r,C_sp
0.000000000000000000e+00,9.994128400919561894e-01
1.000000000000000000e+00,3.956076793711838652e-03
2.000000000000000000e+00,-7.217815988425725637e-02
3.000000000000000000e+00,3.143310737161423988e-04
4.000000000000000000e+00,1.061288333503384619e-02
5.000000000000000000e+00,-4.411269835042442634e-04
6.000000000000000000e+00,-3.792461063251951862e-03
7.000000000000000000e+00,6.846778088687224806e-05
8.000000000000000000e+00,8.520915108650106110e-05
9.000000000000000000e+00,-3.635973974398750748e-06
1.000000000000000000e+01,-8.694222647524361047e-06
1.100000000000000000e+01,3.736075695939172061e-07
1.200000000000000000e+01,1.343641675365725342e-06
1.300000000000000000e+01,-1.652256232514912907e-07
1.400000000000000000e+01,-5.191678214205646628e-07
1.500000000000000000e+01,2.225390308797100967e-08
1.600000000000000000e+01,1.419849624945686925e-08
1.700000000000000000e+01,-1.731712906112450623e-09
1.800000000000000000e+01,-1.428592972871297060e-09
1.900000000000000000e+01,2.094210702446613324e-10
2.000000000000000000e+01,2.189154902124715761e-10
2.100000000000000000e+01,-7.160717935055846390e-11
2.200000000000000000e+01,-9.064099675513587248e-11
2.300000000000000000e+01,8.347006111482019123e-12
2.400000000000000000e+01,3.051343397563300142e-12
2.500000000000000000e+01,-7.488344591654981330e-13
2.600000000000000000e+01,-2.966319756012770504e-13
2.700000000000000000e+01,9.375117588207692659e-14
2.800000000000000000e+01,4.380122931838226058e-14
2.900000000000000000e+01,-2.898262672287250166e-14
3.000000000000000000e+01,-1.965601986205882153e-14
3.100000000000000000e+01,3.147059608507201408e-15
3.200000000000000000e+01,8.208384353660827638e-16
3.300000000000000000e+01,-2.964789318768579968e-16
3.400000000000000000e+01,-7.701354385457290142e-17
3.500000000000000000e+01,3.743375323273164720e-17
3.600000000000000000e+01,1.089534458099853672e-17
3.700000000000000000e+01,-1.113393004267196824e-17
3.800000000000000000e+01,-5.266857169814850226e-18
3.900000000000000000e+01,1.172497727183484127e-18
4.000000000000000000e+01,2.586610850373848473e-19
4.100000000000000000e+01,-1.124743702269981468e-19
4.200000000000000000e+01,-2.369508067997987288e-20
4.300000000000000000e+01,1.423278532737631732e-20
4.400000000000000000e+01,3.249498078129272232e-21
4.500000000000000000e+01,-4.170494194332429712e-21
4.600000000000000000e+01,-1.650524795740060297e-21
4.700000000000000000e+01,4.336490419633245339e-22
4.800000000000000000e+01,8.884658334522186804e-23
4.900000000000000000e+01,-4.189449096392224998e-23
5.000000000000000000e+01,-8.038747438714503606e-24
5.100000000000000000e+01,5.304459669804061525e-24
5.200000000000000000e+01,1.083899846987139727e-24
5.300000000000000000e+01,-1.545358385635032687e-24
5.400000000000000000e+01,-5.648592511195598744e-25
5.500000000000000000e+01,1.598583920069453492e-25
5.600000000000000000e+01,3.175751157693964956e-26
5.700000000000000000e+01,-1.548809943753048319e-26
5.800000000000000000e+01,-2.857308429493082540e-27
5.900000000000000000e+01,1.961261564326855605e-27
6.000000000000000000e+01,3.822335265169111075e-28
6.100000000000000000e+01,-5.701086620704239280e-28
6.200000000000000000e+01,-2.015158237963865077e-28
6.300000000000000000e+01,5.885161031179263885e-29
6.400000000000000000e+01,1.154565417746683268e-29
6.500000000000000000e+01,-5.708635288650644748e-30
6.600000000000000000e+01,-1.036307285955597735e-30
6.700000000000000000e+01,7.228929252530744127e-31
6.800000000000000000e+01,1.381564764426301103e-31
6.900000000000000000e+01,-2.099551533145676546e-31
7.000000000000000000e+01,-7.319499660185474977e-32
7.100000000000000000e+01,2.165527599700713437e-32
7.200000000000000000e+01,4.226915864258631826e-33
7.300000000000000000e+01,-2.101597797124188343e-33
7.400000000000000000e+01,-3.790175908059616909e-34
7.500000000000000000e+01,2.661254409048317593e-34
7.600000000000000000e+01,5.045611595835376123e-35
7.700000000000000000e+01,-7.726776064365713444e-35
7.800000000000000000e+01,-2.678572610649873715e-35
7.900000000000000000e+01,7.966908867159778676e-36
8.000000000000000000e+01,1.551896796167541451e-36
8.100000000000000000e+01,-7.733285631412236001e-37
8.200000000000000000e+01,-1.390973202864337185e-37
8.300000000000000000e+01,9.792560209637478501e-38
8.400000000000000000e+01,1.850592519013720951e-38
8.500000000000000000e+01,-2.842856242021214661e-38
8.600000000000000000e+01,-9.832423917383906826e-39
8.700000000000000000e+01,2.930812623467450354e-39
8.800000000000000000e+01,5.704308916832511607e-40
8.900000000000000000e+01,-2.845110880927569575e-40
9.000000000000000000e+01,-5.111926216636377850e-41
9.100000000000000000e+01,3.602703263740551108e-41
9.200000000000000000e+01,6.799348169786411604e-42
9.300000000000000000e+01,-1.045844276885347141e-41
9.400000000000000000e+01,-3.613802466362636403e-42
9.500000000000000000e+01,1.078143966153720060e-42
9.600000000000000000e+01,2.097716722783206300e-43
9.700000000000000000e+01,-1.046654619159601297e-43
9.800000000000000000e+01,-1.879739086104422739e-44
9.900000000000000000e+01,1.325351561729154527e-44
1.000000000000000000e+02,2.499969409463822324e-45
1.010000000000000000e+02,-3.847353156233072509e-45
1.020000000000000000e+02,-1.328899659593922658e-45
1.030000000000000000e+02,3.966088175609057881e-46
1.040000000000000000e+02,7.715669476420109814e-47
1.050000000000000000e+02,-3.850308404364256328e-47
1.060000000000000000e+02,-6.913716366184983181e-48
1.070000000000000000e+02,4.875536358210588816e-48
1.080000000000000000e+02,9.194532382239220468e-49
1.090000000000000000e+02,-1.415306546253261446e-48
1.100000000000000000e+02,-4.887783271594376831e-49
1.110000000000000000e+02,1.458972240281966172e-49
1.120000000000000000e+02,2.838143233300660931e-50
1.130000000000000000e+02,-1.416390237659802239e-50
1.140000000000000000e+02,-2.543120459609489956e-51
1.150000000000000000e+02,1.793533141159031750e-51
1.160000000000000000e+02,3.382026877213849207e-52
1.170000000000000000e+02,-5.206387129645315144e-52
1.180000000000000000e+02,-1.797916699228071666e-52
1.190000000000000000e+02,5.366998005185103007e-53
1.200000000000000000e+02,1.044020235046166881e-53
1.210000000000000000e+02,-5.210369080687631937e-54
1.220000000000000000e+02,-9.354903652597238168e-55
1.230000000000000000e+02,6.597733637820945891e-55
1.240000000000000000e+02,1.244073679071856772e-55
1.250000000000000000e+02,-1.915232190282889858e-55
1.260000000000000000e+02,-6.613674792789794047e-56
1.270000000000000000e+02,1.974311998252534029e-56
1.280000000000000000e+02,3.840513076656780637e-57
1.290000000000000000e+02,-1.916696405601608173e-57
1.300000000000000000e+02,-3.441269797393629008e-58
1.310000000000000000e+02,2.427054505864074779e-58
1.320000000000000000e+02,4.576401320715368514e-59
1.330000000000000000e+02,-7.045406178572146559e-59
1.340000000000000000e+02,-2.432890635392584881e-59
1.350000000000000000e+02,7.262733929878453090e-60
1.360000000000000000e+02,1.412771559768322311e-60
1.370000000000000000e+02,-7.050791704417332155e-61
1.380000000000000000e+02,-1.265904749681234968e-61
1.390000000000000000e+02,8.928202772735367837e-62
1.400000000000000000e+02,1.683471691730744473e-62
1.410000000000000000e+02,-2.591734420301208987e-62
1.420000000000000000e+02,-8.949628950076800861e-63
1.430000000000000000e+02,2.671680316706534605e-63
1.440000000000000000e+02,5.197034713245941671e-64
1.450000000000000000e+02,-2.593715452683693847e-64
1.460000000000000000e+02,-4.656767336323394486e-65
1.470000000000000000e+02,3.284342734234371486e-65
1.480000000000000000e+02,6.192828876294890831e-66
1.490000000000000000e+02,-9.533994613955485827e-66
1.500000000000000000e+02,-3.292218072937689411e-66
1.510000000000000000e+02,9.828083870248730662e-67
1.520000000000000000e+02,1.911787853967350224e-67
1.530000000000000000e+02,-9.541281953566629351e-68
1.540000000000000000e+02,-1.713044132768423277e-68
1.550000000000000000e+02,1.208183396658167461e-68
1.560000000000000000e+02,2.278101059195812183e-69
1.570000000000000000e+02,-3.507189940439336213e-69
1.580000000000000000e+02,-1.211079430185617892e-69
1.590000000000000000e+02,3.615373921303271301e-70
1.600000000000000000e+02,7.032730055339067981e-71
1.610000000000000000e+02,-3.509870658734363034e-71
1.620000000000000000e+02,-6.301628148701908754e-72
1.630000000000000000e+02,4.444441992657305760e-72
1.640000000000000000e+02,8.380253616502531836e-73
1.650000000000000000e+02,-1.290160268103805592e-72
1.660000000000000000e+02,-4.455093848217275538e-73
1.670000000000000000e+02,1.329956971013657413e-73
1.680000000000000000e+02,2.587070525285894168e-74
1.690000000000000000e+02,-1.291146399755725421e-74
1.700000000000000000e+02,-2.318126226559819497e-75
1.710000000000000000e+02,1.634939236734903681e-75
1.720000000000000000e+02,3.082772323578302036e-76
1.730000000000000000e+02,-4.746003306296495756e-76
1.740000000000000000e+02,-1.638857407760425705e-76
1.750000000000000000e+02,4.892400032939280461e-77
1.760000000000000000e+02,9.516836713020579636e-78
1.770000000000000000e+02,-4.749630903865866757e-78
1.780000000000000000e+02,-8.527494051647123387e-79
1.790000000000000000e+02,6.014312484711544906e-79
