r,C_n
0.000000000000000000e+00,9.356674676771419286e+00
1.000000000000000000e+00,-5.622166955799983157e-01
2.000000000000000000e+00,-1.195224087442355199e+00
3.000000000000000000e+00,-2.186907905274040331e-01
4.000000000000000000e+00,-8.295573933251887411e-02
5.000000000000000000e+00,-2.952568278207223784e-02
6.000000000000000000e+00,-2.697168528989379865e-03
7.000000000000000000e+00,-1.193691793730522477e-04
8.000000000000000000e+00,-1.234478803979754957e-05
9.000000000000000000e+00,1.634394976477437922e-04
1.000000000000000000e+01,1.640209993425401080e-04
1.100000000000000000e+01,8.014823295354744914e-05
1.200000000000000000e+01,-1.803703332825534744e-05
1.300000000000000000e+01,-4.611488022732146419e-05
1.400000000000000000e+01,-1.454006581269595699e-05
1.500000000000000000e+01,6.460266119745483593e-05
1.600000000000000000e+01,8.173661013444188939e-05
1.700000000000000000e+01,5.975633731480911592e-05
1.800000000000000000e+01,-2.353302176061333739e-05
1.900000000000000000e+01,-9.570198803743323879e-05
2.000000000000000000e+01,-1.189524800579988550e-04
2.100000000000000000e+01,-8.085937501789430826e-05
2.200000000000000000e+01,-4.422674913939772523e-05
2.300000000000000000e+01,-3.714935117926643215e-05
2.400000000000000000e+01,-4.286513437534722470e-05
2.500000000000000000e+01,-9.901136411372135626e-05
2.600000000000000000e+01,-1.389256031671948222e-04
2.700000000000000000e+01,-1.276642935863492312e-04
2.800000000000000000e+01,-6.800351783198266276e-05
2.900000000000000000e+01,4.979201747801198508e-06
3.000000000000000000e+01,2.948481518671997037e-05
3.100000000000000000e+01,-4.963650056311053049e-06
3.200000000000000000e+01,-4.165542737410987684e-05
3.300000000000000000e+01,-7.580678145302499615e-05
3.400000000000000000e+01,-5.843493197943416817e-05
3.500000000000000000e+01,2.628872678656080097e-06
3.600000000000000000e+01,7.151814160977210122e-05
3.700000000000000000e+01,1.044549282269713331e-04
3.800000000000000000e+01,9.070708528469140219e-05
3.900000000000000000e+01,4.787696111208106231e-05
4.000000000000000000e+01,9.769199088793811825e-06
4.100000000000000000e+01,2.145653971297178941e-05
4.200000000000000000e+01,6.774621844840567064e-05
4.300000000000000000e+01,1.170358168351981476e-04
4.400000000000000000e+01,1.338795439949080901e-04
4.500000000000000000e+01,1.048213959080612767e-04
4.600000000000000000e+01,6.947039057081383362e-05
4.700000000000000000e+01,5.398487896712822476e-05
4.800000000000000000e+01,4.551078890102644436e-05
4.900000000000000000e+01,8.475571414123805880e-05
5.000000000000000000e+01,1.153248244634141884e-04
5.100000000000000000e+01,1.149574053798119166e-04
5.200000000000000000e+01,7.598382535434211604e-05
5.300000000000000000e+01,2.107503721049397427e-05
5.400000000000000000e+01,-2.642570869682003831e-06
5.500000000000000000e+01,1.573733378990027632e-05
5.600000000000000000e+01,3.795135354778267356e-05
5.700000000000000000e+01,6.696698098807019051e-05
5.800000000000000000e+01,5.967587529198681295e-05
5.900000000000000000e+01,2.049612749033258297e-05
6.000000000000000000e+01,-3.056348077734583057e-05
6.100000000000000000e+01,-6.066221145317740593e-05
6.200000000000000000e+01,-5.541283700694066283e-05
6.300000000000000000e+01,-2.553488194934061539e-05
6.400000000000000000e+01,2.265060949468988838e-06
6.500000000000000000e+01,-7.754899442602436466e-07
6.600000000000000000e+01,-3.220492047262268898e-05
6.700000000000000000e+01,-6.954354385158012519e-05
6.800000000000000000e+01,-8.790640437439378729e-05
6.900000000000000000e+01,-7.352812615835091492e-05
7.000000000000000000e+01,-4.957820581097394097e-05
7.100000000000000000e+01,-3.547407154513848582e-05
7.200000000000000000e+01,-2.676741971185947477e-05
7.300000000000000000e+01,-5.275812887362008041e-05
7.400000000000000000e+01,-7.743177699381931234e-05
7.500000000000000000e+01,-8.207212380995088097e-05
7.600000000000000000e+01,-5.910291182686933098e-05
7.700000000000000000e+01,-2.137827142689729953e-05
7.800000000000000000e+01,-2.530384882959424431e-06
7.900000000000000000e+01,-1.291184762663988295e-05
8.000000000000000000e+01,-2.691867934601077650e-05
8.100000000000000000e+01,-4.952139055092175113e-05
8.200000000000000000e+01,-4.829150800844672631e-05
8.300000000000000000e+01,-2.281319648744783990e-05
8.400000000000000000e+01,1.406190213515401410e-05
8.500000000000000000e+01,3.891706285941154420e-05
8.600000000000000000e+01,3.788095101242561213e-05
8.700000000000000000e+01,1.646889189288458510e-05
8.800000000000000000e+01,-4.152404521562402806e-06
8.900000000000000000e+01,-5.125907634351278830e-06
9.000000000000000000e+01,1.581642198544841449e-05
9.100000000000000000e+01,4.421936564114048451e-05
9.200000000000000000e+01,6.145202038965180691e-05
9.300000000000000000e+01,5.518674075943863500e-05
9.400000000000000000e+01,3.903008734340573938e-05
9.500000000000000000e+01,2.659686766293134497e-05
9.600000000000000000e+01,1.780252033256601862e-05
9.700000000000000000e+01,3.501172022168930198e-05
9.800000000000000000e+01,5.427381449152335335e-05
9.900000000000000000e+01,6.136552870827927109e-05
1.000000000000000000e+02,4.846662907453946900e-05
1.010000000000000000e+02,2.243876298990699070e-05
1.020000000000000000e+02,7.608740283160386753e-06
1.030000000000000000e+02,1.270807246811500590e-05
1.040000000000000000e+02,2.069071148724788145e-05
1.050000000000000000e+02,3.814141746971699831e-05
1.060000000000000000e+02,3.998829485141186524e-05
1.070000000000000000e+02,2.411429903759199078e-05
1.080000000000000000e+02,-2.177477405496119900e-06
1.090000000000000000e+02,-2.236053881432553680e-05
1.100000000000000000e+02,-2.377877414971862891e-05
1.110000000000000000e+02,-8.903903882639951917e-06
1.120000000000000000e+02,5.845053387076859508e-06
1.130000000000000000e+02,8.954291146778814436e-06
1.140000000000000000e+02,-4.691336847884031158e-06
1.150000000000000000e+02,-2.571557774189159318e-05
1.160000000000000000e+02,-4.082047598785720766e-05
1.170000000000000000e+02,-3.951026239690236252e-05
1.180000000000000000e+02,-2.901137963817745913e-05
1.190000000000000000e+02,-1.871639140915704047e-05
1.200000000000000000e+02,-1.085947771173323417e-05
1.210000000000000000e+02,-2.182171822795453409e-05
1.220000000000000000e+02,-3.650239274577415927e-05
1.230000000000000000e+02,-4.411628164291414578e-05
1.240000000000000000e+02,-3.767118310094019762e-05
1.250000000000000000e+02,-2.024831186986375542e-05
1.260000000000000000e+02,-8.962676716350870265e-06
1.270000000000000000e+02,-1.092547586978298568e-05
1.280000000000000000e+02,-1.514959061665877016e-05
1.290000000000000000e+02,-2.823867004053681740e-05
1.300000000000000000e+02,-3.151039656756893237e-05
1.310000000000000000e+02,-2.202898018310861517e-05
1.320000000000000000e+02,-3.697150134485127637e-06
1.330000000000000000e+02,1.209969556725809525e-05
1.340000000000000000e+02,1.460196020275361661e-05
1.350000000000000000e+02,4.452246471942089556e-06
1.360000000000000000e+02,-5.932684004505972553e-06
1.370000000000000000e+02,-9.808688723467184900e-06
1.380000000000000000e+02,-1.213776364750174253e-06
1.390000000000000000e+02,1.405981755908669584e-05
1.400000000000000000e+02,2.662787563423307802e-05
1.410000000000000000e+02,2.794697525132505689e-05
1.420000000000000000e+02,2.132407201571595579e-05
1.430000000000000000e+02,1.307626037316822476e-05
1.440000000000000000e+02,6.411435812481158791e-06
1.450000000000000000e+02,1.315006280577790676e-05
1.460000000000000000e+02,2.408473983450676315e-05
1.470000000000000000e+02,3.126512047657570292e-05
1.480000000000000000e+02,2.873554119986465594e-05
1.490000000000000000e+02,1.735376545752842503e-05
1.500000000000000000e+02,8.941161759423721378e-06
1.510000000000000000e+02,9.092625759876682423e-06
1.520000000000000000e+02,1.096301913605657319e-05
1.530000000000000000e+02,2.058789736025801176e-05
1.540000000000000000e+02,2.427943122285114441e-05
1.550000000000000000e+02,1.899032495344954441e-05
1.560000000000000000e+02,6.474290422886497254e-06
1.570000000000000000e+02,-5.593977064677346789e-06
1.580000000000000000e+02,-8.426951303874830046e-06
1.590000000000000000e+02,-1.673890110964748601e-06
1.600000000000000000e+02,5.473548220891188976e-06
1.610000000000000000e+02,9.386362414431914658e-06
1.620000000000000000e+02,4.197191820765056036e-06
1.630000000000000000e+02,-6.670755595905575319e-06
1.640000000000000000e+02,-1.675172179460560073e-05
1.650000000000000000e+02,-1.930855000864539761e-05
1.660000000000000000e+02,-1.531009992561394029e-05
1.670000000000000000e+02,-8.899550444141368644e-06
1.680000000000000000e+02,-3.484734946823664359e-06
1.690000000000000000e+02,-7.409827674109692452e-06
1.700000000000000000e+02,-1.538684366408915594e-05
1.710000000000000000e+02,-2.166217943511128396e-05
1.720000000000000000e+02,-2.138731312584241095e-05
1.730000000000000000e+02,-1.419323779572323474e-05
1.740000000000000000e+02,-8.056261457056734798e-06
1.750000000000000000e+02,-7.265390543409466773e-06
1.760000000000000000e+02,-7.753826793077678303e-06
1.770000000000000000e+02,-1.468493465495157579e-05
1.780000000000000000e+02,-1.824429363495028156e-05
1.790000000000000000e+02,-1.560798269650831571e-05
1.800000000000000000e+02,-7.266343089895599405e-06
1.810000000000000000e+02,1.740562595387018519e-06
1.820000000000000000e+02,4.473615867084390629e-06
1.830000000000000000e+02,1.029298388743882242e-07
1.840000000000000000e+02,-4.707653140201273345e-06
1.850000000000000000e+02,-8.267678744289241877e-06
1.860000000000000000e+02,-5.320350183524169552e-06
