r,C_sp
0.000000000000000000e+00,2.191768931783207197e+00
1.000000000000000000e+00,1.921728663156934136e+00
2.000000000000000000e+00,1.632539669722352871e+00
3.000000000000000000e+00,1.412187032800624742e+00
4.000000000000000000e+00,1.220913730909021444e+00
5.000000000000000000e+00,1.057175327660255126e+00
6.000000000000000000e+00,9.167876863872911342e-01
7.000000000000000000e+00,7.967653568582598878e-01
8.000000000000000000e+00,6.939493393014477540e-01
9.000000000000000000e+00,6.056161826748909238e-01
1.000000000000000000e+01,5.296327606085753370e-01
1.100000000000000000e+01,4.641107562031555611e-01
1.200000000000000000e+01,4.075146199937875746e-01
1.300000000000000000e+01,3.585665803439239685e-01
1.400000000000000000e+01,3.161334076128539117e-01
1.500000000000000000e+01,2.792277782783851303e-01
1.600000000000000000e+01,2.471131912456121793e-01
1.700000000000000000e+01,2.190882483946073045e-01
1.800000000000000000e+01,1.945992768047781485e-01
1.900000000000000000e+01,1.731511353024784983e-01
2.000000000000000000e+01,1.543363910780524151e-01
2.100000000000000000e+01,1.378221967227730993e-01
2.200000000000000000e+01,1.232932205239481854e-01
2.300000000000000000e+01,1.104698367526325137e-01
2.400000000000000000e+01,9.915136379949723855e-02
2.500000000000000000e+01,8.913354392269597082e-02
2.600000000000000000e+01,8.025668285899351106e-02
2.700000000000000000e+01,7.237655792639420549e-02
2.800000000000000000e+01,6.537208947213930810e-02
2.900000000000000000e+01,5.914360983687830253e-02
3.000000000000000000e+01,5.358751466386858092e-02
3.100000000000000000e+01,4.861683206308076849e-02
3.200000000000000000e+01,4.417165354986821169e-02
3.300000000000000000e+01,4.018730704104835072e-02
3.400000000000000000e+01,3.661147416131585453e-02
3.500000000000000000e+01,3.339693158051875582e-02
3.600000000000000000e+01,3.050680067392727915e-02
3.700000000000000000e+01,2.790944370003849151e-02
3.800000000000000000e+01,2.556405351220553471e-02
3.900000000000000000e+01,2.344031638048888616e-02
4.000000000000000000e+01,2.151752384866625553e-02
4.100000000000000000e+01,1.977419290548136643e-02
4.200000000000000000e+01,1.819284476621929603e-02
4.300000000000000000e+01,1.675653849826559683e-02
4.400000000000000000e+01,1.545370504317692024e-02
4.500000000000000000e+01,1.427198036194735585e-02
4.600000000000000000e+01,1.319175017942627627e-02
4.700000000000000000e+01,1.220264280630203174e-02
4.800000000000000000e+01,1.129633892087002559e-02
4.900000000000000000e+01,1.046590800832180451e-02
5.000000000000000000e+01,9.705331158780815953e-03
5.100000000000000000e+01,9.007537414752703891e-03
5.200000000000000000e+01,8.370565965066285516e-03
5.300000000000000000e+01,7.789854638269080520e-03
5.400000000000000000e+01,7.253774977978082357e-03
5.500000000000000000e+01,6.757672217550431820e-03
5.600000000000000000e+01,6.296825592624335707e-03
5.700000000000000000e+01,5.869756417050651237e-03
5.800000000000000000e+01,5.475855723586474551e-03
5.900000000000000000e+01,5.112127153127941047e-03
6.000000000000000000e+01,4.779350455961069166e-03
6.100000000000000000e+01,4.474766915813711138e-03
6.200000000000000000e+01,4.190818350073673842e-03
6.300000000000000000e+01,3.925984544373338492e-03
6.400000000000000000e+01,3.677347293175557263e-03
6.500000000000000000e+01,3.444876315545423052e-03
6.600000000000000000e+01,3.229688833359059801e-03
6.700000000000000000e+01,3.029992233202827723e-03
6.800000000000000000e+01,2.847626103933520447e-03
6.900000000000000000e+01,2.681120656986397954e-03
7.000000000000000000e+01,2.524627579734327158e-03
7.100000000000000000e+01,2.376883513740089306e-03
