r,C_j
0.000000000000000000e+00,1.687618755871952771e+02
1.000000000000000000e+00,-1.008215148945644870e+02
2.000000000000000000e+00,2.128516946450215386e+01
3.000000000000000000e+00,1.079748639870596350e+01
4.000000000000000000e+00,-1.150191081968738871e+01
5.000000000000000000e+00,6.726097968913862246e+00
6.000000000000000000e+00,-3.360733548318599162e+00
7.000000000000000000e+00,9.197868923530876373e-01
8.000000000000000000e+00,5.847541087606842325e-01
9.000000000000000000e+00,-9.082453152760336934e-01
1.000000000000000000e+01,5.788099920015241651e-01
1.100000000000000000e+01,-1.962056214433971491e-01
1.200000000000000000e+01,-9.268133877689876954e-03
1.300000000000000000e+01,7.058018775515506604e-02
1.400000000000000000e+01,-6.365034555363280333e-02
1.500000000000000000e+01,3.539219474247090602e-02
1.600000000000000000e+01,-1.014634960618110426e-02
1.700000000000000000e+01,-3.372744655571580097e-03
1.800000000000000000e+01,6.545319276320071822e-03
1.900000000000000000e+01,-4.713706645439685872e-03
2.000000000000000000e+01,2.083187286039844821e-03
2.100000000000000000e+01,-2.758730895493499702e-04
2.200000000000000000e+01,-4.331954406922022827e-04
2.300000000000000000e+01,5.312038706648536390e-04
2.400000000000000000e+01,-3.044003949455031943e-04
2.500000000000000000e+01,1.274327844527078923e-04
2.600000000000000000e+01,2.190053402273406391e-05
2.700000000000000000e+01,-3.108180607114263694e-05
2.800000000000000000e+01,5.298362957262270356e-05
2.900000000000000000e+01,-6.195340937154014682e-06
3.000000000000000000e+01,1.851688796961070693e-05
3.100000000000000000e+01,1.576434082295463668e-05
3.200000000000000000e+01,9.187634617546791560e-06
3.300000000000000000e+01,1.563589614761440316e-05
3.400000000000000000e+01,1.149378691422953125e-05
3.500000000000000000e+01,1.254848926635077078e-05
3.600000000000000000e+01,1.251967623971950161e-05
3.700000000000000000e+01,1.169900811248680839e-05
3.800000000000000000e+01,1.198108968480937619e-05
3.900000000000000000e+01,1.154658292534804787e-05
4.000000000000000000e+01,1.138915441600829581e-05
4.100000000000000000e+01,1.123411403369800610e-05
4.200000000000000000e+01,1.100031214207319863e-05
4.300000000000000000e+01,1.083918371591607865e-05
4.400000000000000000e+01,1.065363021979237601e-05
4.500000000000000000e+01,1.047179408431020420e-05
4.600000000000000000e+01,1.029717118683493027e-05
4.700000000000000000e+01,1.013151796769307111e-05
4.800000000000000000e+01,9.955161367258824612e-06
4.900000000000000000e+01,9.792205240444218362e-06
5.000000000000000000e+01,9.636591336459332524e-06
5.100000000000000000e+01,9.469840655640382465e-06
5.200000000000000000e+01,9.323217682322137989e-06
5.300000000000000000e+01,9.166791670622842503e-06
5.400000000000000000e+01,9.013619859388199984e-06
5.500000000000000000e+01,8.875172483158166870e-06
5.600000000000000000e+01,8.721350475582312356e-06
5.700000000000000000e+01,8.581972558374673099e-06
5.800000000000000000e+01,8.448159981355729542e-06
5.900000000000000000e+01,8.303870039583216567e-06
6.000000000000000000e+01,8.177876281934004510e-06
6.100000000000000000e+01,8.042431240085079480e-06
6.200000000000000000e+01,7.910011625256174739e-06
6.300000000000000000e+01,7.790413668828932714e-06
6.400000000000000000e+01,7.656901203745292150e-06
6.500000000000000000e+01,7.536269158947561664e-06
6.600000000000000000e+01,7.420223276710657956e-06
6.700000000000000000e+01,7.294845914884717786e-06
6.800000000000000000e+01,7.185593929648348421e-06
6.900000000000000000e+01,7.067730621201917529e-06
7.000000000000000000e+01,6.952556248052133014e-06
7.100000000000000000e+01,6.848592022379307309e-06
7.200000000000000000e+01,6.732156116129317525e-06
7.300000000000000000e+01,6.627159535810278612e-06
7.400000000000000000e+01,6.526012768404143571e-06
7.500000000000000000e+01,6.416584525936741557e-06
7.600000000000000000e+01,6.321375209950019780e-06
7.700000000000000000e+01,6.218400883994945616e-06
7.800000000000000000e+01,6.117816639061857131e-06
7.900000000000000000e+01,6.027059960445058096e-06
8.000000000000000000e+01,5.925176381538221904e-06
8.100000000000000000e+01,5.833436652835644054e-06
8.200000000000000000e+01,5.744966578902221954e-06
8.300000000000000000e+01,5.649159426468486345e-06
8.400000000000000000e+01,5.565897239989681111e-06
8.500000000000000000e+01,5.475672246291196643e-06
8.600000000000000000e+01,5.387575306770031602e-06
8.700000000000000000e+01,5.308107574819587171e-06
8.800000000000000000e+01,5.218746679247487918e-06
8.900000000000000000e+01,5.138370113400014816e-06
9.000000000000000000e+01,5.060798073941441544e-06
9.100000000000000000e+01,4.976732867589817033e-06
9.200000000000000000e+01,4.903737305994582130e-06
9.300000000000000000e+01,4.824525369429011334e-06
9.400000000000000000e+01,4.747203924182485935e-06
9.500000000000000000e+01,4.677470236913450208e-06
9.600000000000000000e+01,4.598958248891449330e-06
