r,C_sp
0.000000000000000000e+00,3.102617797934167143e+00
1.000000000000000000e+00,1.066290624033468942e-01
2.000000000000000000e+00,-3.032434722464636898e-02
3.000000000000000000e+00,-1.747598262355600993e-02
4.000000000000000000e+00,5.450087051826070506e-03
5.000000000000000000e+00,-1.945261685563960327e-02
6.000000000000000000e+00,-6.396017860956559886e-03
7.000000000000000000e+00,-4.919820196754040240e-03
8.000000000000000000e+00,1.105169639850471681e-02
9.000000000000000000e+00,-1.914975635306174345e-02
1.000000000000000000e+01,7.955504919537189842e-03
1.100000000000000000e+01,-4.288291028170988610e-03
1.200000000000000000e+01,9.417864653470962855e-03
1.300000000000000000e+01,-2.012646576708389257e-02
1.400000000000000000e+01,8.610643457963069666e-03
1.500000000000000000e+01,-5.203591805920662269e-03
1.600000000000000000e+01,1.007573202165259509e-02
1.700000000000000000e+01,-2.010154469282257952e-02
1.800000000000000000e+01,8.750559157808051117e-03
1.900000000000000000e+01,-5.295163437085805350e-03
2.000000000000000000e+01,9.972899165988440354e-03
2.100000000000000000e+01,-2.011878680048365120e-02
2.200000000000000000e+01,8.711525711027293811e-03
2.300000000000000000e+01,-5.282250003666582282e-03
2.400000000000000000e+01,9.993336441270657400e-03
2.500000000000000000e+01,-2.011655329660981539e-02
2.600000000000000000e+01,8.717302683297661198e-03
2.700000000000000000e+01,-5.286064510952198994e-03
2.800000000000000000e+01,9.988445234640838319e-03
2.900000000000000000e+01,-2.011656947097668555e-02
3.000000000000000000e+01,8.715678189571642379e-03
3.100000000000000000e+01,-5.284680572178850240e-03
3.200000000000000000e+01,9.989552640279668327e-03
3.300000000000000000e+01,-2.011659813335914260e-02
3.400000000000000000e+01,8.716084120010391192e-03
3.500000000000000000e+01,-5.285065259939143376e-03
3.600000000000000000e+01,9.989302345125126645e-03
3.700000000000000000e+01,-2.011658108754625293e-02
3.800000000000000000e+01,8.715990303439375905e-03
3.900000000000000000e+01,-5.284966666751490273e-03
4.000000000000000000e+01,9.989359215104657783e-03
4.100000000000000000e+01,-2.011658447430219113e-02
4.200000000000000000e+01,8.716013258267674493e-03
4.300000000000000000e+01,-5.284992607557571602e-03
4.400000000000000000e+01,9.989345280718828560e-03
4.500000000000000000e+01,-2.011658218242069404e-02
4.600000000000000000e+01,8.716007660895485482e-03
4.700000000000000000e+01,-5.284986292964853095e-03
4.800000000000000000e+01,9.989348321215377538e-03
4.900000000000000000e+01,-2.011658224805024792e-02
5.000000000000000000e+01,8.716008934573402089e-03
5.100000000000000000e+01,-5.284987953076869700e-03
5.200000000000000000e+01,9.989347478280374490e-03
5.300000000000000000e+01,-2.011658199072549266e-02
5.400000000000000000e+01,8.716008600112006011e-03
5.500000000000000000e+01,-5.284987595477197604e-03
5.600000000000000000e+01,9.989347611946433614e-03
5.700000000000000000e+01,-2.011658193151786081e-02
5.800000000000000000e+01,8.716008675139807690e-03
5.900000000000000000e+01,-5.284987711643926618e-03
6.000000000000000000e+01,9.989347546608802475e-03
6.100000000000000000e+01,-2.011658188174112946e-02
6.200000000000000000e+01,8.716008654728211666e-03
6.300000000000000000e+01,-5.284987696519529224e-03
6.400000000000000000e+01,9.989347548095989585e-03
6.500000000000000000e+01,-2.011658186433284631e-02
6.600000000000000000e+01,8.716008657271064747e-03
6.700000000000000000e+01,-5.284987705811284089e-03
6.800000000000000000e+01,9.989347541562332289e-03
6.900000000000000000e+01,-2.011658185550120950e-02
7.000000000000000000e+01,8.716008655179024664e-03
7.100000000000000000e+01,-5.284987706352256738e-03
7.200000000000000000e+01,9.989347539919823243e-03
7.300000000000000000e+01,-2.011658185140971153e-02
7.400000000000000000e+01,8.716008655158681562e-03
7.500000000000000000e+01,-5.284987707674031025e-03
7.600000000000000000e+01,9.989347538657213435e-03
7.700000000000000000e+01,-2.011658184922573284e-02
7.800000000000000000e+01,8.716008655002636246e-03
7.900000000000000000e+01,-5.284987708075178023e-03
8.000000000000000000e+01,9.989347538190397613e-03
8.100000000000000000e+01,-2.011658184819697590e-02
8.200000000000000000e+01,8.716008654943757997e-03
8.300000000000000000e+01,-5.284987708309168801e-03
8.400000000000000000e+01,9.989347537961143497e-03
8.500000000000000000e+01,-2.011658184773043243e-02
8.600000000000000000e+01,8.716008654892869884e-03
8.700000000000000000e+01,-5.284987708404511805e-03
8.800000000000000000e+01,9.989347537855117198e-03
8.900000000000000000e+01,-2.011658184751286688e-02
9.000000000000000000e+01,8.716008654873715067e-03
9.100000000000000000e+01,-5.284987708457119897e-03
9.200000000000000000e+01,9.989347537798771645e-03
9.300000000000000000e+01,-2.011658184740403726e-02
9.400000000000000000e+01,8.716008654866682498e-03
9.500000000000000000e+01,-5.284987708482458135e-03
9.600000000000000000e+01,9.989347537772150579e-03
9.700000000000000000e+01,-2.011658184735039961e-02
9.800000000000000000e+01,8.716008654863469790e-03
9.900000000000000000e+01,-5.284987708494460687e-03
1.000000000000000000e+02,9.989347537760054352e-03
1.010000000000000000e+02,-2.011658184732521837e-02
1.020000000000000000e+02,8.716008654861353427e-03
1.030000000000000000e+02,-5.284987708499982312e-03
1.040000000000000000e+02,9.989347537754463338e-03
1.050000000000000000e+02,-2.011658184731360613e-02
1.060000000000000000e+02,8.716008654860288307e-03
1.070000000000000000e+02,-5.284987708502678939e-03
1.080000000000000000e+02,9.989347537751722475e-03
1.090000000000000000e+02,-2.011658184730804808e-02
1.100000000000000000e+02,8.716008654859832075e-03
1.110000000000000000e+02,-5.284987708504034626e-03
1.120000000000000000e+02,9.989347537750332962e-03
1.130000000000000000e+02,-2.011658184730530374e-02
1.140000000000000000e+02,8.716008654859667276e-03
1.150000000000000000e+02,-5.284987708504646983e-03
1.160000000000000000e+02,9.989347537749729278e-03
1.170000000000000000e+02,-2.011658184730402352e-02
1.180000000000000000e+02,8.716008654859601357e-03
1.190000000000000000e+02,-5.284987708504988724e-03
1.200000000000000000e+02,9.989347537749434375e-03
1.210000000000000000e+02,-2.011658184730342677e-02
1.220000000000000000e+02,8.716008654859554519e-03
1.230000000000000000e+02,-5.284987708505135308e-03
1.240000000000000000e+02,9.989347537749288658e-03
1.250000000000000000e+02,-2.011658184730315616e-02
1.260000000000000000e+02,8.716008654859535437e-03
1.270000000000000000e+02,-5.284987708505197758e-03
1.280000000000000000e+02,9.989347537749236616e-03
1.290000000000000000e+02,-2.011658184730303819e-02
1.300000000000000000e+02,8.716008654859531968e-03
1.310000000000000000e+02,-5.284987708505244595e-03
1.320000000000000000e+02,9.989347537749198452e-03
1.330000000000000000e+02,-2.011658184730298268e-02
1.340000000000000000e+02,8.716008654859530233e-03
1.350000000000000000e+02,-5.284987708505256739e-03
1.360000000000000000e+02,9.989347537749203657e-03
1.370000000000000000e+02,-2.011658184730295493e-02
1.380000000000000000e+02,8.716008654859540641e-03
1.390000000000000000e+02,-5.284987708505274953e-03
1.400000000000000000e+02,9.989347537749193248e-03
1.410000000000000000e+02,-2.011658184730297227e-02
1.420000000000000000e+02,8.716008654859545846e-03
1.430000000000000000e+02,-5.284987708505276688e-03
1.440000000000000000e+02,9.989347537749201922e-03
1.450000000000000000e+02,-2.011658184730297227e-02
1.460000000000000000e+02,8.716008654859551050e-03
1.470000000000000000e+02,-5.284987708505284494e-03
1.480000000000000000e+02,9.989347537749205391e-03
1.490000000000000000e+02,-2.011658184730298962e-02
1.500000000000000000e+02,8.716008654859559723e-03
1.510000000000000000e+02,-5.284987708505292300e-03
1.520000000000000000e+02,9.989347537749214065e-03
1.530000000000000000e+02,-2.011658184730301044e-02
1.540000000000000000e+02,8.716008654859571866e-03
1.550000000000000000e+02,-5.284987708505293168e-03
1.560000000000000000e+02,9.989347537749224473e-03
1.570000000000000000e+02,-2.011658184730303126e-02
1.580000000000000000e+02,8.716008654859577071e-03
1.590000000000000000e+02,-5.284987708505302709e-03
1.600000000000000000e+02,9.989347537749236616e-03
1.610000000000000000e+02,-2.011658184730305207e-02
1.620000000000000000e+02,8.716008654859590948e-03
1.630000000000000000e+02,-5.284987708505307046e-03
1.640000000000000000e+02,9.989347537749250494e-03
1.650000000000000000e+02,-2.011658184730308677e-02
1.660000000000000000e+02,8.716008654859601357e-03
1.670000000000000000e+02,-5.284987708505310515e-03
1.680000000000000000e+02,9.989347537749267841e-03
1.690000000000000000e+02,-2.011658184730311105e-02
1.700000000000000000e+02,8.716008654859611765e-03
1.710000000000000000e+02,-5.284987708505324393e-03
1.720000000000000000e+02,9.989347537749278250e-03
1.730000000000000000e+02,-2.011658184730313534e-02
1.740000000000000000e+02,8.716008654859625643e-03
1.750000000000000000e+02,-5.284987708505324393e-03
1.760000000000000000e+02,9.989347537749292127e-03
1.770000000000000000e+02,-2.011658184730315616e-02
1.780000000000000000e+02,8.716008654859639521e-03
1.790000000000000000e+02,-5.284987708505338271e-03
1.800000000000000000e+02,9.989347537749300801e-03
1.810000000000000000e+02,-2.011658184730318044e-02
1.820000000000000000e+02,8.716008654859642990e-03
1.830000000000000000e+02,-5.284987708505339138e-03
1.840000000000000000e+02,9.989347537749319883e-03
1.850000000000000000e+02,-2.011658184730321514e-02
1.860000000000000000e+02,8.716008654859662072e-03
1.870000000000000000e+02,-5.284987708505355618e-03
1.880000000000000000e+02,9.989347537749330291e-03
1.890000000000000000e+02,-2.011658184730324983e-02
1.900000000000000000e+02,8.716008654859667276e-03
