r,C_nn
0.000000000000000000e+00,8.269301209468675751e-01
1.000000000000000000e+00,-3.828601794543571302e-01
2.000000000000000000e+00,-9.212096737925001833e-03
3.000000000000000000e+00,-1.810178235777382127e-02
4.000000000000000000e+00,-1.988159220339902333e-03
5.000000000000000000e+00,-1.624092459050707760e-03
6.000000000000000000e+00,3.544889462263611790e-04
7.000000000000000000e+00,-6.577471880042651264e-06
8.000000000000000000e+00,-2.113907169931650287e-05
9.000000000000000000e+00,-8.471729708858788399e-07
1.000000000000000000e+01,-5.918649231162476099e-06
1.100000000000000000e+01,-1.272589643086519118e-05
1.200000000000000000e+01,2.570429863713030727e-05
1.300000000000000000e+01,1.445258308319097296e-05
1.400000000000000000e+01,-4.987886915941430743e-06
1.500000000000000000e+01,2.497591637773410866e-05
1.600000000000000000e+01,1.326430049441995607e-05
1.700000000000000000e+01,-1.094773945453653141e-05
1.800000000000000000e+01,1.769026888709390732e-05
1.900000000000000000e+01,1.083905925813866133e-05
2.000000000000000000e+01,-1.524677550346353883e-05
2.100000000000000000e+01,1.241552193409489746e-05
2.200000000000000000e+01,1.062514603678010872e-05
2.300000000000000000e+01,-1.700956992589652828e-05
2.400000000000000000e+01,8.734170823032627595e-06
2.500000000000000000e+01,1.162391920939143120e-05
2.600000000000000000e+01,-1.733473407394825472e-05
2.700000000000000000e+01,5.769998881355320464e-06
2.800000000000000000e+01,1.299172342950072334e-05
2.900000000000000000e+01,-1.686020342628324897e-05
3.000000000000000000e+01,3.084792056462504206e-06
3.100000000000000000e+01,1.432897926001430733e-05
3.200000000000000000e+01,-1.588996604340309204e-05
3.300000000000000000e+01,5.244450314023652027e-07
3.400000000000000000e+01,1.545960328819262486e-05
3.500000000000000000e+01,-1.456155119949897880e-05
3.600000000000000000e+01,-1.946760078475051614e-06
3.700000000000000000e+01,1.630652473050275830e-05
3.800000000000000000e+01,-1.295158489167391735e-05
3.900000000000000000e+01,-4.311397702849717462e-06
4.000000000000000000e+01,1.683656091255869569e-05
4.100000000000000000e+01,-1.111345838555877208e-05
4.200000000000000000e+01,-6.539933376181750191e-06
4.300000000000000000e+01,1.703707833211609568e-05
4.400000000000000000e+01,-9.091861432608538962e-06
4.500000000000000000e+01,-8.595878360218023317e-06
4.600000000000000000e+01,1.690623183137063279e-05
4.700000000000000000e+01,-6.933730436919915974e-06
4.800000000000000000e+01,-1.044504626257491964e-05
4.900000000000000000e+01,1.645297224506236944e-05
5.000000000000000000e+01,-4.683359206225645721e-06
5.100000000000000000e+01,-1.205700245598961828e-05
5.200000000000000000e+01,1.569074095808531411e-05
5.300000000000000000e+01,-2.386155622424723788e-06
5.400000000000000000e+01,-1.340358220769388709e-05
5.500000000000000000e+01,1.464084477298399634e-05
5.600000000000000000e+01,-8.745639856755360597e-08
5.700000000000000000e+01,-1.446546591932218462e-05
5.800000000000000000e+01,1.332939818432521406e-05
5.900000000000000000e+01,2.169174124766470868e-06
6.000000000000000000e+01,-1.522758367311638494e-05
6.100000000000000000e+01,1.178597671014358639e-05
6.200000000000000000e+01,4.339055980295825066e-06
6.300000000000000000e+01,-1.568033488119624508e-05
6.400000000000000000e+01,1.004515853608722864e-05
6.500000000000000000e+01,6.382978448904452762e-06
6.600000000000000000e+01,-1.582238593123008741e-05
6.700000000000000000e+01,8.143591104570191419e-06
6.800000000000000000e+01,8.264722261230872391e-06
6.900000000000000000e+01,-1.565594068608788803e-05
7.000000000000000000e+01,6.122197426350339811e-06
7.100000000000000000e+01,9.949283436228029132e-06
7.200000000000000000e+01,-1.519069059519040366e-05
7.300000000000000000e+01,4.022169273198983319e-06
7.400000000000000000e+01,1.140973812585599489e-05
7.500000000000000000e+01,-1.444105094883241236e-05
7.600000000000000000e+01,1.884229506643464447e-06
7.700000000000000000e+01,1.262134085067145861e-05
