r,C_n
0.000000000000000000e+00,9.927560380061649425e+00
1.000000000000000000e+00,-9.567964426784101306e-01
2.000000000000000000e+00,-9.821590729258673491e-01
3.000000000000000000e+00,6.145253793807370357e-02
4.000000000000000000e+00,8.042104915411130150e-03
5.000000000000000000e+00,7.352442846766393814e-03
6.000000000000000000e+00,4.467150733603375556e-03
7.000000000000000000e+00,3.228643885293536187e-03
8.000000000000000000e+00,3.049096152977881502e-03
9.000000000000000000e+00,3.346174440338245404e-03
1.000000000000000000e+01,5.389096006780391690e-04
1.100000000000000000e+01,-1.486002793043894599e-03
1.200000000000000000e+01,-1.584584515896381163e-03
1.300000000000000000e+01,-1.156170175384829690e-03
1.400000000000000000e+01,-1.973937423990435036e-03
1.500000000000000000e+01,-2.350224437414283329e-03
1.600000000000000000e+01,-2.400164696773288142e-03
1.700000000000000000e+01,-2.074668457105133257e-03
1.800000000000000000e+01,-1.040731309970510665e-03
1.900000000000000000e+01,-2.112498475455026892e-04
2.000000000000000000e+01,-4.461551906231875364e-04
2.100000000000000000e+01,-3.899698841181020725e-04
2.200000000000000000e+01,9.488589231594346529e-04
2.300000000000000000e+01,1.800625317052606533e-03
2.400000000000000000e+01,1.514618567689751671e-03
2.500000000000000000e+01,1.486112022796248766e-03
2.600000000000000000e+01,1.836940070269577063e-03
2.700000000000000000e+01,1.893207357788639911e-03
2.800000000000000000e+01,1.738289266278059131e-03
2.900000000000000000e+01,1.818467939401102740e-03
3.000000000000000000e+01,1.130956161986773623e-03
3.100000000000000000e+01,5.049165601178629004e-04
3.200000000000000000e+01,5.085112850125028672e-04
3.300000000000000000e+01,7.221279167310967750e-04
3.400000000000000000e+01,-1.325691852116506197e-04
3.500000000000000000e+01,-7.610809807800933413e-04
3.600000000000000000e+01,-7.112313621462362789e-04
3.700000000000000000e+01,-4.799051134227738658e-04
3.800000000000000000e+01,-7.264764047292260329e-04
3.900000000000000000e+01,-8.586468671722968793e-04
4.000000000000000000e+01,-8.762829279334027888e-04
4.100000000000000000e+01,-7.405148412402695612e-04
4.200000000000000000e+01,-3.453650844917888207e-04
4.300000000000000000e+01,-4.604771368832416556e-05
4.400000000000000000e+01,-1.470283627611479460e-04
4.500000000000000000e+01,-1.173386509307761116e-04
4.600000000000000000e+01,3.880523969144178409e-04
4.700000000000000000e+01,7.022488559584871837e-04
4.800000000000000000e+01,5.854761325139179462e-04
4.900000000000000000e+01,5.836384662458726780e-04
5.000000000000000000e+01,7.200442263055606418e-04
5.100000000000000000e+01,7.390988151527722039e-04
5.200000000000000000e+01,6.747208863870923778e-04
5.300000000000000000e+01,7.139280948535997595e-04
5.400000000000000000e+01,4.557663248618837315e-04
5.500000000000000000e+01,2.154654964314772769e-04
5.600000000000000000e+01,2.121540238633201625e-04
5.700000000000000000e+01,3.015932467747006740e-04
5.800000000000000000e+01,-2.609043374235398005e-05
5.900000000000000000e+01,-2.710783076906864153e-04
6.000000000000000000e+01,-2.559117567599855647e-04
6.100000000000000000e+01,-1.599775865628316751e-04
6.200000000000000000e+01,-2.604464612190326989e-04
6.300000000000000000e+01,-3.184352959735292643e-04
6.400000000000000000e+01,-3.280820703253084503e-04
6.500000000000000000e+01,-2.689147598502472647e-04
6.600000000000000000e+01,-1.236215211193325558e-04
6.700000000000000000e+01,-1.532105544299611211e-05
6.800000000000000000e+01,-5.646827348471106234e-05
6.900000000000000000e+01,-3.869748274354378736e-05
7.000000000000000000e+01,1.532181366101781350e-04
7.100000000000000000e+01,2.709002688945361115e-04
7.200000000000000000e+01,2.234857617580132683e-04
7.300000000000000000e+01,2.278758887328535820e-04
7.400000000000000000e+01,2.823752110359123435e-04
7.500000000000000000e+01,2.897833328958654420e-04
7.600000000000000000e+01,2.622083924563867185e-04
7.700000000000000000e+01,2.811280864847276462e-04
7.800000000000000000e+01,1.847741573186567621e-04
7.900000000000000000e+01,9.282803159038621743e-05
8.000000000000000000e+01,8.887253795819560764e-05
8.100000000000000000e+01,1.264275597847586141e-04
8.200000000000000000e+01,9.323336414013283502e-07
8.300000000000000000e+01,-9.459057633876000182e-05
8.400000000000000000e+01,-9.085922170015692245e-05
8.500000000000000000e+01,-5.093113036735985588e-05
8.600000000000000000e+01,-9.168434779383005662e-05
8.700000000000000000e+01,-1.168874671648723051e-04
8.800000000000000000e+01,-1.220774354777631743e-04
8.900000000000000000e+01,-9.629253364806800164e-05
9.000000000000000000e+01,-4.299639914506769856e-05
9.100000000000000000e+01,-4.150673532876680838e-06
9.200000000000000000e+01,-2.114338565917250889e-05
9.300000000000000000e+01,-1.153158345346128044e-05
9.400000000000000000e+01,6.125600557993493567e-05
9.500000000000000000e+01,1.051063800829865613e-04
9.600000000000000000e+01,8.569708209194004667e-05
9.700000000000000000e+01,8.965193065080256929e-05
9.800000000000000000e+01,1.113088405517714818e-04
9.900000000000000000e+01,1.140133870052295606e-04
1.000000000000000000e+02,1.021579518365456352e-04
1.010000000000000000e+02,1.111862852241074506e-04
1.020000000000000000e+02,7.520441944564026926e-05
1.030000000000000000e+02,3.989044042640443877e-05
1.040000000000000000e+02,3.719400598356514820e-05
1.050000000000000000e+02,5.309142147780221421e-05
1.060000000000000000e+02,5.013748477722401731e-06
1.070000000000000000e+02,-3.232122251262126156e-05
1.080000000000000000e+02,-3.182266583223736234e-05
1.090000000000000000e+02,-1.509407246658156510e-05
1.100000000000000000e+02,-3.158659772850569425e-05
1.110000000000000000e+02,-4.247634974063885238e-05
1.120000000000000000e+02,-4.515465059995449337e-05
1.130000000000000000e+02,-3.389359011407577782e-05
1.140000000000000000e+02,-1.440847299960523742e-05
1.150000000000000000e+02,-6.300619261878637190e-07
1.160000000000000000e+02,-7.711558694722953078e-06
1.170000000000000000e+02,-2.788100090356238070e-06
1.180000000000000000e+02,2.477847160520241232e-05
1.190000000000000000e+02,4.101701345859964931e-05
1.200000000000000000e+02,3.301835754143667145e-05
1.210000000000000000e+02,3.555250956566169407e-05
1.220000000000000000e+02,4.411462365538909580e-05
1.230000000000000000e+02,4.502368511083432168e-05
1.240000000000000000e+02,3.991203922737440735e-05
1.250000000000000000e+02,4.418279220175236333e-05
1.260000000000000000e+02,3.073554787391685750e-05
1.270000000000000000e+02,1.711338259013928109e-05
1.280000000000000000e+02,1.556099775967823007e-05
1.290000000000000000e+02,2.234231461528679574e-05
1.300000000000000000e+02,3.915132452902980731e-06
1.310000000000000000e+02,-1.071767903937370647e-05
1.320000000000000000e+02,-1.094310736249326510e-05
1.330000000000000000e+02,-3.888527544404496439e-06
1.340000000000000000e+02,-1.055077343181665128e-05
1.350000000000000000e+02,-1.523658640678604570e-05
1.360000000000000000e+02,-1.657950315347989090e-05
1.370000000000000000e+02,-1.165069525654871541e-05
1.380000000000000000e+02,-4.554917907739763905e-06
1.390000000000000000e+02,2.604880222634164966e-07
1.400000000000000000e+02,-2.716638597632936580e-06
1.410000000000000000e+02,-2.798574669782283308e-07
1.420000000000000000e+02,1.014343927607797013e-05
1.430000000000000000e+02,1.611090304010076579e-05
1.440000000000000000e+02,1.279212031590759580e-05
1.450000000000000000e+02,1.421987523286816213e-05
1.460000000000000000e+02,1.758772134508035379e-05
1.470000000000000000e+02,1.785367950901672884e-05
1.480000000000000000e+02,1.564323856229066223e-05
1.490000000000000000e+02,1.764877070087322863e-05
1.500000000000000000e+02,1.261765920901325444e-05
1.510000000000000000e+02,7.336544854297244456e-06
1.520000000000000000e+02,6.512760208465806500e-06
1.530000000000000000e+02,9.425987968825211283e-06
1.540000000000000000e+02,2.358852171369107964e-06
1.550000000000000000e+02,-3.394552948066120734e-06
1.560000000000000000e+02,-3.667254162564859143e-06
1.570000000000000000e+02,-6.734338739988743328e-07
1.580000000000000000e+02,-3.361068031892955332e-06
1.590000000000000000e+02,-5.371852417113132105e-06
1.600000000000000000e+02,-6.031253597882368922e-06
1.610000000000000000e+02,-3.869284149971008446e-06
1.620000000000000000e+02,-1.297488147145031689e-06
1.630000000000000000e+02,3.517785245321647380e-07
1.640000000000000000e+02,-9.103067881710558140e-07
1.650000000000000000e+02,2.679342898659342609e-07
1.660000000000000000e+02,4.201827074723496480e-06
1.670000000000000000e+02,6.373676136206540832e-06
1.680000000000000000e+02,4.987247557153295929e-06
1.690000000000000000e+02,5.739128013715344423e-06
1.700000000000000000e+02,7.056970687813191034e-06
1.710000000000000000e+02,7.112397504727141495e-06
1.720000000000000000e+02,6.153700496724923141e-06
1.730000000000000000e+02,7.089721322017794591e-06
1.740000000000000000e+02,5.204548088499905134e-06
1.750000000000000000e+02,3.145387502456742368e-06
1.760000000000000000e+02,2.728507254801115778e-06
1.770000000000000000e+02,3.988095940599123423e-06
1.780000000000000000e+02,1.275547425905187993e-06
1.790000000000000000e+02,-9.948339965148988995e-07
1.800000000000000000e+02,-1.182717205949757044e-06
1.810000000000000000e+02,9.549415125320592779e-08
1.820000000000000000e+02,-9.877666258262252086e-07
1.830000000000000000e+02,-1.849264144482276606e-06
1.840000000000000000e+02,-2.167960921894973580e-06
1.850000000000000000e+02,-1.217612407344859093e-06
1.860000000000000000e+02,-2.908767839926440502e-07
1.870000000000000000e+02,2.579380691258847946e-07
1.880000000000000000e+02,-2.812706796362363093e-07
1.890000000000000000e+02,2.790491606674549985e-07
1.900000000000000000e+02,1.760576324727480824e-06
1.910000000000000000e+02,2.541215515350359055e-06
1.920000000000000000e+02,1.958129296042443457e-06
1.930000000000000000e+02,2.338082474295788415e-06
1.940000000000000000e+02,2.850956676070381945e-06
1.950000000000000000e+02,2.847751026990863465e-06
1.960000000000000000e+02,2.430731377955908101e-06
1.970000000000000000e+02,2.865322066725184413e-06
1.980000000000000000e+02,2.157531845625726419e-06
1.990000000000000000e+02,1.349465129862892354e-06
2.000000000000000000e+02,1.144868299718382332e-06
2.010000000000000000e+02,1.692625460236740764e-06
2.020000000000000000e+02,6.504189826728179469e-07
2.030000000000000000e+02,-2.491770985102448321e-07
2.040000000000000000e+02,-3.585059857869055122e-07
2.050000000000000000e+02,1.903455952856347722e-07
2.060000000000000000e+02,-2.460696819639451860e-07
2.070000000000000000e+02,-6.149251277065559407e-07
2.080000000000000000e+02,-7.670698281003751617e-07
2.090000000000000000e+02,-3.484594088831727277e-07
2.100000000000000000e+02,-1.690789019903604640e-08
2.110000000000000000e+02,1.578956840830869623e-07
2.120000000000000000e+02,-7.412315028432203690e-08
2.130000000000000000e+02,1.890979817176230426e-07
2.140000000000000000e+02,7.456569548480729281e-07
2.150000000000000000e+02,1.021645857690600678e-06
2.160000000000000000e+02,7.748122925477218814e-07
2.170000000000000000e+02,9.616036606985289836e-07
2.180000000000000000e+02,1.160041136927247862e-06
2.190000000000000000e+02,1.146492934367415728e-06
2.200000000000000000e+02,9.645752925280248746e-07
2.210000000000000000e+02,1.165461597452122078e-06
2.220000000000000000e+02,8.990393993713041709e-07
2.230000000000000000e+02,5.796700222049366857e-07
2.240000000000000000e+02,4.813542915371726849e-07
2.250000000000000000e+02,7.207768462080821337e-07
