r,C_d
0.000000000000000000e+00,1.858047425598656988e+00
1.000000000000000000e+00,4.951293029984940586e-01
2.000000000000000000e+00,2.252054868263778653e-01
3.000000000000000000e+00,1.124076547646849639e-01
4.000000000000000000e+00,5.476367918619828856e-02
5.000000000000000000e+00,2.662609031964160988e-02
6.000000000000000000e+00,1.292349430558465198e-02
7.000000000000000000e+00,6.270277817420941147e-03
8.000000000000000000e+00,3.042337299038993647e-03
9.000000000000000000e+00,1.476227163099927539e-03
1.000000000000000000e+01,7.163164381881810972e-04
1.100000000000000000e+01,3.475774607712146498e-04
1.200000000000000000e+01,1.686519364160908498e-04
1.300000000000000000e+01,8.183247736582050934e-05
1.400000000000000000e+01,3.970605091756761602e-05
1.500000000000000000e+01,1.926574297645526081e-05
1.600000000000000000e+01,9.347894257779599517e-06
1.700000000000000000e+01,4.535668221995380883e-06
1.800000000000000000e+01,2.200738768162087354e-06
1.900000000000000000e+01,1.067813915954962247e-06
2.000000000000000000e+01,5.181107403452707029e-07
2.100000000000000000e+01,2.513909184975633242e-07
2.200000000000000000e+01,1.219766112513087191e-07
2.300000000000000000e+01,5.918389396301851677e-08
2.400000000000000000e+01,2.871643408387312292e-08
2.500000000000000000e+01,1.393341207023070324e-08
2.600000000000000000e+01,6.760587680630400676e-09
2.700000000000000000e+01,3.280283779275482483e-09
2.800000000000000000e+01,1.591616313244433800e-09
2.900000000000000000e+01,7.722632116301757135e-10
3.000000000000000000e+01,3.747074385133868283e-10
3.100000000000000000e+01,1.818106342227424015e-10
3.200000000000000000e+01,8.821577488032711891e-11
3.300000000000000000e+01,4.280290289800126241e-11
3.400000000000000000e+01,2.076826381601884933e-11
3.500000000000000000e+01,1.007690486492548620e-11
3.600000000000000000e+01,4.889383738133229024e-12
3.700000000000000000e+01,2.372362708747857600e-12
3.800000000000000000e+01,1.151086754358679440e-12
3.900000000000000000e+01,5.585152343978221904e-13
4.000000000000000000e+01,2.709954475168853935e-13
4.100000000000000000e+01,1.314888617321069195e-13
4.200000000000000000e+01,6.379930295438751598e-14
4.300000000000000000e+01,3.095586188690838483e-14
4.400000000000000000e+01,1.501999768168204939e-14
4.500000000000000000e+01,7.287806458632102800e-15
4.600000000000000000e+01,3.536093975818885258e-15
4.700000000000000000e+01,1.715737192074209429e-15
4.800000000000000000e+01,8.324875304230810873e-16
4.900000000000000000e+01,4.039286961626272712e-16
5.000000000000000000e+01,1.959889903903365506e-16
5.100000000000000000e+01,9.509521008741109507e-17
5.200000000000000000e+01,4.614085178019358416e-17
5.300000000000000000e+01,2.238785948819291376e-17
5.400000000000000000e+01,1.086274388830815352e-17
5.500000000000000000e+01,5.270678275124463548e-18
5.600000000000000000e+01,2.557369485945821502e-18
5.700000000000000000e+01,1.240853327303538075e-18
5.800000000000000000e+01,6.020705960014209786e-19
5.900000000000000000e+01,2.921288063180461731e-19
6.000000000000000000e+01,1.417429115583838022e-19
6.100000000000000000e+01,6.877463819986585132e-20
6.200000000000000000e+01,3.336992896396370367e-20
6.300000000000000000e+01,1.619131974768514571e-20
6.400000000000000000e+01,7.856140120588977604e-21
6.500000000000000000e+01,3.811853414990725311e-21
6.600000000000000000e+01,1.849537577838248959e-21
6.700000000000000000e+01,8.974083910468579240e-22
6.800000000000000000e+01,4.354287405173584010e-22
6.900000000000000000e+01,2.112730277772634931e-22
7.000000000000000000e+01,1.025111307520126175e-22
7.100000000000000000e+01,4.973910785051454133e-23
7.200000000000000000e+01,2.413375850987039546e-23
7.300000000000000000e+01,1.170986621678459030e-23
7.400000000000000000e+01,5.681707883684296387e-24
7.500000000000000000e+01,2.756803858105381637e-24
7.600000000000000000e+01,1.337620244878615579e-24
7.700000000000000000e+01,6.490225675408846455e-25
7.800000000000000000e+01,3.149102276904583157e-25
7.900000000000000000e+01,1.527966149960574484e-25
8.000000000000000000e+01,7.413797244862224089e-26
8.100000000000000000e+01,3.597225598333422080e-26
8.200000000000000000e+01,1.745398680315080934e-26
8.300000000000000000e+01,8.468794796089561845e-27
8.400000000000000000e+01,4.109117642035388233e-27
8.500000000000000000e+01,1.993772217916279980e-27
8.600000000000000000e+01,9.673920361288118511e-28
8.700000000000000000e+01,4.693852898290765585e-28
8.800000000000000000e+01,2.277489830912453134e-28
8.900000000000000000e+01,1.105053786759524765e-28
9.000000000000000000e+01,5.361797219448355060e-29
9.100000000000000000e+01,2.601580997045018720e-29
9.200000000000000000e+01,1.262305042162300503e-29
9.300000000000000000e+01,6.124791117813313087e-30
9.400000000000000000e+01,2.971790908250018977e-30
9.500000000000000000e+01,1.441933450643593216e-30
9.600000000000000000e+01,6.996360648390003716e-31
9.700000000000000000e+01,3.394682480290687858e-31
9.800000000000000000e+01,1.647123361941254229e-31
9.900000000000000000e+01,7.991956172218209004e-32
