r,C_n
0.000000000000000000e+00,3.507174879149475011e-01
1.000000000000000000e+00,-8.025156504743025110e-02
2.000000000000000000e+00,4.612475472320909375e-04
3.000000000000000000e+00,5.553775981088771019e-02
4.000000000000000000e+00,9.525056565611311754e-03
5.000000000000000000e+00,-2.606247219905100110e-05
6.000000000000000000e+00,-4.502439229967514223e-04
7.000000000000000000e+00,-7.974984084446745669e-05
8.000000000000000000e+00,1.440046211964585154e-05
9.000000000000000000e+00,9.478521190597888335e-06
1.000000000000000000e+01,1.387861386703548305e-06
1.100000000000000000e+01,-3.144420674949799377e-07
1.200000000000000000e+01,-1.710934083298809583e-07
1.300000000000000000e+01,-1.744101973955025642e-08
1.400000000000000000e+01,8.682965901840589140e-09
1.500000000000000000e+01,3.499751599633782462e-09
1.600000000000000000e+01,2.190541081859009864e-10
1.700000000000000000e+01,-2.114641795003535663e-10
1.800000000000000000e+01,-7.110445565672307566e-11
1.900000000000000000e+01,-3.828493078117389814e-12
2.000000000000000000e+01,2.033040402693586657e-12
2.100000000000000000e+01,-1.702638030565140070e-12
2.200000000000000000e+01,-3.083755473198834807e-12
2.300000000000000000e+01,-3.139710713639942696e-12
2.400000000000000000e+01,-3.044675622732029296e-12
2.500000000000000000e+01,-3.016698002511475352e-12
2.600000000000000000e+01,-3.017142091721325414e-12
2.700000000000000000e+01,-3.019806626980425790e-12
2.800000000000000000e+01,-3.018030270141025539e-12
2.900000000000000000e+01,-3.020250716190275853e-12
3.000000000000000000e+01,-3.019362537770575727e-12
3.100000000000000000e+01,-3.019362537770575727e-12
3.200000000000000000e+01,-3.017586180931175477e-12
3.300000000000000000e+01,-3.016698002511475352e-12
3.400000000000000000e+01,-3.015809824091775226e-12
3.500000000000000000e+01,-3.017142091721325414e-12
3.600000000000000000e+01,-3.014921645672075101e-12
3.700000000000000000e+01,-3.017142091721325414e-12
3.800000000000000000e+01,-3.016253913301625289e-12
3.900000000000000000e+01,-3.015809824091775226e-12
4.000000000000000000e+01,-3.014477556462225039e-12
4.100000000000000000e+01,-3.013145288832674851e-12
4.200000000000000000e+01,-3.012701199622824788e-12
4.300000000000000000e+01,-3.013589378042524913e-12
4.400000000000000000e+01,-3.011813021203124663e-12
4.500000000000000000e+01,-3.013145288832674851e-12
4.600000000000000000e+01,-3.012701199622824788e-12
4.700000000000000000e+01,-3.011813021203124663e-12
4.800000000000000000e+01,-3.009592575153874350e-12
4.900000000000000000e+01,-3.009592575153874350e-12
5.000000000000000000e+01,-3.009592575153874350e-12
5.100000000000000000e+01,-3.010480753573574475e-12
5.200000000000000000e+01,-3.009148485944024287e-12
5.300000000000000000e+01,-3.010480753573574475e-12
5.400000000000000000e+01,-3.009592575153874350e-12
5.500000000000000000e+01,-3.010036664363724412e-12
5.600000000000000000e+01,-3.007816218314474099e-12
5.700000000000000000e+01,-3.007816218314474099e-12
5.800000000000000000e+01,-3.007816218314474099e-12
5.900000000000000000e+01,-3.008260307524324162e-12
6.000000000000000000e+01,-3.006928039894773974e-12
6.100000000000000000e+01,-3.008704396734174225e-12
6.200000000000000000e+01,-3.007816218314474099e-12
6.300000000000000000e+01,-3.008260307524324162e-12
6.400000000000000000e+01,-3.006039861475073849e-12
6.500000000000000000e+01,-3.006039861475073849e-12
6.600000000000000000e+01,-3.005595772265223786e-12
6.700000000000000000e+01,-3.006483950684923911e-12
6.800000000000000000e+01,-3.004707593845523661e-12
6.900000000000000000e+01,-3.006928039894773974e-12
7.000000000000000000e+01,-3.005595772265223786e-12
7.100000000000000000e+01,-3.006039861475073849e-12
7.200000000000000000e+01,-3.004263504635673598e-12
7.300000000000000000e+01,-3.004707593845523661e-12
7.400000000000000000e+01,-3.003819415425823536e-12
7.500000000000000000e+01,-3.004263504635673598e-12
7.600000000000000000e+01,-3.002487147796273348e-12
7.700000000000000000e+01,-3.004707593845523661e-12
7.800000000000000000e+01,-3.003819415425823536e-12
7.900000000000000000e+01,-3.003819415425823536e-12
8.000000000000000000e+01,-3.002487147796273348e-12
8.100000000000000000e+01,-3.002043058586423285e-12
8.200000000000000000e+01,-3.002043058586423285e-12
8.300000000000000000e+01,-3.002043058586423285e-12
8.400000000000000000e+01,-3.000710790956873097e-12
8.500000000000000000e+01,-3.002931237006123411e-12
8.600000000000000000e+01,-3.002043058586423285e-12
8.700000000000000000e+01,-3.002043058586423285e-12
8.800000000000000000e+01,-2.999822612537172972e-12
8.900000000000000000e+01,-3.000266701747023035e-12
9.000000000000000000e+01,-3.000266701747023035e-12
9.100000000000000000e+01,-3.000266701747023035e-12
9.200000000000000000e+01,-2.998934434117472847e-12
9.300000000000000000e+01,-3.000710790956873097e-12
9.400000000000000000e+01,-2.999378523327322910e-12
9.500000000000000000e+01,-3.000266701747023035e-12
9.600000000000000000e+01,-2.998046255697772722e-12
9.700000000000000000e+01,-2.998934434117472847e-12
9.800000000000000000e+01,-2.998934434117472847e-12
9.900000000000000000e+01,-2.998934434117472847e-12
