r,C_n
0.000000000000000000e+00,3.632328650135052683e-02
1.000000000000000000e+00,5.032740623436282590e-04
2.000000000000000000e+00,-5.441393497504165566e-03
3.000000000000000000e+00,-3.093725714663264625e-03
4.000000000000000000e+00,4.712756057556610756e-04
5.000000000000000000e+00,1.225917946441335005e-03
6.000000000000000000e+00,1.011816446313762441e-03
7.000000000000000000e+00,4.131280467301046144e-04
8.000000000000000000e+00,5.583472824532975665e-06
9.000000000000000000e+00,1.830916795952930443e-06
1.000000000000000000e+01,1.381093182040160627e-07
1.100000000000000000e+01,-4.133072022405315238e-07
1.200000000000000000e+01,-2.110138281885554079e-07
1.300000000000000000e+01,-8.771984871813742757e-08
1.400000000000000000e+01,-3.008595150788551109e-09
1.500000000000000000e+01,-4.553446508737124532e-10
1.600000000000000000e+01,4.908873307840622147e-11
1.700000000000000000e+01,2.403615084745069908e-10
1.800000000000000000e+01,9.189271565901435679e-11
1.900000000000000000e+01,3.729905273530675913e-11
2.000000000000000000e+01,1.755928735747147584e-12
2.100000000000000000e+01,3.597122599785507191e-14
2.200000000000000000e+01,-1.185718190299667185e-13
2.300000000000000000e+01,-1.603162047558726044e-13
2.400000000000000000e+01,-5.551115123125782702e-14
2.500000000000000000e+01,-3.286260152890463360e-14
2.600000000000000000e+01,-2.042810365310288034e-14
2.700000000000000000e+01,-2.042810365310288034e-14
2.800000000000000000e+01,-2.531308496145356912e-14
2.900000000000000000e+01,-2.264854970235319342e-14
3.000000000000000000e+01,-2.398081733190338127e-14
3.100000000000000000e+01,-2.220446049250313081e-14
3.200000000000000000e+01,-2.353672812205331866e-14
3.300000000000000000e+01,-2.620126338115369435e-14
3.400000000000000000e+01,-2.797762022055394482e-14
3.500000000000000000e+01,-2.886579864025407005e-14
3.600000000000000000e+01,-3.330669073875469621e-14
3.700000000000000000e+01,-3.064215547965432052e-14
3.800000000000000000e+01,-3.197442310920450836e-14
3.900000000000000000e+01,-3.019806626980425790e-14
4.000000000000000000e+01,-3.153033389935444575e-14
4.100000000000000000e+01,-3.419486915845482145e-14
4.200000000000000000e+01,-3.641531520770513453e-14
4.300000000000000000e+01,-3.685940441755519714e-14
4.400000000000000000e+01,-4.130029651605582330e-14
4.500000000000000000e+01,-3.863576125695544761e-14
4.600000000000000000e+01,-3.996802888650563546e-14
4.700000000000000000e+01,-3.819167204710538499e-14
4.800000000000000000e+01,-3.952393967665557284e-14
4.900000000000000000e+01,-4.174438572590588592e-14
5.000000000000000000e+01,-4.440892098500626162e-14
5.100000000000000000e+01,-4.485301019485632423e-14
5.200000000000000000e+01,-4.929390229335695039e-14
5.300000000000000000e+01,-4.662936703425657470e-14
5.400000000000000000e+01,-4.884981308350688778e-14
5.500000000000000000e+01,-4.618527782440651208e-14
5.600000000000000000e+01,-4.751754545395669993e-14
5.700000000000000000e+01,-4.973799150320701301e-14
5.800000000000000000e+01,-5.284661597215745132e-14
5.900000000000000000e+01,-5.329070518200751394e-14
6.000000000000000000e+01,-5.773159728050814010e-14
6.100000000000000000e+01,-5.506706202140776441e-14
6.200000000000000000e+01,-5.728750807065807749e-14
6.300000000000000000e+01,-5.506706202140776441e-14
6.400000000000000000e+01,-5.639932965095795225e-14
6.500000000000000000e+01,-5.817568649035820272e-14
6.600000000000000000e+01,-6.128431095930864103e-14
6.700000000000000000e+01,-6.172840016915870365e-14
6.800000000000000000e+01,-6.661338147750939243e-14
6.900000000000000000e+01,-6.306066779870889150e-14
7.000000000000000000e+01,-6.528111384795920458e-14
7.100000000000000000e+01,-6.350475700855895411e-14
7.200000000000000000e+01,-6.439293542825907934e-14
7.300000000000000000e+01,-6.616929226765932981e-14
7.400000000000000000e+01,-6.927791673660976812e-14
7.500000000000000000e+01,-6.972200594645983074e-14
7.600000000000000000e+01,-7.460698725481051952e-14
7.700000000000000000e+01,-7.061018436615995597e-14
7.800000000000000000e+01,-7.327471962526033167e-14
7.900000000000000000e+01,-7.149836278586008120e-14
8.000000000000000000e+01,-7.238654120556020644e-14
8.100000000000000000e+01,-7.460698725481051952e-14
8.200000000000000000e+01,-7.727152251391089521e-14
