r,C_n
0.000000000000000000e+00,1.362172482511606120e+01
1.000000000000000000e+00,-1.866198060319362639e+00
2.000000000000000000e+00,-3.951061721286137640e-01
3.000000000000000000e+00,-1.214936350313635671e-01
4.000000000000000000e+00,-1.192669354202280374e-02
5.000000000000000000e+00,-1.424197763252976756e-02
6.000000000000000000e+00,7.492431347657202423e-03
7.000000000000000000e+00,8.930766969299952507e-03
8.000000000000000000e+00,8.655470832202638576e-03
9.000000000000000000e+00,1.141450693829426655e-03
1.000000000000000000e+01,-1.172258622382571502e-03
1.100000000000000000e+01,-1.198002792776264869e-03
1.200000000000000000e+01,-7.046611753125375799e-04
1.300000000000000000e+01,-1.511256230600110939e-03
1.400000000000000000e+01,-5.284693960305730798e-04
1.500000000000000000e+01,-6.864266936119634011e-04
1.600000000000000000e+01,-8.065079787165529979e-03
1.700000000000000000e+01,-1.841563253108802201e-04
1.800000000000000000e+01,7.929521822234164574e-04
1.900000000000000000e+01,1.330246691573222506e-03
2.000000000000000000e+01,2.063364501736941747e-03
2.100000000000000000e+01,8.392896968487661979e-04
2.200000000000000000e+01,-2.172080922733243824e-04
2.300000000000000000e+01,-1.120402904227546514e-03
2.400000000000000000e+01,1.810300287267807562e-03
2.500000000000000000e+01,3.746514169407078043e-04
2.600000000000000000e+01,4.011263475263149303e-04
2.700000000000000000e+01,-8.747411564513640769e-05
2.800000000000000000e+01,-5.987287344950686929e-04
2.900000000000000000e+01,2.872640731652609247e-04
3.000000000000000000e+01,3.032049039148887459e-04
3.100000000000000000e+01,6.026038502895403326e-04
3.200000000000000000e+01,2.064139273834086907e-03
3.300000000000000000e+01,-1.173741888038648540e-05
3.400000000000000000e+01,-2.958855336672172598e-04
3.500000000000000000e+01,-3.847890537969078650e-04
3.600000000000000000e+01,-4.495849311467736698e-04
3.700000000000000000e+01,-3.873324027452440532e-04
3.800000000000000000e+01,-1.019043350467541131e-04
3.900000000000000000e+01,8.405901492380962736e-05
4.000000000000000000e+01,-1.260779508065468235e-03
4.100000000000000000e+01,-1.111245216520728718e-04
4.200000000000000000e+01,5.473261921906669158e-05
4.300000000000000000e+01,1.785296268792535557e-04
4.400000000000000000e+01,3.946258543336966795e-04
4.500000000000000000e+01,2.118858342470275602e-05
4.600000000000000000e+01,-6.136808018908368467e-05
4.700000000000000000e+01,-2.424356220771528569e-04
4.800000000000000000e+01,-2.182608562506516137e-04
4.900000000000000000e+01,5.935936847834000218e-06
5.000000000000000000e+01,8.402890108527572011e-05
5.100000000000000000e+01,5.097568679701680594e-05
5.200000000000000000e+01,4.599104919122964930e-06
5.300000000000000000e+01,1.369891159725966645e-04
5.400000000000000000e+01,1.318367491691674331e-04
5.500000000000000000e+01,1.653616598744633848e-04
5.600000000000000000e+01,6.204418849549142578e-04
5.700000000000000000e+01,1.821596283235749070e-05
5.800000000000000000e+01,-9.958295164125274823e-05
5.900000000000000000e+01,-1.242843189785958202e-04
6.000000000000000000e+01,-1.826549483467942991e-04
6.100000000000000000e+01,-8.607945410687989352e-05
6.200000000000000000e+01,-2.407065108656070151e-05
6.300000000000000000e+01,3.007282871436700589e-05
6.400000000000000000e+01,-2.105942170302910199e-04
6.500000000000000000e+01,-2.165619876848268177e-05
6.600000000000000000e+01,-1.038553711651957201e-05
6.700000000000000000e+01,1.570178380916331662e-05
6.800000000000000000e+01,6.049407494401748409e-05
6.900000000000000000e+01,-2.153879808020064957e-05
7.000000000000000000e+01,-3.954599237232514497e-05
7.100000000000000000e+01,-7.540864299926397507e-05
7.200000000000000000e+01,-1.403267108344152803e-04
7.300000000000000000e+01,3.851776931185213471e-06
7.400000000000000000e+01,4.325085619427682104e-05
7.500000000000000000e+01,3.640012947414561495e-05
7.600000000000000000e+01,3.913325281956758772e-05
7.700000000000000000e+01,3.795128809258585534e-05
7.800000000000000000e+01,2.149697595399402417e-05
7.900000000000000000e+01,1.479710867613448499e-05
8.000000000000000000e+01,1.405384972699152968e-04
8.100000000000000000e+01,5.121168065613801446e-06
8.200000000000000000e+01,-1.088051774189580101e-05
8.300000000000000000e+01,-2.235648380377597277e-05
8.400000000000000000e+01,-3.940105710142915996e-05
8.500000000000000000e+01,-8.059279075212089083e-06
8.600000000000000000e+01,9.822560841143967991e-06
