r,C_nn
0.000000000000000000e+00,9.179568936303050819e-02
1.000000000000000000e+00,-5.795908457305332107e-02
2.000000000000000000e+00,1.008021199150244129e-02
3.000000000000000000e+00,1.939389219906662021e-03
4.000000000000000000e+00,8.894094316436174097e-05
5.000000000000000000e+00,-4.058401486206619779e-05
6.000000000000000000e+00,-7.579636403076683848e-06
7.000000000000000000e+00,4.765448371468750111e-07
8.000000000000000000e+00,3.600522211488765834e-07
9.000000000000000000e+00,3.573039997206706175e-08
1.000000000000000000e+01,-8.416368713071165075e-09
1.100000000000000000e+01,-2.588386838198175610e-09
1.200000000000000000e+01,-4.448408308377338471e-11
1.300000000000000000e+01,9.633183140067558270e-11
1.400000000000000000e+01,1.600342081076178147e-11
1.500000000000000000e+01,-1.484923295436146873e-12
1.600000000000000000e+01,-8.607559109918838658e-13
1.700000000000000000e+01,-6.872280522429718985e-14
1.800000000000000000e+01,2.309263891220325604e-14
1.900000000000000000e+01,4.440892098500626162e-15
2.000000000000000000e+01,-2.664535259100375697e-15
2.100000000000000000e+01,-2.442490654175344389e-15
2.200000000000000000e+01,-2.664535259100375697e-15
2.300000000000000000e+01,-2.220446049250313081e-15
2.400000000000000000e+01,-1.998401444325281773e-15
2.500000000000000000e+01,-2.442490654175344389e-15
2.600000000000000000e+01,-2.442490654175344389e-15
2.700000000000000000e+01,-2.664535259100375697e-15
2.800000000000000000e+01,-3.330669073875469621e-15
2.900000000000000000e+01,-3.108624468950438313e-15
3.000000000000000000e+01,-3.330669073875469621e-15
3.100000000000000000e+01,-3.330669073875469621e-15
3.200000000000000000e+01,-3.108624468950438313e-15
3.300000000000000000e+01,-3.330669073875469621e-15
3.400000000000000000e+01,-3.330669073875469621e-15
3.500000000000000000e+01,-3.552713678800500929e-15
3.600000000000000000e+01,-4.218847493575594854e-15
3.700000000000000000e+01,-3.996802888650563546e-15
3.800000000000000000e+01,-4.440892098500626162e-15
3.900000000000000000e+01,-4.218847493575594854e-15
4.000000000000000000e+01,-3.996802888650563546e-15
4.100000000000000000e+01,-4.218847493575594854e-15
4.200000000000000000e+01,-4.218847493575594854e-15
4.300000000000000000e+01,-4.440892098500626162e-15
4.400000000000000000e+01,-5.107025913275720086e-15
4.500000000000000000e+01,-4.884981308350688778e-15
4.600000000000000000e+01,-5.329070518200751394e-15
4.700000000000000000e+01,-5.107025913275720086e-15
4.800000000000000000e+01,-4.884981308350688778e-15
4.900000000000000000e+01,-5.329070518200751394e-15
5.000000000000000000e+01,-5.329070518200751394e-15
5.100000000000000000e+01,-5.551115123125782702e-15
5.200000000000000000e+01,-6.217248937900876626e-15
5.300000000000000000e+01,-6.217248937900876626e-15
5.400000000000000000e+01,-6.661338147750939243e-15
5.500000000000000000e+01,-6.439293542825907934e-15
5.600000000000000000e+01,-6.217248937900876626e-15
5.700000000000000000e+01,-6.661338147750939243e-15
5.800000000000000000e+01,-6.661338147750939243e-15
5.900000000000000000e+01,-6.883382752675970551e-15
6.000000000000000000e+01,-7.771561172376095783e-15
6.100000000000000000e+01,-7.549516567451064475e-15
6.200000000000000000e+01,-7.993605777301127091e-15
6.300000000000000000e+01,-7.771561172376095783e-15
6.400000000000000000e+01,-7.549516567451064475e-15
6.500000000000000000e+01,-7.993605777301127091e-15
6.600000000000000000e+01,-8.215650382226158399e-15
6.700000000000000000e+01,-8.215650382226158399e-15
6.800000000000000000e+01,-9.103828801926283631e-15
6.900000000000000000e+01,-8.881784197001252323e-15
7.000000000000000000e+01,-9.325873406851314940e-15
7.100000000000000000e+01,-9.103828801926283631e-15
7.200000000000000000e+01,-8.881784197001252323e-15
7.300000000000000000e+01,-9.103828801926283631e-15
7.400000000000000000e+01,-9.547918011776346248e-15
7.500000000000000000e+01,-9.547918011776346248e-15
7.600000000000000000e+01,-1.065814103640150279e-14
7.700000000000000000e+01,-1.043609643147647148e-14
7.800000000000000000e+01,-1.088018564132653410e-14
7.900000000000000000e+01,-1.076916333886401844e-14
8.000000000000000000e+01,-1.065814103640150279e-14
8.100000000000000000e+01,-1.088018564132653410e-14
8.200000000000000000e+01,-1.110223024625156540e-14
8.300000000000000000e+01,-1.132427485117659671e-14
8.400000000000000000e+01,-1.221245327087672194e-14
8.500000000000000000e+01,-1.210143096841420629e-14
8.600000000000000000e+01,-1.243449787580175325e-14
8.700000000000000000e+01,-1.221245327087672194e-14
8.800000000000000000e+01,-1.199040866595169064e-14
8.900000000000000000e+01,-1.243449787580175325e-14
9.000000000000000000e+01,-1.265654248072678456e-14
9.100000000000000000e+01,-1.287858708565181587e-14
9.200000000000000000e+01,-1.376676550535194110e-14
9.300000000000000000e+01,-1.343369859796439414e-14
9.400000000000000000e+01,-1.376676550535194110e-14
9.500000000000000000e+01,-1.354472090042690979e-14
9.600000000000000000e+01,-1.332267629550187849e-14
9.700000000000000000e+01,-1.354472090042690979e-14
9.800000000000000000e+01,-1.376676550535194110e-14
9.900000000000000000e+01,-1.398881011027697241e-14
