r,C_n
0.000000000000000000e+00,-6.058333444265587531e+01
1.000000000000000000e+00,-9.822472482144114281e+01
2.000000000000000000e+00,-1.448899558291508356e+02
3.000000000000000000e+00,-1.208406959865922374e+02
4.000000000000000000e+00,-8.654265888957380071e+01
5.000000000000000000e+00,-9.663859122724797146e+01
6.000000000000000000e+00,-1.436473174624561295e+02
7.000000000000000000e+00,-1.210707458002946737e+02
8.000000000000000000e+00,-8.625935769493591465e+01
9.000000000000000000e+00,-9.707978935070005377e+01
1.000000000000000000e+01,-1.438321587259696344e+02
1.100000000000000000e+01,-1.209961840807183364e+02
1.200000000000000000e+01,-8.626156121741028926e+01
1.300000000000000000e+01,-9.712651295759278014e+01
1.400000000000000000e+01,-1.438188865569764516e+02
1.500000000000000000e+01,-1.209929943964887542e+02
1.600000000000000000e+01,-8.626755826580938447e+01
1.700000000000000000e+01,-9.712475603759807541e+01
1.800000000000000000e+01,-1.438199761189005699e+02
1.900000000000000000e+01,-1.209933090217047607e+02
2.000000000000000000e+01,-8.626944163668635213e+01
2.100000000000000000e+01,-9.712655305715128407e+01
2.200000000000000000e+01,-1.438220434690588263e+02
2.300000000000000000e+01,-1.209939785355283561e+02
2.400000000000000000e+01,-8.627068743134017836e+01
2.500000000000000000e+01,-9.712842410362074475e+01
2.600000000000000000e+01,-1.438239205066576574e+02
2.700000000000000000e+01,-1.209944703480925909e+02
2.800000000000000000e+01,-8.627182201079060064e+01
2.900000000000000000e+01,-9.713008096997386076e+01
3.000000000000000000e+01,-1.438256054013623100e+02
3.100000000000000000e+01,-1.209949072914560162e+02
3.200000000000000000e+01,-8.627284703968086887e+01
3.300000000000000000e+01,-9.713156732582807251e+01
3.400000000000000000e+01,-1.438271092401298290e+02
3.500000000000000000e+01,-1.209953017313744397e+02
3.600000000000000000e+01,-8.627376379108636684e+01
3.700000000000000000e+01,-9.713290424316880944e+01
3.800000000000000000e+01,-1.438284542873147132e+02
3.900000000000000000e+01,-1.209956571869290372e+02
4.000000000000000000e+01,-8.627458591289777701e+01
4.100000000000000000e+01,-9.713410279495616351e+01
4.200000000000000000e+01,-1.438296667798414603e+02
4.300000000000000000e+01,-1.209959761716434059e+02
4.400000000000000000e+01,-8.627532630441847061e+01
4.500000000000000000e+01,-9.713517866994102690e+01
4.600000000000000000e+01,-1.438307578098632575e+02
4.700000000000000000e+01,-1.209962625582048190e+02
4.800000000000000000e+01,-8.627599183760290202e+01
4.900000000000000000e+01,-9.713614660189939798e+01
5.000000000000000000e+01,-1.438317358884295345e+02
5.100000000000000000e+01,-1.209965202371382986e+02
5.200000000000000000e+01,-8.627658901553228077e+01
5.300000000000000000e+01,-9.713701664144524273e+01
5.400000000000000000e+01,-1.438326144540145322e+02
5.500000000000000000e+01,-1.209967519152378088e+02
5.600000000000000000e+01,-8.627712571094890848e+01
5.700000000000000000e+01,-9.713779794352468855e+01
5.800000000000000000e+01,-1.438334051257798478e+02
5.900000000000000000e+01,-1.209969599815776178e+02
6.000000000000000000e+01,-8.627760844081723235e+01
6.100000000000000000e+01,-9.713850010762061515e+01
6.200000000000000000e+01,-1.438341156755124643e+02
6.300000000000000000e+01,-1.209971469597206806e+02
6.400000000000000000e+01,-8.627804218663582958e+01
6.500000000000000000e+01,-9.713913142397409217e+01
6.600000000000000000e+01,-1.438347537333449964e+02
6.700000000000000000e+01,-1.209973150742207508e+02
6.800000000000000000e+01,-8.627843182409088740e+01
6.900000000000000000e+01,-9.713969875075663651e+01
7.000000000000000000e+01,-1.438353272648747918e+02
7.100000000000000000e+01,-1.209974661582118216e+02
7.200000000000000000e+01,-8.627878206749355172e+01
7.300000000000000000e+01,-9.714020850296634535e+01
7.400000000000000000e+01,-1.438358429303968364e+02
7.500000000000000000e+01,-1.209976019084590320e+02
7.600000000000000000e+01,-8.627909690724489167e+01
7.700000000000000000e+01,-9.714066667259676535e+01
7.800000000000000000e+01,-1.438363062846152332e+02
7.900000000000000000e+01,-1.209977239183913298e+02
8.000000000000000000e+01,-8.627937981609885298e+01
8.100000000000000000e+01,-9.714107848737656070e+01
8.200000000000000000e+01,-1.438367226227235847e+02
8.300000000000000000e+01,-1.209978335855007145e+02
8.400000000000000000e+01,-8.627963404815432114e+01
8.500000000000000000e+01,-9.714144856727457977e+01
8.600000000000000000e+01,-1.438370968497679883e+02
8.700000000000000000e+01,-1.209979321400245880e+02
8.800000000000000000e+01,-8.627986255715467223e+01
8.900000000000000000e+01,-9.714178115044349227e+01
9.000000000000000000e+01,-1.438374332079098110e+02
9.100000000000000000e+01,-1.209980207080514276e+02
9.200000000000000000e+01,-8.628006793067288527e+01
9.300000000000000000e+01,-9.714208006704036791e+01
9.400000000000000000e+01,-1.438377354703050344e+02
9.500000000000000000e+01,-1.209981003100140811e+02
9.600000000000000000e+01,-8.628025249207833269e+01
9.700000000000000000e+01,-9.714234871575983732e+01
9.800000000000000000e+01,-1.438380071114679311e+02
9.900000000000000000e+01,-1.209981718520934066e+02
1.000000000000000000e+02,-8.628041836077990467e+01
1.010000000000000000e+02,-9.714259014876090248e+01
1.020000000000000000e+02,-1.438382512577700254e+02
1.030000000000000000e+02,-1.209982361466906866e+02
1.040000000000000000e+02,-8.628056743708415866e+01
1.050000000000000000e+02,-9.714280712965117459e+01
1.060000000000000000e+02,-1.438384706795967531e+02
1.070000000000000000e+02,-1.209982939293254276e+02
1.080000000000000000e+02,-8.628070141506017876e+01
1.090000000000000000e+02,-9.714300213968742526e+01
1.100000000000000000e+02,-1.438386678717641871e+02
1.110000000000000000e+02,-1.209983458610267775e+02
1.120000000000000000e+02,-8.628082182162788172e+01
1.130000000000000000e+02,-9.714317739974508470e+01
1.140000000000000000e+02,-1.438388450937625294e+02
1.150000000000000000e+02,-1.209983925333805814e+02
1.160000000000000000e+02,-8.628093003467930089e+01
1.170000000000000000e+02,-9.714333490848689223e+01
1.180000000000000000e+02,-1.438390043709378006e+02
1.190000000000000000e+02,-1.209984344784892301e+02
1.200000000000000000e+02,-8.628102728954087297e+01
1.210000000000000000e+02,-9.714347646590333341e+01
1.220000000000000000e+02,-1.438391475163971052e+02
1.230000000000000000e+02,-1.209984721756482600e+02
1.240000000000000000e+02,-8.628111469434742276e+01
1.250000000000000000e+02,-9.714360368779330202e+01
1.260000000000000000e+02,-1.438392761633039925e+02
1.270000000000000000e+02,-1.209985060552274376e+02
1.280000000000000000e+02,-8.628119324676093527e+01
1.290000000000000000e+02,-9.714371802490903463e+01
1.300000000000000000e+02,-1.438393917820833110e+02
1.310000000000000000e+02,-1.209985365035756644e+02
1.320000000000000000e+02,-8.628126384406597538e+01
1.330000000000000000e+02,-9.714382078219767891e+01
1.340000000000000000e+02,-1.438394956920789980e+02
1.350000000000000000e+02,-1.209985638681675084e+02
1.360000000000000000e+02,-8.628132729174751603e+01
1.370000000000000000e+02,-9.714391313290566643e+01
1.380000000000000000e+02,-1.438395890781569051e+02
1.390000000000000000e+02,-1.209985884614443563e+02
1.400000000000000000e+02,-8.628138431356725846e+01
1.410000000000000000e+02,-9.714399613086105489e+01
1.420000000000000000e+02,-1.438396730063339248e+02
1.430000000000000000e+02,-1.209986105640608827e+02
1.440000000000000000e+02,-8.628143556044190632e+01
1.450000000000000000e+02,-9.714407072305570523e+01
1.460000000000000000e+02,-1.438397484348662658e+02
1.470000000000000000e+02,-1.209986304282001157e+02
1.480000000000000000e+02,-8.628148161735605015e+01
1.490000000000000000e+02,-9.714413776086996677e+01
1.500000000000000000e+02,-1.438398162243956619e+02
1.510000000000000000e+02,-1.209986482805801842e+02
1.520000000000000000e+02,-8.628152300984120870e+01
1.530000000000000000e+02,-9.714419800946021155e+01
1.540000000000000000e+02,-1.438398771484065151e+02
1.550000000000000000e+02,-1.209986643249677485e+02
1.560000000000000000e+02,-8.628156021024598488e+01
1.570000000000000000e+02,-9.714425215635448296e+01
1.580000000000000000e+02,-1.438399319023098428e+02
1.590000000000000000e+02,-1.209986787444564555e+02
1.600000000000000000e+02,-8.628159364317119184e+01
1.610000000000000000e+02,-9.714430081947485007e+01
1.620000000000000000e+02,-1.438399811110413395e+02
1.630000000000000000e+02,-1.209986917035989222e+02
1.640000000000000000e+02,-8.628162369018187405e+01
1.650000000000000000e+02,-9.714434455422225767e+01
1.660000000000000000e+02,-1.438400253361332943e+02
1.670000000000000000e+02,-1.209987033502992801e+02
1.680000000000000000e+02,-8.628165069416434108e+01
1.690000000000000000e+02,-9.714438385972817969e+01
1.700000000000000000e+02,-1.438400650822897262e+02
1.710000000000000000e+02,-1.209987138174788299e+02
1.720000000000000000e+02,-8.628167496330087261e+01
1.730000000000000000e+02,-9.714441918455045766e+01
1.740000000000000000e+02,-1.438401008031457877e+02
1.750000000000000000e+02,-1.209987232245902078e+02
1.760000000000000000e+02,-8.628169677457523790e+01
1.770000000000000000e+02,-9.714445093183302049e+01
1.780000000000000000e+02,-1.438401329063676712e+02
1.790000000000000000e+02,-1.209987316789914331e+02
1.800000000000000000e+02,-8.628171637690714135e+01
1.810000000000000000e+02,-9.714447946389989852e+01
1.820000000000000000e+02,-1.438401617583187431e+02
1.830000000000000000e+02,-1.209987392771704720e+02
1.840000000000000000e+02,-8.628173399400313315e+01
1.850000000000000000e+02,-9.714450510637260550e+01
