site,n
0.000000000000000000e+00,2.094937619938736229e-01
1.000000000000000000e+00,4.346647831656238914e+00
2.000000000000000000e+00,2.576480311060025841e+00
3.000000000000000000e+00,8.033913511339727531e-01
4.000000000000000000e+00,2.349934456749502160e-02
5.000000000000000000e+00,4.978099350083886945e-03
6.000000000000000000e+00,3.841564824631253910e-03
7.000000000000000000e+00,3.166773541367149530e-02
8.000000000000000000e+00,2.094937619938736229e-01
9.000000000000000000e+00,4.346647831656238914e+00
1.000000000000000000e+01,2.576480311060025841e+00
1.100000000000000000e+01,8.033913511339727531e-01
1.200000000000000000e+01,2.349934456749502160e-02
1.300000000000000000e+01,4.978099350083886945e-03
1.400000000000000000e+01,3.841564824631253910e-03
1.500000000000000000e+01,3.166773541367149530e-02
1.600000000000000000e+01,2.094937619938736229e-01
1.700000000000000000e+01,4.346647831656238914e+00
1.800000000000000000e+01,2.576480311060025841e+00
1.900000000000000000e+01,8.033913511339727531e-01
2.000000000000000000e+01,2.349934456749502160e-02
2.100000000000000000e+01,4.978099350083886945e-03
2.200000000000000000e+01,3.841564824631253910e-03
2.300000000000000000e+01,3.166773541367149530e-02
2.400000000000000000e+01,2.094937619938736229e-01
2.500000000000000000e+01,4.346647831656238914e+00
2.600000000000000000e+01,2.576480311060025841e+00
2.700000000000000000e+01,8.033913511339727531e-01
2.800000000000000000e+01,2.349934456749502160e-02
2.900000000000000000e+01,4.978099350083886945e-03
3.000000000000000000e+01,3.841564824631253910e-03
3.100000000000000000e+01,3.166773541367149530e-02
3.200000000000000000e+01,2.094937619938736229e-01
3.300000000000000000e+01,4.346647831656238914e+00
3.400000000000000000e+01,2.576480311060025841e+00
3.500000000000000000e+01,8.033913511339727531e-01
3.600000000000000000e+01,2.349934456749502160e-02
3.700000000000000000e+01,4.978099350083886945e-03
3.800000000000000000e+01,3.841564824631253910e-03
3.900000000000000000e+01,3.166773541367149530e-02
4.000000000000000000e+01,2.094937619938736229e-01
4.100000000000000000e+01,4.346647831656238914e+00
4.200000000000000000e+01,2.576480311060025841e+00
4.300000000000000000e+01,8.033913511339727531e-01
4.400000000000000000e+01,2.349934456749502160e-02
4.500000000000000000e+01,4.978099350083886945e-03
4.600000000000000000e+01,3.841564824631253910e-03
4.700000000000000000e+01,3.166773541367149530e-02
4.800000000000000000e+01,2.094937619938736229e-01
4.900000000000000000e+01,4.346647831656238914e+00
5.000000000000000000e+01,2.576480311060025841e+00
5.100000000000000000e+01,8.033913511339727531e-01
5.200000000000000000e+01,2.349934456749502160e-02
5.300000000000000000e+01,4.978099350083886945e-03
5.400000000000000000e+01,3.841564824631253910e-03
5.500000000000000000e+01,3.166773541367149530e-02
5.600000000000000000e+01,2.094937619938736229e-01
5.700000000000000000e+01,4.346647831656238914e+00
5.800000000000000000e+01,2.576480311060025841e+00
5.900000000000000000e+01,8.033913511339727531e-01
6.000000000000000000e+01,2.349934456749502160e-02
6.100000000000000000e+01,4.978099350083886945e-03
6.200000000000000000e+01,3.841564824631253910e-03
6.300000000000000000e+01,3.166773541367149530e-02
6.400000000000000000e+01,2.094937619938736229e-01
6.500000000000000000e+01,4.346647831656238914e+00
6.600000000000000000e+01,2.576480311060025841e+00
6.700000000000000000e+01,8.033913511339727531e-01
6.800000000000000000e+01,2.349934456749502160e-02
6.900000000000000000e+01,4.978099350083886945e-03
7.000000000000000000e+01,3.841564824631253910e-03
7.100000000000000000e+01,3.166773541367149530e-02
7.200000000000000000e+01,2.094937619938736229e-01
7.300000000000000000e+01,4.346647831656238914e+00
7.400000000000000000e+01,2.576480311060025841e+00
7.500000000000000000e+01,8.033913511339727531e-01
7.600000000000000000e+01,2.349934456749502160e-02
7.700000000000000000e+01,4.978099350083886945e-03
7.800000000000000000e+01,3.841564824631253910e-03
7.900000000000000000e+01,3.166773541367149530e-02
