r,C_sp
0.000000000000000000e+00,2.074724304635714667e+00
1.000000000000000000e+00,-1.283383583700326680e+00
2.000000000000000000e+00,2.010601829087029706e-06
3.000000000000000000e+00,9.304563809146159103e-01
4.000000000000000000e+00,-1.137458099554527813e+00
5.000000000000000000e+00,6.989423022220162540e-01
6.000000000000000000e+00,-5.784086489386865183e-06
7.000000000000000000e+00,-5.343845643722064942e-01
8.000000000000000000e+00,6.636417808583120470e-01
9.000000000000000000e+00,-4.140404754345713423e-01
1.000000000000000000e+01,3.319427675802781884e-06
1.100000000000000000e+01,3.260763331659957132e-01
1.200000000000000000e+01,-4.123449283351574013e-01
1.300000000000000000e+01,2.618422678626355360e-01
1.400000000000000000e+01,-3.773136847227371033e-06
1.500000000000000000e+01,-2.126162366568424555e-01
1.600000000000000000e+01,2.714767733369585212e-01
1.700000000000000000e+01,-1.738755803417294243e-01
1.800000000000000000e+01,2.238848631586439844e-06
1.900000000000000000e+01,1.437958002290246340e-01
2.000000000000000000e+01,-1.861777899946177872e-01
2.100000000000000000e+01,1.209984138783835039e-01
2.200000000000000000e+01,-2.228883764380334661e-06
2.300000000000000000e+01,-1.026236191669703812e-01
2.400000000000000000e+01,1.337487632661764347e-01
2.500000000000000000e+01,-8.732640073784372903e-02
2.600000000000000000e+01,1.433182293957531286e-06
2.700000000000000000e+01,7.482132476014941025e-02
2.800000000000000000e+01,-9.854932723492113023e-02
2.900000000000000000e+01,6.515503856195782595e-02
3.000000000000000000e+01,-1.189369059400734136e-06
3.100000000000000000e+01,-5.707787644201726268e-02
3.200000000000000000e+01,7.551471003012470706e-02
3.300000000000000000e+01,-5.000782186109577893e-02
3.400000000000000000e+01,6.960409989943911085e-07
3.500000000000000000e+01,4.395001398696217476e-02
3.600000000000000000e+01,-5.859267133365546332e-02
3.700000000000000000e+01,3.921004139855598092e-02
3.800000000000000000e+01,-7.256391330250424857e-07
3.900000000000000000e+01,-3.514683613208828550e-02
4.000000000000000000e+01,4.704261636069689140e-02
4.100000000000000000e+01,-3.151046498802204110e-02
4.200000000000000000e+01,5.453286041711503045e-07
4.300000000000000000e+01,2.829280142646158416e-02
4.400000000000000000e+01,-3.811642561964914688e-02
4.500000000000000000e+01,2.577570577726443282e-02
4.600000000000000000e+01,-5.274741846469063601e-07
4.700000000000000000e+01,-2.355215023039271272e-02
4.800000000000000000e+01,3.178558143847440287e-02
4.900000000000000000e+01,-2.146558450042186303e-02
5.000000000000000000e+01,3.123408453829819214e-07
5.100000000000000000e+01,1.954820321307212255e-02
5.200000000000000000e+01,-2.651778077248520202e-02
5.300000000000000000e+01,1.806303780002819007e-02
5.400000000000000000e+01,-3.193464944252541071e-07
5.500000000000000000e+01,-1.673101724521194184e-02
5.600000000000000000e+01,2.273470787578294600e-02
5.700000000000000000e+01,-1.546748038199591106e-02
5.800000000000000000e+01,2.651699235460680824e-07
5.900000000000000000e+01,1.427687789678591841e-02
6.000000000000000000e+01,-1.948889318767915366e-02
6.100000000000000000e+01,1.335747973920842213e-02
6.200000000000000000e+01,-3.273596728747106115e-07
6.300000000000000000e+01,-1.251267278387022119e-02
6.400000000000000000e+01,1.709111197744416638e-02
6.500000000000000000e+01,-1.169841196399525919e-02
6.600000000000000000e+01,2.503783917335225742e-07
6.700000000000000000e+01,1.091929831244200892e-02
6.800000000000000000e+01,-1.499055269967972462e-02
6.900000000000000000e+01,1.033561048410499596e-02
7.000000000000000000e+01,-2.337517738368469639e-07
7.100000000000000000e+01,-9.780325127876545593e-03
7.200000000000000000e+01,1.340371030856368252e-02
7.300000000000000000e+01,-9.214347221773446298e-03
7.400000000000000000e+01,1.707718463034819914e-07
7.500000000000000000e+01,8.658458737778628941e-03
7.600000000000000000e+01,-1.192160081463380927e-02
7.700000000000000000e+01,8.245899176393203106e-03
7.800000000000000000e+01,-2.267806493782319696e-07
7.900000000000000000e+01,-7.851267556437708725e-03
8.000000000000000000e+01,1.080209372723742352e-02
8.100000000000000000e+01,-7.467320555023084297e-03
8.200000000000000000e+01,2.221250049994964426e-07
8.300000000000000000e+01,7.094157571744269357e-03
8.400000000000000000e+01,-9.819471619018704106e-03
8.500000000000000000e+01,6.826407794255297430e-03
8.600000000000000000e+01,-2.326031226241243432e-07
8.700000000000000000e+01,-6.551659536686889850e-03
8.800000000000000000e+01,9.027932962300529857e-03
8.900000000000000000e+01,-6.258875399228593442e-03
9.000000000000000000e+01,1.729535773650935959e-07
9.100000000000000000e+01,5.970592492047523646e-03
