r,C_j
0.000000000000000000e+00,6.099314545569652068e+01
1.000000000000000000e+00,-1.833424969945588501e+01
2.000000000000000000e+00,3.613701409193899317e-02
3.000000000000000000e+00,1.331197047886807151e-04
4.000000000000000000e+00,-1.746695801576128321e-05
5.000000000000000000e+00,-1.259576721651781183e-05
6.000000000000000000e+00,-1.168217422606974846e-04
7.000000000000000000e+00,-6.119987090045650099e-03
8.000000000000000000e+00,1.435250061851616188e+00
9.000000000000000000e+00,3.215375974852326735e+00
1.000000000000000000e+01,-4.801577984108663932e-03
1.100000000000000000e+01,1.777348710434043183e-05
1.200000000000000000e+01,-5.137140125220022828e-06
1.300000000000000000e+01,1.251918786623407772e-05
1.400000000000000000e+01,-7.447338485317073816e-05
1.500000000000000000e+01,5.344752862017042305e-03
1.600000000000000000e+01,5.713043563519786261e-01
1.700000000000000000e+01,-3.902769437860751922e-01
1.800000000000000000e+01,5.949152581046990990e-03
1.900000000000000000e+01,-1.564477387439922908e-07
2.000000000000000000e+01,8.684211998230724483e-06
2.100000000000000000e+01,-7.353151175762862209e-06
2.200000000000000000e+01,3.093490210339105029e-05
2.300000000000000000e+01,4.809682330968558569e-04
2.400000000000000000e+01,2.244896219941691085e-01
2.500000000000000000e+01,1.634461062722284974e-01
2.600000000000000000e+01,-2.913634522168863719e-03
2.700000000000000000e+01,-3.959074455920697823e-06
2.800000000000000000e+01,1.357260776440596603e-06
2.900000000000000000e+01,4.917273184371724268e-07
3.000000000000000000e+01,-9.976357660276477524e-06
3.100000000000000000e+01,-4.491050110090055465e-04
3.200000000000000000e+01,2.735255285351556598e-02
3.300000000000000000e+01,-1.708414891530622426e-01
3.400000000000000000e+01,-2.086693279283249880e-04
3.500000000000000000e+01,-3.081422191731492122e-07
3.600000000000000000e+01,1.183188339674563598e-06
3.700000000000000000e+01,-1.083665652470782413e-06
3.800000000000000000e+01,3.011707186276473165e-06
3.900000000000000000e+01,-2.667655159456386142e-05
4.000000000000000000e+01,1.482524076392277568e-02
4.100000000000000000e+01,8.970157359846506195e-02
4.200000000000000000e+01,1.865499209415359683e-04
4.300000000000000000e+01,6.909588510400389849e-07
4.400000000000000000e+01,-3.327363144560446795e-07
4.500000000000000000e+01,4.256443904641351791e-07
4.600000000000000000e+01,-3.563951486359692201e-06
4.700000000000000000e+01,-2.050538460963049602e-04
4.800000000000000000e+01,3.357233108654544829e-03
4.900000000000000000e+01,-4.403944456110395200e-02
5.000000000000000000e+01,-1.219205036786623342e-04
5.100000000000000000e+01,-2.327717867308450733e-07
5.200000000000000000e+01,3.297940941807955481e-07
5.300000000000000000e+01,-2.394457442601556976e-07
5.400000000000000000e+01,1.555023880723442956e-06
5.500000000000000000e+01,5.468591321834562549e-05
5.600000000000000000e+01,3.292958428569248142e-03
5.700000000000000000e+01,1.049990893657787305e-02
5.800000000000000000e+01,4.477278246435914544e-05
5.900000000000000000e+01,-4.924659353488375357e-09
6.000000000000000000e+01,-5.448717281238222437e-08
6.100000000000000000e+01,5.075293633104160929e-08
6.200000000000000000e+01,-5.860011722379904198e-07
6.300000000000000000e+01,-2.633181412693870460e-05
6.400000000000000000e+01,-1.592019045060566462e-03
6.500000000000000000e+01,-3.262937556085948598e-03
6.600000000000000000e+01,-1.325224102418504080e-05
6.700000000000000000e+01,7.716520837998223914e-09
6.800000000000000000e+01,1.967369064729586337e-08
6.900000000000000000e+01,-1.776622938034263383e-08
7.000000000000000000e+01,1.710570180958473699e-07
7.100000000000000000e+01,6.098245688255935285e-06
7.200000000000000000e+01,2.189721484274764762e-04
7.300000000000000000e+01,1.374745727671877749e-03
7.400000000000000000e+01,7.818021114809267647e-06
7.500000000000000000e+01,-1.499586400042531020e-09
7.600000000000000000e+01,-7.241727544016196561e-09
7.700000000000000000e+01,6.671831787236938427e-09
7.800000000000000000e+01,-5.012436454169665739e-08
7.900000000000000000e+01,-1.722412016029158457e-06
8.000000000000000000e+01,-1.350031259185202615e-04
8.100000000000000000e+01,-6.299570723836411812e-04
8.200000000000000000e+01,-2.284770460410714965e-06
8.300000000000000000e+01,-2.426172674980901778e-09
8.400000000000000000e+01,2.928607941983345231e-09
8.500000000000000000e+01,-2.956933683800552770e-09
8.600000000000000000e+01,2.289152334128321392e-08
8.700000000000000000e+01,1.064219095924618871e-06
8.800000000000000000e+01,1.905893156350924045e-05
8.900000000000000000e+01,2.775253410140787746e-04
9.000000000000000000e+01,9.053685366359337516e-07
9.100000000000000000e+01,1.192446694880423819e-09
9.200000000000000000e+01,-1.692736937056703306e-09
9.300000000000000000e+01,1.191173560721563163e-09
9.400000000000000000e+01,-9.736780475964011694e-09
9.500000000000000000e+01,-3.420559314499735382e-07
9.600000000000000000e+01,-1.625777256653027081e-05
9.700000000000000000e+01,-9.567744366412167523e-05
9.800000000000000000e+01,-2.825967771909188020e-07
9.900000000000000000e+01,-3.098894181628036870e-10
