r,C_d
0.000000000000000000e+00,6.139300420144143011e+00
1.000000000000000000e+00,3.414803812921889836e+00
2.000000000000000000e+00,3.686840034909522057e+00
3.000000000000000000e+00,3.805472710547667337e+00
4.000000000000000000e+00,3.796934205883309765e+00
5.000000000000000000e+00,3.799990297212506363e+00
6.000000000000000000e+00,3.797673362668628982e+00
7.000000000000000000e+00,3.797981154195051889e+00
8.000000000000000000e+00,3.798125861632700051e+00
9.000000000000000000e+00,3.798613490089686628e+00
1.000000000000000000e+01,3.798808041914409017e+00
1.100000000000000000e+01,3.798923612319899945e+00
1.200000000000000000e+01,3.799030266493310215e+00
1.300000000000000000e+01,3.799743937892670953e+00
1.400000000000000000e+01,3.799654085951090998e+00
1.500000000000000000e+01,3.799469879896210323e+00
1.600000000000000000e+01,3.799593423096245370e+00
1.700000000000000000e+01,3.800147419989233555e+00
1.800000000000000000e+01,3.800425233721221652e+00
1.900000000000000000e+01,3.800566820903018783e+00
2.000000000000000000e+01,3.800716607087710752e+00
2.100000000000000000e+01,3.801447453213296690e+00
2.200000000000000000e+01,3.801354219593830130e+00
2.300000000000000000e+01,3.801156762965270275e+00
2.400000000000000000e+01,3.801265448732473740e+00
2.500000000000000000e+01,3.801792319162385247e+00
2.600000000000000000e+01,3.802053688456794145e+00
2.700000000000000000e+01,3.802157287606375835e+00
2.800000000000000000e+01,3.802282512613986754e+00
2.900000000000000000e+01,3.802976897292093650e+00
3.000000000000000000e+01,3.802840803100400624e+00
3.100000000000000000e+01,3.802596724547457896e+00
3.200000000000000000e+01,3.802660396176476443e+00
3.300000000000000000e+01,3.803135763854736950e+00
3.400000000000000000e+01,3.803358065365237906e+00
3.500000000000000000e+01,3.803416110185315002e+00
3.600000000000000000e+01,3.803502114617582031e+00
3.700000000000000000e+01,3.804153477848708498e+00
3.800000000000000000e+01,3.803973853662919513e+00
3.900000000000000000e+01,3.803685675716544701e+00
4.000000000000000000e+01,3.803703179686040770e+00
4.100000000000000000e+01,3.804133475587352820e+00
4.200000000000000000e+01,3.804317368216265205e+00
4.300000000000000000e+01,3.804340015319807922e+00
4.400000000000000000e+01,3.804394809526066901e+00
4.500000000000000000e+01,3.805015862912233704e+00
4.600000000000000000e+01,3.804807399351593844e+00
4.700000000000000000e+01,3.804490563433506889e+00
4.800000000000000000e+01,3.804476787234218005e+00
4.900000000000000000e+01,3.804880037019516603e+00
5.000000000000000000e+01,3.805037020354605115e+00
5.100000000000000000e+01,3.805037756923024261e+00
5.200000000000000000e+01,3.805074789398477542e+00
5.300000000000000000e+01,3.805680147576414818e+00
5.400000000000000000e+01,3.805457019627487725e+00
5.500000000000000000e+01,3.805124935343823012e+00
5.600000000000000000e+01,3.805094840657823330e+00
5.700000000000000000e+01,3.805485634447148602e+00
5.800000000000000000e+01,3.805626949959795446e+00
5.900000000000000000e+01,3.805614532348802204e+00
6.000000000000000000e+01,3.805642975845530351e+00
6.100000000000000000e+01,3.806240976996973391e+00
6.200000000000000000e+01,3.806010500674194663e+00
6.300000000000000000e+01,3.805669684231787198e+00
6.400000000000000000e+01,3.805630996357864948e+00
6.500000000000000000e+01,3.806015405123385875e+00
6.600000000000000000e+01,3.806147435392902345e+00
6.700000000000000000e+01,3.806125265367457544e+00
6.800000000000000000e+01,3.806148246847143035e+00
6.900000000000000000e+01,3.806740757105262940e+00
7.000000000000000000e+01,3.806504269917235117e+00
7.100000000000000000e+01,3.806155935500451282e+00
7.200000000000000000e+01,3.806110005411116770e+00
7.300000000000000000e+01,3.806487879138305885e+00
7.400000000000000000e+01,3.806612393080041734e+00
7.500000000000000000e+01,3.806580982760149556e+00
7.600000000000000000e+01,3.806598069126613026e+00
7.700000000000000000e+01,3.807183845645820242e+00
7.800000000000000000e+01,3.806940138319147682e+00
7.900000000000000000e+01,3.806583553042997892e+00
8.000000000000000000e+01,3.806529238946204874e+00
8.100000000000000000e+01,3.806898662841775582e+00
8.200000000000000000e+01,3.807015242314533143e+00
8.300000000000000000e+01,3.806974632811154446e+00
8.400000000000000000e+01,3.806984914117752083e+00
8.500000000000000000e+01,3.807562859287981105e+00
8.600000000000000000e+01,3.807311034491567714e+00
8.700000000000000000e+01,3.806945920221390889e+00
8.800000000000000000e+01,3.806882678926351904e+00
8.900000000000000000e+01,3.807242979000705851e+00
9.000000000000000000e+01,3.807351263697889898e+00
9.100000000000000000e+01,3.807302131497553699e+00
9.200000000000000000e+01,3.807305788441961436e+00
9.300000000000000000e+01,3.807876308011709732e+00
9.400000000000000000e+01,3.807616845759268287e+00
9.500000000000000000e+01,3.807244018915439288e+00
9.600000000000000000e+01,3.807172800527201417e+00
9.700000000000000000e+01,3.807525134643841902e+00
9.800000000000000000e+01,3.807625761741325832e+00
9.900000000000000000e+01,3.807569359565599498e+00
1.000000000000000000e+02,3.807567559017247749e+00
1.010000000000000000e+02,3.808132199723358369e+00
1.020000000000000000e+02,3.807866596368740364e+00
1.030000000000000000e+02,3.807487486754921768e+00
1.040000000000000000e+02,3.807410032223424334e+00
1.050000000000000000e+02,3.807756449938789700e+00
1.060000000000000000e+02,3.807850849790794356e+00
1.070000000000000000e+02,3.807788545315169415e+00
1.080000000000000000e+02,3.807782630680509151e+00
1.090000000000000000e+02,3.808343088538214349e+00
1.100000000000000000e+02,3.808073021723761720e+00
1.110000000000000000e+02,3.807689040598090990e+00
1.120000000000000000e+02,3.807606898238173887e+00
1.130000000000000000e+02,3.807949195158196076e+00
1.140000000000000000e+02,3.808038941570735414e+00
1.150000000000000000e+02,3.807971912815575788e+00
1.160000000000000000e+02,3.807962824260657353e+00
1.170000000000000000e+02,3.808520244563148083e+00
1.180000000000000000e+02,3.808246966034254388e+00
1.190000000000000000e+02,3.807859200412357925e+00
1.200000000000000000e+02,3.807773301756455897e+00
1.210000000000000000e+02,3.808112476063283403e+00
1.220000000000000000e+02,3.808198769509247850e+00
1.230000000000000000e+02,3.808127947395894441e+00
1.240000000000000000e+02,3.808116175767788381e+00
1.250000000000000000e+02,3.808671051417141129e+00
1.260000000000000000e+02,3.808395224579749438e+00
1.270000000000000000e+02,3.808004425332226273e+00
1.280000000000000000e+02,3.807915250148254938e+00
1.290000000000000000e+02,3.808251631934087555e+00
1.300000000000000000e+02,3.808335141764146226e+00
1.310000000000000000e+02,3.808261247686985040e+00
1.320000000000000000e+02,3.808247094738422600e+00
1.330000000000000000e+02,3.808799568416102233e+00
1.340000000000000000e+02,3.808521435305103786e+00
1.350000000000000000e+02,3.808128106576699423e+00
1.360000000000000000e+02,3.808036031748030847e+00
1.370000000000000000e+02,3.808369718122075920e+00
1.380000000000000000e+02,3.808450724507567831e+00
1.390000000000000000e+02,3.808374289172025140e+00
1.400000000000000000e+02,3.808358089656995293e+00
1.410000000000000000e+02,3.808908304268069145e+00
1.420000000000000000e+02,3.808627963202098066e+00
1.430000000000000000e+02,3.808232440600860524e+00
1.440000000000000000e+02,3.808137924328824475e+00
1.450000000000000000e+02,3.808469128499137213e+00
1.460000000000000000e+02,3.808547780728030130e+00
1.470000000000000000e+02,3.808469153047322919e+00
1.480000000000000000e+02,3.808451300240758730e+00
1.490000000000000000e+02,3.808999561216069640e+00
1.500000000000000000e+02,3.808717180519972878e+00
1.510000000000000000e+02,3.808319693975629416e+00
1.520000000000000000e+02,3.808223226592217348e+00
1.530000000000000000e+02,3.808552363375698580e+00
1.540000000000000000e+02,3.808628882076031452e+00
1.550000000000000000e+02,3.808548281503304711e+00
1.560000000000000000e+02,3.808529121155182384e+00
1.570000000000000000e+02,3.809075844897901852e+00
1.580000000000000000e+02,3.808791733570425997e+00
1.590000000000000000e+02,3.808392479063007041e+00
1.600000000000000000e+02,3.808294444289632708e+00
1.610000000000000000e+02,3.808622003793010524e+00
