r,C_sp
0.000000000000000000e+00,2.324438870300452376e+00
1.000000000000000000e+00,-1.031572603158953470e-03
2.000000000000000000e+00,-1.703798865858342060e+00
3.000000000000000000e+00,2.699064805155341963e-04
4.000000000000000000e+00,1.295035869899078707e+00
5.000000000000000000e+00,7.777488091401834388e-04
6.000000000000000000e+00,-9.983792432476418233e-01
7.000000000000000000e+00,-1.541921269924465508e-03
8.000000000000000000e+00,7.827245518108696398e-01
9.000000000000000000e+00,3.817672895179761950e-04
1.000000000000000000e+01,-6.238911374588524961e-01
1.100000000000000000e+01,-2.214180099958124731e-04
1.200000000000000000e+01,5.052583956499681062e-01
1.300000000000000000e+01,3.827749867725698560e-04
1.400000000000000000e+01,-4.145551531802646461e-01
1.500000000000000000e+01,-7.587406895048321798e-04
1.600000000000000000e+01,3.444721412168057495e-01
1.700000000000000000e+01,1.015765474299532608e-04
1.800000000000000000e+01,-2.901910076301884023e-01
1.900000000000000000e+01,7.203838449324724894e-06
2.000000000000000000e+01,2.473542084557072140e-01
2.100000000000000000e+01,7.886164764624613765e-05
2.200000000000000000e+01,-2.125125137925882035e-01
2.300000000000000000e+01,-3.559596985521813620e-04
2.400000000000000000e+01,1.842334291794461565e-01
2.500000000000000000e+01,-1.679549093879359651e-05
2.600000000000000000e+01,-1.616901209131282602e-01
2.700000000000000000e+01,3.989364771999636436e-05
2.800000000000000000e+01,1.431775025705311066e-01
2.900000000000000000e+01,6.840859047005636712e-05
3.000000000000000000e+01,-1.272326871912724811e-01
3.100000000000000000e+01,-2.969406678571209377e-04
3.200000000000000000e+01,1.137031869504149528e-01
3.300000000000000000e+01,5.746861929025926419e-05
3.400000000000000000e+01,-1.027335443141754595e-01
3.500000000000000000e+01,-5.266711852397507434e-05
3.600000000000000000e+01,9.345997528727811865e-02
3.700000000000000000e+01,1.334451883608959934e-04
3.800000000000000000e+01,-8.505257026194239234e-02
3.900000000000000000e+01,-2.780632007420207139e-04
4.000000000000000000e+01,7.769820457514943490e-02
4.100000000000000000e+01,7.429595181682909486e-05
4.200000000000000000e+01,-7.178025018184247541e-02
4.300000000000000000e+01,-9.160611761180534871e-05
4.400000000000000000e+01,6.668880770118017220e-02
4.500000000000000000e+01,1.832370511399826507e-04
4.600000000000000000e+01,-6.180005872793004756e-02
4.700000000000000000e+01,-2.962750372226072445e-04
4.800000000000000000e+01,5.739351530878064600e-02
4.900000000000000000e+01,1.033696501533867677e-04
5.000000000000000000e+01,-5.393902486025249632e-02
5.100000000000000000e+01,-1.053204081896505387e-04
5.200000000000000000e+01,5.094573066058940419e-02
5.300000000000000000e+01,1.844530071374276701e-04
5.400000000000000000e+01,-4.788201067722008819e-02
5.500000000000000000e+01,-2.683104217262754945e-04
5.600000000000000000e+01,4.504450487462629410e-02
5.700000000000000000e+01,8.278329811094671856e-05
5.800000000000000000e+01,-4.290305090239967395e-02
5.900000000000000000e+01,-9.348160238788345269e-05
6.000000000000000000e+01,4.103773108477414000e-02
6.100000000000000000e+01,1.796452782208150984e-04
6.200000000000000000e+01,-3.898084740406963788e-02
6.300000000000000000e+01,-2.480669045761979292e-04
6.400000000000000000e+01,3.703545912868019818e-02
6.500000000000000000e+01,6.215987706546334589e-05
6.600000000000000000e+01,-3.568178279099276651e-02
6.700000000000000000e+01,-7.066145489910993739e-05
6.800000000000000000e+01,3.451746542498496800e-02
6.900000000000000000e+01,1.628581338894662101e-04
7.000000000000000000e+01,-3.309010747334858310e-02
7.100000000000000000e+01,-2.312580390196216544e-04
7.200000000000000000e+01,3.169920500935154151e-02
7.300000000000000000e+01,4.888916416157634002e-05
7.400000000000000000e+01,-3.081493947109770204e-02
7.500000000000000000e+01,-5.504748527870591512e-05
7.600000000000000000e+01,3.006303735946186384e-02
7.700000000000000000e+01,1.458183607823634897e-04
7.800000000000000000e+01,-2.902028491825981230e-02
7.900000000000000000e+01,-2.028777975232530202e-04
8.000000000000000000e+01,2.798172662262886010e-02
8.100000000000000000e+01,2.027094758000298281e-05
8.200000000000000000e+01,-2.741135894776017268e-02
8.300000000000000000e+01,-3.191485017058937767e-05
8.400000000000000000e+01,2.694240224814906104e-02
8.500000000000000000e+01,1.323516078363153319e-04
8.600000000000000000e+01,-2.615983519620619646e-02
8.700000000000000000e+01,-1.937553493045767903e-04
8.800000000000000000e+01,2.535724499202449134e-02
8.900000000000000000e+01,1.212732787848034691e-05
9.000000000000000000e+01,-2.499813007824257249e-02
9.100000000000000000e+01,-1.918225921968375687e-05
9.200000000000000000e+01,2.472149436619944934e-02
9.300000000000000000e+01,1.180736534338462358e-04
9.400000000000000000e+01,-2.412019714991600269e-02
9.500000000000000000e+01,-1.755745260902073508e-04
9.600000000000000000e+01,2.348335754596706307e-02
9.700000000000000000e+01,-5.109618812350904801e-06
9.800000000000000000e+01,-2.326489817557653508e-02
9.900000000000000000e+01,-5.677427806091213927e-06
1.000000000000000000e+02,2.311289557104490716e-02
1.010000000000000000e+02,1.090287187298453607e-04
1.020000000000000000e+02,-2.263050821878715563e-02
1.030000000000000000e+02,-1.661347203881798735e-04
1.040000000000000000e+02,2.210584875083309447e-02
1.050000000000000000e+02,-1.485599104555119585e-05
1.060000000000000000e+02,-2.199435267658331888e-02
1.070000000000000000e+02,4.954653343745321254e-06
1.080000000000000000e+02,2.194269490797776806e-02
1.090000000000000000e+02,1.004914750260853587e-04
1.100000000000000000e+02,-2.155364686061190388e-02
1.110000000000000000e+02,-1.594334569357903420e-04
1.120000000000000000e+02,2.111337462588640593e-02
1.130000000000000000e+02,-2.054094826164656626e-05
1.140000000000000000e+02,-2.107235652835698705e-02
1.150000000000000000e+02,1.100713495117660328e-05
1.160000000000000000e+02,2.108302766925676183e-02
1.170000000000000000e+02,9.420301219267311946e-05
1.180000000000000000e+02,-2.075525600959306216e-02
1.190000000000000000e+02,-1.503641452482945649e-04
1.200000000000000000e+02,2.037364689547973770e-02
1.210000000000000000e+02,-2.983903595697151427e-05
1.220000000000000000e+02,-2.038717837299991453e-02
1.230000000000000000e+02,1.849220846815362676e-05
1.240000000000000000e+02,2.044845016216663425e-02
1.250000000000000000e+02,8.990703980266271701e-05
1.260000000000000000e+02,-2.016783015714033664e-02
1.270000000000000000e+02,-1.483622624219671320e-04
1.280000000000000000e+02,1.982962629815599245e-02
1.290000000000000000e+02,-3.149533951418898893e-05
1.300000000000000000e+02,-1.988267156578296321e-02
1.310000000000000000e+02,2.175575331715515028e-05
1.320000000000000000e+02,1.998047551713468331e-02
1.330000000000000000e+02,8.577351562075940735e-05
1.340000000000000000e+02,-1.973518726771785262e-02
1.350000000000000000e+02,-1.429376171427805542e-04
1.360000000000000000e+02,1.942977382014930698e-02
1.370000000000000000e+02,-3.669610461370461681e-05
1.380000000000000000e+02,-1.951013374285070004e-02
1.390000000000000000e+02,2.555714669096303604e-05
1.400000000000000000e+02,1.963201554705924085e-02
1.410000000000000000e+02,8.348467550580017003e-05
1.420000000000000000e+02,-1.941012041602266022e-02
1.430000000000000000e+02,-1.408714492171133368e-04
1.440000000000000000e+02,1.912732174882548694e-02
1.450000000000000000e+02,-3.888695952613628045e-05
1.460000000000000000e+02,-1.923044857253137022e-02
1.470000000000000000e+02,2.821752969700691018e-05
1.480000000000000000e+02,1.937424870869524848e-02
1.490000000000000000e+02,8.122637251259775181e-05
1.500000000000000000e+02,-1.917272179569925669e-02
1.510000000000000000e+02,-1.392090647570092454e-04
1.520000000000000000e+02,1.890819181068245300e-02
1.530000000000000000e+02,-4.022685029244908489e-05
1.540000000000000000e+02,-1.902585733581451874e-02
1.550000000000000000e+02,2.959699470413350338e-05
1.560000000000000000e+02,1.918223016793510829e-02
1.570000000000000000e+02,7.969685135396465205e-05
1.580000000000000000e+02,-1.899344943053717788e-02
1.590000000000000000e+02,-1.367766494306708273e-04
1.600000000000000000e+02,1.874146669722278821e-02
1.610000000000000000e+02,-4.278120628546359412e-05
1.620000000000000000e+02,-1.887130631852879797e-02
1.630000000000000000e+02,3.159257661694100152e-05
1.640000000000000000e+02,1.903918601092442417e-02
1.650000000000000000e+02,7.867800748752732981e-05
1.660000000000000000e+02,-1.886098938895268765e-02
1.670000000000000000e+02,-1.366135659095810248e-04
1.680000000000000000e+02,1.861865595320897140e-02
1.690000000000000000e+02,-4.282383019728467678e-05
1.700000000000000000e+02,-1.875722044800623781e-02
1.710000000000000000e+02,3.221174429336734962e-05
1.720000000000000000e+02,1.893316615565753327e-02
1.730000000000000000e+02,7.762847354660084036e-05
1.740000000000000000e+02,-1.876289781987051583e-02
1.750000000000000000e+02,-1.350496795246501321e-04
1.760000000000000000e+02,1.852796387280993690e-02
1.770000000000000000e+02,-4.434056841929505057e-05
1.780000000000000000e+02,-1.867252607577599491e-02
1.790000000000000000e+02,3.321677052492313080e-05
1.800000000000000000e+02,1.885367853234430277e-02
1.810000000000000000e+02,7.713499136681304692e-05
1.820000000000000000e+02,-1.868848523140557646e-02
1.830000000000000000e+02,-1.347061385675535708e-04
1.840000000000000000e+02,1.845853795854989973e-02
1.850000000000000000e+02,-4.473138586039476561e-05
1.860000000000000000e+02,-1.860843375082142995e-02
1.870000000000000000e+02,3.382967798248352688e-05
1.880000000000000000e+02,1.879484586072169977e-02
1.890000000000000000e+02,7.655606468376483127e-05
1.900000000000000000e+02,-1.863449453949467954e-02
1.910000000000000000e+02,-1.342889813827956519e-04
1.920000000000000000e+02,1.840880747075181526e-02
1.930000000000000000e+02,-4.504468696188902342e-05
1.940000000000000000e+02,-1.856183314623754965e-02
1.950000000000000000e+02,3.412361203728661314e-05
1.960000000000000000e+02,1.875083113701960652e-02
1.970000000000000000e+02,7.620148145362384655e-05
1.980000000000000000e+02,-1.859320520187769318e-02
1.990000000000000000e+02,-1.336351314496603238e-04
