r,C_nn
0.000000000000000000e+00,7.644723496333739599e-01
1.000000000000000000e+00,-1.125269564848254689e-01
2.000000000000000000e+00,-6.455952566640132950e-02
3.000000000000000000e+00,-9.012762762886283863e-02
4.000000000000000000e+00,-1.513967647049840881e-02
5.000000000000000000e+00,-4.117689168196825289e-02
6.000000000000000000e+00,8.348196892977610695e-03
7.000000000000000000e+00,-1.942283709411773973e-02
8.000000000000000000e+00,-1.492012617132454366e-02
9.000000000000000000e+00,-1.258824681414705271e-02
1.000000000000000000e+01,-1.262198365014510770e-02
1.100000000000000000e+01,-1.172957331996771213e-02
1.200000000000000000e+01,-9.500450948221716985e-03
1.300000000000000000e+01,-8.021318133670352069e-03
1.400000000000000000e+01,-5.741683562594412926e-03
1.500000000000000000e+01,-3.604447559340639984e-03
1.600000000000000000e+01,-1.647992055411773293e-03
1.700000000000000000e+01,1.452694547232624700e-04
1.800000000000000000e+01,1.659749802738863522e-03
1.900000000000000000e+01,2.851993010979936294e-03
2.000000000000000000e+01,3.735704715064791515e-03
2.100000000000000000e+01,4.305615345577162856e-03
2.200000000000000000e+01,4.583451933736770734e-03
2.300000000000000000e+01,4.607334307870414314e-03
2.400000000000000000e+01,4.410013072061569339e-03
2.500000000000000000e+01,4.047404067065052402e-03
2.600000000000000000e+01,3.546800041758002564e-03
2.700000000000000000e+01,2.954646784944725546e-03
2.800000000000000000e+01,2.317964835700569992e-03
2.900000000000000000e+01,1.667973752546236810e-03
3.000000000000000000e+01,1.034503013685461603e-03
3.100000000000000000e+01,4.578996485177233566e-04
3.200000000000000000e+01,-4.834478671056352539e-05
3.300000000000000000e+01,-4.699536123762282358e-04
3.400000000000000000e+01,-8.007897441547617845e-04
3.500000000000000000e+01,-1.039728713964849227e-03
3.600000000000000000e+01,-1.190502866144527161e-03
3.700000000000000000e+01,-1.260941285025740655e-03
3.800000000000000000e+01,-1.259551702182615252e-03
3.900000000000000000e+01,-1.200500633496526248e-03
4.000000000000000000e+01,-1.094145998557061183e-03
4.100000000000000000e+01,-9.560737037037636554e-04
4.200000000000000000e+01,-7.937562590999425183e-04
4.300000000000000000e+01,-6.190276454748344648e-04
4.400000000000000000e+01,-4.431662381148004926e-04
4.500000000000000000e+01,-2.730676568198919796e-04
4.600000000000000000e+01,-1.152233127581503425e-04
4.700000000000000000e+01,2.190136779822715596e-05
4.800000000000000000e+01,1.361175545323556335e-04
4.900000000000000000e+01,2.256231432653521551e-04
5.000000000000000000e+01,2.897426080754605948e-04
5.100000000000000000e+01,3.295359093936633954e-04
5.200000000000000000e+01,3.472106808679598089e-04
5.300000000000000000e+01,3.455039695885453455e-04
5.400000000000000000e+01,3.272733773787006584e-04
5.500000000000000000e+01,2.970077045539865068e-04
5.600000000000000000e+01,2.575400533501026601e-04
5.700000000000000000e+01,2.129608453154130387e-04
5.800000000000000000e+01,1.652099649334104470e-04
5.900000000000000000e+01,1.171188651184484897e-04
6.000000000000000000e+01,7.125011285991078580e-05
6.100000000000000000e+01,2.901360429630184257e-05
6.200000000000000000e+01,-8.295284917969603100e-06
6.300000000000000000e+01,-3.907377485001806150e-05
6.400000000000000000e+01,-6.309653930802738842e-05
6.500000000000000000e+01,-8.037729486742861695e-05
6.600000000000000000e+01,-9.096689482013253780e-05
6.700000000000000000e+01,-9.545019086498740535e-05
6.800000000000000000e+01,-9.466789496004324178e-05
6.900000000000000000e+01,-8.946218830085950202e-05
7.000000000000000000e+01,-8.069246165254284620e-05
7.100000000000000000e+01,-6.965985401541363586e-05
7.200000000000000000e+01,-5.709650325680382110e-05
7.300000000000000000e+01,-4.402117954960260704e-05
7.400000000000000000e+01,-3.091202549998506299e-05
7.500000000000000000e+01,-1.840911829076308237e-05
7.600000000000000000e+01,-7.056511913350327347e-06
7.700000000000000000e+01,2.889429145724875525e-06
7.800000000000000000e+01,1.120286114442148317e-05
7.900000000000000000e+01,1.763125151799105339e-05
8.000000000000000000e+01,2.220126977325875828e-05
8.100000000000000000e+01,2.503164697587045850e-05
8.200000000000000000e+01,2.618919668928576527e-05
8.300000000000000000e+01,2.589225290627883425e-05
8.400000000000000000e+01,2.441209928716325805e-05
8.500000000000000000e+01,2.198782580631331030e-05
8.600000000000000000e+01,1.885935604251098852e-05
8.700000000000000000e+01,1.537982020904937741e-05
8.800000000000000000e+01,1.172881929500935172e-05
8.900000000000000000e+01,8.147027891203251215e-06
9.000000000000000000e+01,4.746146898049197205e-06
9.100000000000000000e+01,1.661118786855375618e-06
9.200000000000000000e+01,-1.003058630377751115e-06
9.300000000000000000e+01,-3.209502651646545246e-06
9.400000000000000000e+01,-4.929037266676594697e-06
9.500000000000000000e+01,-6.138643816822053623e-06
9.600000000000000000e+01,-6.865303249781185002e-06
9.700000000000000000e+01,-7.165872858982957894e-06
9.800000000000000000e+01,-7.069661261516202444e-06
9.900000000000000000e+01,-6.646402092025383013e-06
1.000000000000000000e+02,-5.975647053846344647e-06
1.010000000000000000e+02,-5.121207682146078355e-06
1.020000000000000000e+02,-4.146231299739788767e-06
1.030000000000000000e+02,-3.141405716999834397e-06
1.040000000000000000e+02,-2.148475434560204178e-06
1.050000000000000000e+02,-1.221037050469497842e-06
1.060000000000000000e+02,-3.836350693786627630e-07
1.070000000000000000e+02,3.379644724077479623e-07
1.080000000000000000e+02,9.265760394505662134e-07
1.090000000000000000e+02,1.380222636737649111e-06
1.100000000000000000e+02,1.698774420910709182e-06
1.110000000000000000e+02,1.886754652402622412e-06
1.120000000000000000e+02,1.955618319948726480e-06
1.130000000000000000e+02,1.925614086184523899e-06
1.140000000000000000e+02,1.806830669415226964e-06
1.150000000000000000e+02,1.619578390843479099e-06
1.160000000000000000e+02,1.385645296614335109e-06
1.170000000000000000e+02,1.121171870233084178e-06
1.180000000000000000e+02,8.419238356482949825e-07
1.190000000000000000e+02,5.700097457372876875e-07
1.200000000000000000e+02,3.145454715580697780e-07
1.210000000000000000e+02,8.660784223124551318e-08
1.220000000000000000e+02,-1.088228670509394647e-07
1.230000000000000000e+02,-2.676186717787132352e-07
1.240000000000000000e+02,-3.879591055078179807e-07
1.250000000000000000e+02,-4.711779735266929947e-07
1.260000000000000000e+02,-5.190273996147354296e-07
1.270000000000000000e+02,-5.351380906182257036e-07
1.280000000000000000e+02,-5.233991199338206002e-07
1.290000000000000000e+02,-4.901149488478750982e-07
1.300000000000000000e+02,-4.383657538076235483e-07
1.310000000000000000e+02,-3.736848442903450973e-07
1.320000000000000000e+02,-3.017129355242786914e-07
1.330000000000000000e+02,-2.263250268308425461e-07
1.340000000000000000e+02,-1.512552880722495274e-07
1.350000000000000000e+02,-8.160736619799990876e-08
1.360000000000000000e+02,-1.921486136868821859e-08
1.370000000000000000e+02,3.387290181677826695e-08
1.380000000000000000e+02,7.676232038900110410e-08
1.390000000000000000e+02,1.090500486577994366e-07
1.400000000000000000e+02,1.309204736843483374e-07
1.410000000000000000e+02,1.431448968247650555e-07
1.420000000000000000e+02,1.465830258284839260e-07
1.430000000000000000e+02,1.427181580693215324e-07
1.440000000000000000e+02,1.327278976726020687e-07
1.450000000000000000e+02,1.184167521817158786e-07
1.460000000000000000e+02,1.006541646697556303e-07
1.470000000000000000e+02,8.086597846901355524e-08
1.480000000000000000e+02,6.043830502733271715e-08
1.490000000000000000e+02,4.025039246347006383e-08
1.500000000000000000e+02,2.113635855227613547e-08
1.510000000000000000e+02,4.201327397090892646e-09
1.520000000000000000e+02,-1.023063678218250061e-08
1.530000000000000000e+02,-2.185260994380655575e-08
1.540000000000000000e+02,-3.054011221692576328e-08
1.550000000000000000e+02,-3.635392575862539388e-08
1.560000000000000000e+02,-3.949693738736215209e-08
1.570000000000000000e+02,-4.026105537846547122e-08
1.580000000000000000e+02,-3.895513134288819401e-08
1.590000000000000000e+02,-3.607423992857405892e-08
1.600000000000000000e+02,-3.194879449885945633e-08
1.610000000000000000e+02,-2.706363866344929647e-08
1.620000000000000000e+02,-2.164972878748727680e-08
1.630000000000000000e+02,-1.605583865860182868e-08
1.640000000000000000e+02,-1.060474719150050760e-08
1.650000000000000000e+02,-5.482724940719663209e-09
1.660000000000000000e+02,-8.628698866530726264e-10
1.670000000000000000e+02,3.035200646372970823e-09
1.680000000000000000e+02,6.168050625809939902e-09
1.690000000000000000e+02,8.514006832882614617e-09
1.700000000000000000e+02,1.006815963933149760e-08
1.710000000000000000e+02,1.088514767211279377e-08
1.720000000000000000e+02,1.105211233642933166e-08
1.730000000000000000e+02,1.066294885720964203e-08
