r,C_d
0.000000000000000000e+00,6.878889421026699758e+00
1.000000000000000000e+00,3.884308161974755702e+00
2.000000000000000000e+00,4.173907381984768961e+00
3.000000000000000000e+00,4.260251486237359053e+00
4.000000000000000000e+00,4.248740884360675096e+00
5.000000000000000000e+00,4.241796790274760198e+00
6.000000000000000000e+00,4.242559299217554702e+00
7.000000000000000000e+00,4.248389061392871646e+00
8.000000000000000000e+00,4.247521505240676731e+00
9.000000000000000000e+00,4.247495930182464186e+00
1.000000000000000000e+01,4.249038878812489095e+00
1.100000000000000000e+01,4.246574750774150253e+00
1.200000000000000000e+01,4.246257276576383966e+00
1.300000000000000000e+01,4.237628671586236351e+00
1.400000000000000000e+01,4.242593085221278315e+00
1.500000000000000000e+01,4.248180549552500906e+00
1.600000000000000000e+01,4.248559545993987108e+00
1.700000000000000000e+01,4.249398881298526831e+00
1.800000000000000000e+01,4.251000248866637854e+00
1.900000000000000000e+01,4.248497531237716451e+00
2.000000000000000000e+01,4.248094687685211923e+00
2.100000000000000000e+01,4.239176944895032051e+00
2.200000000000000000e+01,4.244070211781879820e+00
2.300000000000000000e+01,4.249450464062440425e+00
2.400000000000000000e+01,4.249842766242071690e+00
2.500000000000000000e+01,4.250566507120128179e+00
2.600000000000000000e+01,4.251949530087983042e+00
2.700000000000000000e+01,4.249331819570801194e+00
2.800000000000000000e+01,4.248835439466910557e+00
2.900000000000000000e+01,4.239787359291274704e+00
3.000000000000000000e+01,4.244632312865868506e+00
3.100000000000000000e+01,4.249951040341793274e+00
3.200000000000000000e+01,4.250332380761612683e+00
3.300000000000000000e+01,4.251019092205170935e+00
3.400000000000000000e+01,4.252337934304348366e+00
3.500000000000000000e+01,4.249691010076159792e+00
3.600000000000000000e+01,4.249160930011633752e+00
3.700000000000000000e+01,4.240072089945864597e+00
3.800000000000000000e+01,4.244894371545572476e+00
3.900000000000000000e+01,4.250195183206884941e+00
4.000000000000000000e+01,4.250568653002763320e+00
4.100000000000000000e+01,4.251238093964559539e+00
4.200000000000000000e+01,4.252530502275021718e+00
4.300000000000000000e+01,4.249870566570475461e+00
4.400000000000000000e+01,4.249322684153995944e+00
4.500000000000000000e+01,4.240215812425367936e+00
4.600000000000000000e+01,4.245024897450460521e+00
4.700000000000000000e+01,4.250316563430973638e+00
4.800000000000000000e+01,4.250684179167196319e+00
4.900000000000000000e+01,4.251343740209544642e+00
5.000000000000000000e+01,4.252623139584897238e+00
5.100000000000000000e+01,4.249955994902578027e+00
5.200000000000000000e+01,4.249398850776323400e+00
5.300000000000000000e+01,4.240283123873017423e+00
5.400000000000000000e+01,4.245085415238773585e+00
5.500000000000000000e+01,4.250372057919086011e+00
5.600000000000000000e+01,4.250736394064579038e+00
5.700000000000000000e+01,4.251390939825795634e+00
5.800000000000000000e+01,4.252664191485971301e+00
5.900000000000000000e+01,4.249993430867100130e+00
6.000000000000000000e+01,4.249431998691905576e+00
6.100000000000000000e+01,4.240312160556255705e+00
6.200000000000000000e+01,4.245111390606760793e+00
