r,C_nn
0.000000000000000000e+00,1.505696552491752271e+00
1.000000000000000000e+00,-9.836690502916880519e-01
2.000000000000000000e+00,2.306059653817724708e-01
3.000000000000000000e+00,-6.269321186168579085e-02
4.000000000000000000e+00,-1.251126115198027480e-02
5.000000000000000000e+00,-1.242784142782753926e-02
6.000000000000000000e+00,-2.104950260832735842e-02
7.000000000000000000e+00,-8.683168620060066623e-02
8.000000000000000000e+00,1.915051578841300284e-01
9.000000000000000000e+00,-5.704956713411668545e-02
1.000000000000000000e+01,-5.945668082155908252e-03
1.100000000000000000e+01,-8.749693190575544288e-03
1.200000000000000000e+01,-3.311859617381025106e-03
1.300000000000000000e+01,-2.515874557975687764e-03
1.400000000000000000e+01,-6.551325999747004136e-03
1.500000000000000000e+01,-1.739791953724656448e-02
1.600000000000000000e+01,4.395029196995636767e-02
1.700000000000000000e+01,-1.473692650769464763e-02
1.800000000000000000e+01,-9.537972663786753458e-04
1.900000000000000000e+01,-2.175845968220013749e-03
2.000000000000000000e+01,-7.061977865144009048e-04
2.100000000000000000e+01,-4.934237124633346350e-04
2.200000000000000000e+01,-1.324499401841761070e-03
2.300000000000000000e+01,-3.668802010467042685e-03
2.400000000000000000e+01,9.555660664119614012e-03
2.500000000000000000e+01,-3.812238537701517771e-03
2.600000000000000000e+01,9.717171790057932412e-05
2.700000000000000000e+01,-4.206007738243172644e-04
2.800000000000000000e+01,-1.386180638226208739e-04
2.900000000000000000e+01,-9.654434869452166446e-05
3.000000000000000000e+01,-2.461641617825527373e-04
3.100000000000000000e+01,-7.239414676437627705e-04
3.200000000000000000e+01,1.860268573640411205e-03
3.300000000000000000e+01,-7.722346299079418941e-04
3.400000000000000000e+01,4.329680056125440046e-05
3.500000000000000000e+01,-8.167985214738160415e-05
3.600000000000000000e+01,-2.660309803566296427e-05
3.700000000000000000e+01,-1.823895835386529773e-05
3.800000000000000000e+01,-4.793567241434537607e-05
3.900000000000000000e+01,-1.428355916153201122e-04
4.000000000000000000e+01,3.691594538963727246e-04
4.100000000000000000e+01,-1.574187280315442194e-04
4.200000000000000000e+01,9.999295883300618470e-06
4.300000000000000000e+01,-1.560839853924356202e-05
4.400000000000000000e+01,-5.199033833429983487e-06
4.500000000000000000e+01,-3.510863699842520225e-06
4.600000000000000000e+01,-9.090436354497466453e-06
4.700000000000000000e+01,-2.751539120549040263e-05
4.800000000000000000e+01,7.072352034853679470e-05
4.900000000000000000e+01,-3.025538362244617474e-05
5.000000000000000000e+01,2.102555433758368508e-06
5.100000000000000000e+01,-3.041018690003172154e-06
5.200000000000000000e+01,-9.952121679118741682e-07
5.300000000000000000e+01,-6.686698651933720150e-07
5.400000000000000000e+01,-1.741939954336135798e-06
5.500000000000000000e+01,-5.275798144688259583e-06
5.600000000000000000e+01,1.359690649493927594e-05
