r,C_sp
0.000000000000000000e+00,2.474125593017421743e+00
1.000000000000000000e+00,-2.053795870529176781e+00
2.000000000000000000e+00,1.691488214523843459e+00
3.000000000000000000e+00,-1.434123478130823859e+00
4.000000000000000000e+00,1.218447281523765469e+00
5.000000000000000000e+00,-1.039516359487297814e+00
6.000000000000000000e+00,8.905141210051391587e-01
7.000000000000000000e+00,-7.672153870265343567e-01
8.000000000000000000e+00,6.618550025204608112e-01
9.000000000000000000e+00,-5.714005583851864412e-01
1.000000000000000000e+01,4.940788614479360574e-01
1.100000000000000000e+01,-4.287092886888147492e-01
1.200000000000000000e+01,3.737829207061091341e-01
1.300000000000000000e+01,-3.277335403749952469e-01
1.400000000000000000e+01,2.887113833418349373e-01
1.500000000000000000e+01,-2.558091725935569549e-01
1.600000000000000000e+01,2.268182520436547722e-01
1.700000000000000000e+01,-2.007680404507313499e-01
1.800000000000000000e+01,1.777957841774310266e-01
1.900000000000000000e+01,-1.578598998774203566e-01
2.000000000000000000e+01,1.407927398997438628e-01
2.100000000000000000e+01,-1.262635335192798802e-01
2.200000000000000000e+01,1.137195890086619698e-01
2.300000000000000000e+01,-1.029876775214245144e-01
2.400000000000000000e+01,9.327126611960120939e-02
2.500000000000000000e+01,-8.436979186899394578e-02
2.600000000000000000e+01,7.637622950791220222e-02
2.700000000000000000e+01,-6.938251082325420926e-02
2.800000000000000000e+01,6.335210045740052864e-02
2.900000000000000000e+01,-5.821410240821544430e-02
3.000000000000000000e+01,5.372488303321129588e-02
3.100000000000000000e+01,-4.980736570063401536e-02
3.200000000000000000e+01,4.601942696201569150e-02
3.300000000000000000e+01,-4.246491707092009404e-02
3.400000000000000000e+01,3.918800267430293249e-02
3.500000000000000000e+01,-3.629655878802605373e-02
3.600000000000000000e+01,3.380409471435680269e-02
3.700000000000000000e+01,-3.164580265630279748e-02
3.800000000000000000e+01,2.978321485080236142e-02
3.900000000000000000e+01,-2.810055240148505093e-02
4.000000000000000000e+01,2.626575501493476003e-02
4.100000000000000000e+01,-2.426827372473731176e-02
4.200000000000000000e+01,2.229941486341549192e-02
4.300000000000000000e+01,-2.047715753919324838e-02
4.400000000000000000e+01,1.894333241086404440e-02
4.500000000000000000e+01,-1.764853459418165224e-02
4.600000000000000000e+01,1.656974343082996681e-02
4.700000000000000000e+01,-1.567686434349317356e-02
4.800000000000000000e+01,1.476716708667544405e-02
4.900000000000000000e+01,-1.359477649143708833e-02
5.000000000000000000e+01,1.239906889001224886e-02
5.100000000000000000e+01,-1.127594056008107519e-02
5.200000000000000000e+01,1.038087046121305076e-02
5.300000000000000000e+01,-9.700879931457347810e-03
5.400000000000000000e+01,9.168668543035400978e-03
5.500000000000000000e+01,-8.816490048222901110e-03
5.600000000000000000e+01,8.539166112726131325e-03
5.700000000000000000e+01,-8.044214422899258199e-03
5.800000000000000000e+01,7.539168747731248184e-03
5.900000000000000000e+01,-7.074806190912274161e-03
6.000000000000000000e+01,6.742027418921442070e-03
6.100000000000000000e+01,-6.548122762056333805e-03
6.200000000000000000e+01,6.449093145649506705e-03
6.300000000000000000e+01,-6.437687969606603437e-03
6.400000000000000000e+01,6.440512586535896908e-03
6.500000000000000000e+01,-6.306730065514627552e-03
6.600000000000000000e+01,6.177720751668334606e-03
6.700000000000000000e+01,-6.070404188636698874e-03
6.800000000000000000e+01,6.028196288740475528e-03
6.900000000000000000e+01,-6.036808233185586570e-03
7.000000000000000000e+01,6.109770263168467531e-03
7.100000000000000000e+01,-6.176020649445894579e-03
7.200000000000000000e+01,6.139752428693853910e-03
7.300000000000000000e+01,-5.959798573277406974e-03
7.400000000000000000e+01,5.758304241522327858e-03
7.500000000000000000e+01,-5.553343496042487115e-03
7.600000000000000000e+01,5.412923331550508442e-03
7.700000000000000000e+01,-5.295384331756056856e-03
7.800000000000000000e+01,5.253156805075336402e-03
7.900000000000000000e+01,-5.218131915136435366e-03
8.000000000000000000e+01,5.078456373328360703e-03
8.100000000000000000e+01,-4.731120946112440245e-03
8.200000000000000000e+01,4.333954529462738514e-03
8.300000000000000000e+01,-3.923141829073563056e-03
8.400000000000000000e+01,3.618169392013229242e-03
8.500000000000000000e+01,-3.386043859956786375e-03
8.600000000000000000e+01,3.245192188012206106e-03
8.700000000000000000e+01,-3.192336388940552119e-03
8.800000000000000000e+01,3.147416769241391174e-03
8.900000000000000000e+01,-2.890098693783954131e-03
9.000000000000000000e+01,2.592127228860030379e-03
9.100000000000000000e+01,-2.288934426066097615e-03
9.200000000000000000e+01,2.091805610579657547e-03
9.300000000000000000e+01,-1.992991103516872971e-03
9.400000000000000000e+01,1.973811906638158874e-03
9.500000000000000000e+01,-2.053761190171191162e-03
9.600000000000000000e+01,2.188372831131222065e-03
9.700000000000000000e+01,-2.158907562426387421e-03
9.800000000000000000e+01,2.115165563148384709e-03
9.900000000000000000e+01,-2.070748434545815423e-03
1.000000000000000000e+02,2.089075640868102209e-03
1.010000000000000000e+02,-2.166947252258050183e-03
1.020000000000000000e+02,2.303830469135894395e-03
1.030000000000000000e+02,-2.475727009929696437e-03
1.040000000000000000e+02,2.638468714147614459e-03
1.050000000000000000e+02,-2.676216126981872424e-03
1.060000000000000000e+02,2.708740659247530543e-03
1.070000000000000000e+02,-2.733045039919640862e-03
1.080000000000000000e+02,2.793129193553911711e-03
1.090000000000000000e+02,-2.864654322117835342e-03
1.100000000000000000e+02,2.990262539665627765e-03
1.110000000000000000e+02,-3.107773508398742248e-03
1.120000000000000000e+02,3.149410571015875699e-03
1.130000000000000000e+02,-3.049115480921825178e-03
1.140000000000000000e+02,2.926752502000893891e-03
1.150000000000000000e+02,-2.784692646129152422e-03
1.160000000000000000e+02,2.696421470936956159e-03
1.170000000000000000e+02,-2.623066715849386565e-03
1.180000000000000000e+02,2.617571247714815634e-03
1.190000000000000000e+02,-2.637956777244563743e-03
1.200000000000000000e+02,2.610307104350840547e-03
1.210000000000000000e+02,-2.406385912599718485e-03
1.220000000000000000e+02,2.167396465665123034e-03
1.230000000000000000e+02,-1.908527581351715605e-03
1.240000000000000000e+02,1.731641240039739947e-03
1.250000000000000000e+02,-1.608987563966627612e-03
1.260000000000000000e+02,1.562151527314459363e-03
1.270000000000000000e+02,-1.592469123254717416e-03
1.280000000000000000e+02,1.647888773847618928e-03
1.290000000000000000e+02,-1.531973322323958164e-03
1.300000000000000000e+02,1.390984094061962703e-03
1.310000000000000000e+02,-1.238529731997994703e-03
1.320000000000000000e+02,1.161285384192653567e-03
1.330000000000000000e+02,-1.148171899060570263e-03
1.340000000000000000e+02,1.200976196432852489e-03
1.350000000000000000e+02,-1.322757047066554139e-03
1.360000000000000000e+02,1.479119451202107454e-03
1.370000000000000000e+02,-1.497993217824874872e-03
1.380000000000000000e+02,1.508411522698411330e-03
1.390000000000000000e+02,-1.510038714598363994e-03
1.400000000000000000e+02,1.557397565545841139e-03
1.410000000000000000e+02,-1.637076896408464714e-03
1.420000000000000000e+02,1.770653285387573236e-03
1.430000000000000000e+02,-1.925325079378209818e-03
1.440000000000000000e+02,2.058977073689545814e-03
1.450000000000000000e+02,-2.070488079013312489e-03
1.460000000000000000e+02,2.074178864273695019e-03
1.470000000000000000e+02,-2.062465103527166312e-03
1.480000000000000000e+02,2.086845128742070322e-03
1.490000000000000000e+02,-2.117962620752068814e-03
1.500000000000000000e+02,2.204810234767941822e-03
1.510000000000000000e+02,-2.297232889540866060e-03
1.520000000000000000e+02,2.336640389817356417e-03
1.530000000000000000e+02,-2.234600635677735925e-03
1.540000000000000000e+02,2.111788647299877187e-03
1.550000000000000000e+02,-1.967423957957445835e-03
1.560000000000000000e+02,1.878213445619193560e-03
