r,C_d
0.000000000000000000e+00,1.901772699162740832e+00
1.000000000000000000e+00,4.039698694083233010e-01
2.000000000000000000e+00,1.503137363284746952e-01
3.000000000000000000e+00,6.059881415152764544e-02
4.000000000000000000e+00,2.396721712469129101e-02
5.000000000000000000e+00,9.459206630313641076e-03
6.000000000000000000e+00,3.730353261834666850e-03
7.000000000000000000e+00,1.471067426755012786e-03
8.000000000000000000e+00,5.801490691979357571e-04
9.000000000000000000e+00,2.287999977695554161e-04
1.000000000000000000e+01,9.023460349815169744e-05
1.100000000000000000e+01,3.558683594063533811e-05
1.200000000000000000e+01,1.403476255505207017e-05
1.300000000000000000e+01,5.535036452460097323e-06
1.400000000000000000e+01,2.182909681592547574e-06
1.500000000000000000e+01,8.608965850031430079e-07
1.600000000000000000e+01,3.395206334931859183e-07
1.700000000000000000e+01,1.339002411200524168e-07
1.800000000000000000e+01,5.280761313595845397e-08
1.900000000000000000e+01,2.082628145245378684e-08
2.000000000000000000e+01,8.213474799842944509e-09
2.100000000000000000e+01,3.239232434068173163e-09
2.200000000000000000e+01,1.277489336107825970e-09
2.300000000000000000e+01,5.038165736204887317e-10
2.400000000000000000e+01,1.986953091093518772e-10
2.500000000000000000e+01,7.836150898309852875e-11
2.600000000000000000e+01,3.090423268962877901e-11
2.700000000000000000e+01,1.218802000335014247e-11
2.800000000000000000e+01,4.806714784739834571e-12
2.900000000000000000e+01,1.895673487650520349e-12
3.000000000000000000e+01,7.476162065198159056e-13
3.100000000000000000e+01,2.948450721677141806e-13
3.200000000000000000e+01,1.162810749341505111e-13
3.300000000000000000e+01,4.585896133448578709e-14
3.400000000000000000e+01,1.808586933001260195e-14
3.500000000000000000e+01,7.132710246683996213e-15
3.600000000000000000e+01,2.813000289506931269e-15
3.700000000000000000e+01,1.109391821311535425e-15
3.800000000000000000e+01,4.375222370286656664e-16
3.900000000000000000e+01,1.725501325769632314e-16
4.000000000000000000e+01,6.805036539550992222e-17
4.100000000000000000e+01,2.683772124773962321e-17
4.200000000000000000e+01,1.058426762136260300e-17
4.300000000000000000e+01,4.174226449334061625e-18
4.400000000000000000e+01,1.646232610654989888e-18
4.500000000000000000e+01,6.492416659356628063e-19
4.600000000000000000e+01,2.560480982423079522e-19
4.700000000000000000e+01,1.009803149614424333e-19
4.800000000000000000e+01,3.982464242856959541e-20
4.900000000000000000e+01,1.570605309871525962e-20
5.000000000000000000e+01,6.194157385330732933e-21
5.100000000000000000e+01,2.442853536412833740e-21
5.200000000000000000e+01,9.634132703409621853e-22
5.300000000000000000e+01,3.799511882903515972e-22
5.400000000000000000e+01,1.498452491437760912e-22
5.500000000000000000e+01,5.909600796837355135e-23
5.600000000000000000e+01,2.330629872955940379e-23
5.700000000000000000e+01,9.191544306707488361e-24
5.800000000000000000e+01,3.624963680699889743e-24
5.900000000000000000e+01,1.429614198653911944e-24
6.000000000000000000e+01,5.638116530201503854e-25
6.100000000000000000e+01,2.223561934756603196e-25
6.200000000000000000e+01,8.769289381603462277e-26
6.300000000000000000e+01,3.458434605924487213e-26
6.400000000000000000e+01,1.363938323980508499e-26
6.500000000000000000e+01,5.379103598540459641e-27
6.600000000000000000e+01,2.121412303393010299e-27
6.700000000000000000e+01,8.366431824619530710e-28
6.800000000000000000e+01,3.299555755224463569e-28
6.900000000000000000e+01,1.301279698570187030e-28
7.000000000000000000e+01,5.131990283156555807e-29
7.100000000000000000e+01,2.023955650245802541e-29
7.200000000000000000e+01,7.982081467373026039e-30
7.300000000000000000e+01,3.147975417222968716e-30
7.400000000000000000e+01,1.241499379689872881e-30
7.500000000000000000e+01,4.896228754716753244e-31
7.600000000000000000e+01,1.930976084569466615e-31
7.700000000000000000e+01,7.615388748306973836e-32
7.800000000000000000e+01,3.003359008959688315e-32
7.900000000000000000e+01,1.184465499837571998e-32
8.000000000000000000e+01,4.671298066164642851e-33
8.100000000000000000e+01,1.842267776759120193e-33
8.200000000000000000e+01,7.265540542520354654e-34
8.300000000000000000e+01,2.865385928081159710e-34
8.400000000000000000e+01,1.130051714772604906e-34
8.500000000000000000e+01,4.456701034494201205e-35
8.600000000000000000e+01,1.757634921154071298e-35
8.700000000000000000e+01,6.931765130995272537e-36
8.800000000000000000e+01,2.733751304361847096e-36
8.900000000000000000e+01,1.078137568265706945e-36
9.000000000000000000e+01,4.251961800270366158e-37
9.100000000000000000e+01,1.676889893867000255e-37
9.200000000000000000e+01,6.613323118112211925e-38
9.300000000000000000e+01,2.608164174846277530e-38
9.400000000000000000e+01,1.028608470330807087e-38
9.500000000000000000e+01,4.056628735735312727e-39
9.600000000000000000e+01,1.599854277814499549e-39
9.700000000000000000e+01,6.309509566251691809e-40
9.800000000000000000e+01,2.488346055624226808e-40
9.900000000000000000e+01,9.813546191442150342e-41
