r,C_n
0.000000000000000000e+00,3.887240703695981486e-02
1.000000000000000000e+00,6.438886515244433492e-04
2.000000000000000000e+00,-1.856987757351430288e-06
3.000000000000000000e+00,-3.800083365023073804e-05
4.000000000000000000e+00,-6.798193326104381518e-05
5.000000000000000000e+00,-1.569265536484380167e-03
6.000000000000000000e+00,-6.111804144114827465e-06
7.000000000000000000e+00,-1.204081594606494944e-07
8.000000000000000000e+00,-9.644121996533509079e-06
9.000000000000000000e+00,-1.363798530684108463e-05
1.000000000000000000e+01,-2.204834115700061197e-05
1.100000000000000000e+01,-3.882007960878536821e-05
1.200000000000000000e+01,-6.802576382967870643e-05
1.300000000000000000e+01,-1.569310106499837354e-03
1.400000000000000000e+01,-6.111815422314175440e-06
1.500000000000000000e+01,-1.204083630319661981e-07
1.600000000000000000e+01,-9.644122000220313156e-06
1.700000000000000000e+01,-1.363798530693170530e-05
1.800000000000000000e+01,-2.204834115700342074e-05
1.900000000000000000e+01,-3.882007960878548341e-05
2.000000000000000000e+01,-6.802576382967870643e-05
2.100000000000000000e+01,-1.569310106499837354e-03
2.200000000000000000e+01,-6.111815422314175440e-06
2.300000000000000000e+01,-1.204083630319661981e-07
2.400000000000000000e+01,-9.644122000220313156e-06
2.500000000000000000e+01,-1.363798530693170530e-05
2.600000000000000000e+01,-2.204834115700342074e-05
2.700000000000000000e+01,-3.882007960878548341e-05
2.800000000000000000e+01,-6.802576382967870643e-05
2.900000000000000000e+01,-1.569310106499837354e-03
3.000000000000000000e+01,-6.111815422314175440e-06
3.100000000000000000e+01,-1.204083630319661981e-07
3.200000000000000000e+01,-9.644122000220313156e-06
3.300000000000000000e+01,-1.363798530693170530e-05
3.400000000000000000e+01,-2.204834115700342074e-05
3.500000000000000000e+01,-3.882007960878548341e-05
3.600000000000000000e+01,-6.802576382967870643e-05
3.700000000000000000e+01,-1.569310106499837354e-03
3.800000000000000000e+01,-6.111815422314175440e-06
3.900000000000000000e+01,-1.204083630319661981e-07
4.000000000000000000e+01,-9.644122000220313156e-06
4.100000000000000000e+01,-1.363798530693170530e-05
4.200000000000000000e+01,-2.204834115700342074e-05
4.300000000000000000e+01,-3.882007960878548341e-05
4.400000000000000000e+01,-6.802576382967870643e-05
4.500000000000000000e+01,-1.569310106499837354e-03
4.600000000000000000e+01,-6.111815422314175440e-06
4.700000000000000000e+01,-1.204083630319661981e-07
4.800000000000000000e+01,-9.644122000220313156e-06
4.900000000000000000e+01,-1.363798530693170530e-05
5.000000000000000000e+01,-2.204834115700342074e-05
5.100000000000000000e+01,-3.882007960878548341e-05
5.200000000000000000e+01,-6.802576382967870643e-05
5.300000000000000000e+01,-1.569310106499837354e-03
5.400000000000000000e+01,-6.111815422314175440e-06
5.500000000000000000e+01,-1.204083630319661981e-07
5.600000000000000000e+01,-9.644122000220313156e-06
5.700000000000000000e+01,-1.363798530693170530e-05
5.800000000000000000e+01,-2.204834115700342074e-05
5.900000000000000000e+01,-3.882007960878548341e-05
6.000000000000000000e+01,-6.802576382967870643e-05
6.100000000000000000e+01,-1.569310106499837354e-03
6.200000000000000000e+01,-6.111815422314175440e-06
6.300000000000000000e+01,-1.204083630319661981e-07
6.400000000000000000e+01,-9.644122000220313156e-06
6.500000000000000000e+01,-1.363798530693170530e-05
6.600000000000000000e+01,-2.204834115700342074e-05
6.700000000000000000e+01,-3.882007960878548341e-05
6.800000000000000000e+01,-6.802576382967870643e-05
6.900000000000000000e+01,-1.569310106499837354e-03
7.000000000000000000e+01,-6.111815422314175440e-06
7.100000000000000000e+01,-1.204083630319661981e-07
7.200000000000000000e+01,-9.644122000220313156e-06
7.300000000000000000e+01,-1.363798530693170530e-05
7.400000000000000000e+01,-2.204834115700342074e-05
7.500000000000000000e+01,-3.882007960878548341e-05
7.600000000000000000e+01,-6.802576382967870643e-05
7.700000000000000000e+01,-1.569310106499837354e-03
7.800000000000000000e+01,-6.111815422314175440e-06
7.900000000000000000e+01,-1.204083630319661981e-07
8.000000000000000000e+01,-9.644122000220313156e-06
8.100000000000000000e+01,-1.363798530693170530e-05
8.200000000000000000e+01,-2.204834115700342074e-05
8.300000000000000000e+01,-3.882007960878548341e-05
8.400000000000000000e+01,-6.802576382967870643e-05
8.500000000000000000e+01,-1.569310106499837354e-03
