r,C_nn
0.000000000000000000e+00,1.392985321160811196e-02
1.000000000000000000e+00,-6.733277761078459989e-03
2.000000000000000000e+00,-7.569710122456996260e-05
3.000000000000000000e+00,-7.639245269096539559e-04
4.000000000000000000e+00,3.978630208926192680e-04
5.000000000000000000e+00,6.164372890804514782e-06
6.000000000000000000e+00,2.002808524768084908e-04
7.000000000000000000e+00,3.446347591751219852e-06
8.000000000000000000e+00,-3.335518117264513194e-08
9.000000000000000000e+00,4.485226872130709808e-07
1.000000000000000000e+01,-1.486695191399434179e-07
1.100000000000000000e+01,-7.062327722628936044e-09
1.200000000000000000e+01,-3.918160640381529447e-08
1.300000000000000000e+01,-2.146779420897360069e-09
1.400000000000000000e+01,1.724058673602257841e-10
1.500000000000000000e+01,-2.020178468953304218e-10
1.600000000000000000e+01,8.832845566075775423e-11
1.700000000000000000e+01,6.449507594652459375e-12
1.800000000000000000e+01,1.588507103633673978e-11
1.900000000000000000e+01,1.299849117231133278e-12
2.000000000000000000e+01,-1.373345881461318641e-13
2.100000000000000000e+01,8.526512829121202230e-14
2.200000000000000000e+01,-5.950795411990839057e-14
2.300000000000000000e+01,-1.010302952408892452e-14
2.400000000000000000e+01,-1.121325254871408106e-14
2.500000000000000000e+01,-5.995204332975845318e-15
2.600000000000000000e+01,-5.995204332975845318e-15
2.700000000000000000e+01,-6.661338147750939243e-15
2.800000000000000000e+01,-6.994405055138486205e-15
2.900000000000000000e+01,-6.994405055138486205e-15
3.000000000000000000e+01,-6.661338147750939243e-15
3.100000000000000000e+01,-7.105427357601001859e-15
3.200000000000000000e+01,-7.327471962526033167e-15
3.300000000000000000e+01,-7.327471962526033167e-15
3.400000000000000000e+01,-8.215650382226158399e-15
3.500000000000000000e+01,-8.881784197001252323e-15
3.600000000000000000e+01,-9.325873406851314940e-15
3.700000000000000000e+01,-9.103828801926283631e-15
3.800000000000000000e+01,-8.770761894538736669e-15
3.900000000000000000e+01,-9.214851104388799286e-15
4.000000000000000000e+01,-9.436895709313830594e-15
4.100000000000000000e+01,-9.436895709313830594e-15
4.200000000000000000e+01,-1.043609643147647148e-14
4.300000000000000000e+01,-1.099120794378904975e-14
4.400000000000000000e+01,-1.143529715363911237e-14
4.500000000000000000e+01,-1.121325254871408106e-14
4.600000000000000000e+01,-1.099120794378904975e-14
4.700000000000000000e+01,-1.132427485117659671e-14
4.800000000000000000e+01,-1.154631945610162802e-14
4.900000000000000000e+01,-1.154631945610162802e-14
5.000000000000000000e+01,-1.254552017826426891e-14
5.100000000000000000e+01,-1.310063169057684718e-14
5.200000000000000000e+01,-1.354472090042690979e-14
5.300000000000000000e+01,-1.332267629550187849e-14
5.400000000000000000e+01,-1.310063169057684718e-14
5.500000000000000000e+01,-1.343369859796439414e-14
5.600000000000000000e+01,-1.354472090042690979e-14
5.700000000000000000e+01,-1.354472090042690979e-14
5.800000000000000000e+01,-1.465494392505206633e-14
5.900000000000000000e+01,-1.532107773982716026e-14
6.000000000000000000e+01,-1.576516694967722287e-14
6.100000000000000000e+01,-1.554312234475219157e-14
6.200000000000000000e+01,-1.532107773982716026e-14
6.300000000000000000e+01,-1.565414464721470722e-14
6.400000000000000000e+01,-1.576516694967722287e-14
6.500000000000000000e+01,-1.587618925213973853e-14
6.600000000000000000e+01,-1.687538997430237941e-14
6.700000000000000000e+01,-1.754152378907747334e-14
6.800000000000000000e+01,-1.798561299892753595e-14
6.900000000000000000e+01,-1.787459069646502030e-14
7.000000000000000000e+01,-1.754152378907747334e-14
7.100000000000000000e+01,-1.787459069646502030e-14
7.200000000000000000e+01,-1.809663530139005161e-14
7.300000000000000000e+01,-1.820765760385256726e-14
7.400000000000000000e+01,-1.931788062847772380e-14
7.500000000000000000e+01,-1.987299214079030207e-14
7.600000000000000000e+01,-2.031708135064036469e-14
7.700000000000000000e+01,-2.020605904817784904e-14
7.800000000000000000e+01,-1.998401444325281773e-14
