site,n_tilde
0.000000000000000000e+00,3.941297247251818701e-03
1.000000000000000000e+00,2.014015931484324895e+00
2.000000000000000000e+00,9.830810613892483119e+00
3.000000000000000000e+00,4.387883919026025481e+00
4.000000000000000000e+00,6.073981245757867908e-01
5.000000000000000000e+00,7.385741136137287562e-03
6.000000000000000000e+00,2.055676915332814523e-03
7.000000000000000000e+00,2.426185092359561812e-03
8.000000000000000000e+00,3.941297247251818701e-03
9.000000000000000000e+00,2.014015931484324895e+00
1.000000000000000000e+01,9.830810613892483119e+00
1.100000000000000000e+01,4.387883919026025481e+00
1.200000000000000000e+01,6.073981245757867908e-01
1.300000000000000000e+01,7.385741136137287562e-03
1.400000000000000000e+01,2.055676915332814523e-03
1.500000000000000000e+01,2.426185092359561812e-03
1.600000000000000000e+01,3.941297247251818701e-03
1.700000000000000000e+01,2.014015931484324895e+00
1.800000000000000000e+01,9.830810613892483119e+00
1.900000000000000000e+01,4.387883919026025481e+00
2.000000000000000000e+01,6.073981245757867908e-01
2.100000000000000000e+01,7.385741136137287562e-03
2.200000000000000000e+01,2.055676915332814523e-03
2.300000000000000000e+01,2.426185092359561812e-03
2.400000000000000000e+01,3.941297247251818701e-03
2.500000000000000000e+01,2.014015931484324895e+00
2.600000000000000000e+01,9.830810613892483119e+00
2.700000000000000000e+01,4.387883919026025481e+00
2.800000000000000000e+01,6.073981245757867908e-01
2.900000000000000000e+01,7.385741136137287562e-03
3.000000000000000000e+01,2.055676915332814523e-03
3.100000000000000000e+01,2.426185092359561812e-03
3.200000000000000000e+01,3.941297247251818701e-03
3.300000000000000000e+01,2.014015931484324895e+00
3.400000000000000000e+01,9.830810613892483119e+00
3.500000000000000000e+01,4.387883919026025481e+00
3.600000000000000000e+01,6.073981245757867908e-01
3.700000000000000000e+01,7.385741136137287562e-03
3.800000000000000000e+01,2.055676915332814523e-03
3.900000000000000000e+01,2.426185092359561812e-03
4.000000000000000000e+01,3.941297247251818701e-03
4.100000000000000000e+01,2.014015931484324895e+00
4.200000000000000000e+01,9.830810613892483119e+00
4.300000000000000000e+01,4.387883919026025481e+00
4.400000000000000000e+01,6.073981245757867908e-01
4.500000000000000000e+01,7.385741136137287562e-03
4.600000000000000000e+01,2.055676915332814523e-03
4.700000000000000000e+01,2.426185092359561812e-03
4.800000000000000000e+01,3.941297247251818701e-03
4.900000000000000000e+01,2.014015931484324895e+00
5.000000000000000000e+01,9.830810613892483119e+00
5.100000000000000000e+01,4.387883919026025481e+00
5.200000000000000000e+01,6.073981245757867908e-01
5.300000000000000000e+01,7.385741136137287562e-03
5.400000000000000000e+01,2.055676915332814523e-03
5.500000000000000000e+01,2.426185092359561812e-03
5.600000000000000000e+01,3.941297247251818701e-03
5.700000000000000000e+01,2.014015931484324895e+00
5.800000000000000000e+01,9.830810613892483119e+00
5.900000000000000000e+01,4.387883919026025481e+00
6.000000000000000000e+01,6.073981245757867908e-01
6.100000000000000000e+01,7.385741136137287562e-03
6.200000000000000000e+01,2.055676915332814523e-03
6.300000000000000000e+01,2.426185092359561812e-03
6.400000000000000000e+01,3.941297247251818701e-03
6.500000000000000000e+01,2.014015931484324895e+00
6.600000000000000000e+01,9.830810613892483119e+00
6.700000000000000000e+01,4.387883919026025481e+00
6.800000000000000000e+01,6.073981245757867908e-01
6.900000000000000000e+01,7.385741136137287562e-03
7.000000000000000000e+01,2.055676915332814523e-03
7.100000000000000000e+01,2.426185092359561812e-03
7.200000000000000000e+01,3.941297247251818701e-03
7.300000000000000000e+01,2.014015931484324895e+00
7.400000000000000000e+01,9.830810613892483119e+00
7.500000000000000000e+01,4.387883919026025481e+00
7.600000000000000000e+01,6.073981245757867908e-01
7.700000000000000000e+01,7.385741136137287562e-03
7.800000000000000000e+01,2.055676915332814523e-03
7.900000000000000000e+01,2.426185092359561812e-03
