site,n
0.000000000000000000e+00,1.001780111750105284e+00
1.000000000000000000e+00,1.003872385536205725e+00
2.000000000000000000e+00,1.004204369358745241e+00
3.000000000000000000e+00,1.001978789741461817e+00
4.000000000000000000e+00,9.980575784925952432e-01
5.000000000000000000e+00,9.959579224968854172e-01
6.000000000000000000e+00,9.958992817908947082e-01
7.000000000000000000e+00,9.982495608331091175e-01
8.000000000000000000e+00,1.001780111750105284e+00
9.000000000000000000e+00,1.003872385536205725e+00
1.000000000000000000e+01,1.004204369358745241e+00
1.100000000000000000e+01,1.001978789741461817e+00
1.200000000000000000e+01,9.980575784925952432e-01
1.300000000000000000e+01,9.959579224968854172e-01
1.400000000000000000e+01,9.958992817908947082e-01
1.500000000000000000e+01,9.982495608331091175e-01
1.600000000000000000e+01,1.001780111750105284e+00
1.700000000000000000e+01,1.003872385536205725e+00
1.800000000000000000e+01,1.004204369358745241e+00
1.900000000000000000e+01,1.001978789741461817e+00
2.000000000000000000e+01,9.980575784925952432e-01
2.100000000000000000e+01,9.959579224968854172e-01
2.200000000000000000e+01,9.958992817908947082e-01
2.300000000000000000e+01,9.982495608331091175e-01
2.400000000000000000e+01,1.001780111750105284e+00
2.500000000000000000e+01,1.003872385536205725e+00
2.600000000000000000e+01,1.004204369358745241e+00
2.700000000000000000e+01,1.001978789741461817e+00
2.800000000000000000e+01,9.980575784925952432e-01
2.900000000000000000e+01,9.959579224968854172e-01
3.000000000000000000e+01,9.958992817908947082e-01
3.100000000000000000e+01,9.982495608331091175e-01
3.200000000000000000e+01,1.001780111750105284e+00
3.300000000000000000e+01,1.003872385536205725e+00
3.400000000000000000e+01,1.004204369358745241e+00
3.500000000000000000e+01,1.001978789741461817e+00
3.600000000000000000e+01,9.980575784925952432e-01
3.700000000000000000e+01,9.959579224968854172e-01
3.800000000000000000e+01,9.958992817908947082e-01
3.900000000000000000e+01,9.982495608331091175e-01
4.000000000000000000e+01,1.001780111750105284e+00
4.100000000000000000e+01,1.003872385536205725e+00
4.200000000000000000e+01,1.004204369358745241e+00
4.300000000000000000e+01,1.001978789741461817e+00
4.400000000000000000e+01,9.980575784925952432e-01
4.500000000000000000e+01,9.959579224968854172e-01
4.600000000000000000e+01,9.958992817908947082e-01
4.700000000000000000e+01,9.982495608331091175e-01
4.800000000000000000e+01,1.001780111750105284e+00
4.900000000000000000e+01,1.003872385536205725e+00
5.000000000000000000e+01,1.004204369358745241e+00
5.100000000000000000e+01,1.001978789741461817e+00
5.200000000000000000e+01,9.980575784925952432e-01
5.300000000000000000e+01,9.959579224968854172e-01
5.400000000000000000e+01,9.958992817908947082e-01
5.500000000000000000e+01,9.982495608331091175e-01
5.600000000000000000e+01,1.001780111750105284e+00
5.700000000000000000e+01,1.003872385536205725e+00
5.800000000000000000e+01,1.004204369358745241e+00
5.900000000000000000e+01,1.001978789741461817e+00
6.000000000000000000e+01,9.980575784925952432e-01
6.100000000000000000e+01,9.959579224968854172e-01
6.200000000000000000e+01,9.958992817908947082e-01
6.300000000000000000e+01,9.982495608331091175e-01
6.400000000000000000e+01,1.001780111750105284e+00
6.500000000000000000e+01,1.003872385536205725e+00
6.600000000000000000e+01,1.004204369358745241e+00
6.700000000000000000e+01,1.001978789741461817e+00
6.800000000000000000e+01,9.980575784925952432e-01
6.900000000000000000e+01,9.959579224968854172e-01
7.000000000000000000e+01,9.958992817908947082e-01
7.100000000000000000e+01,9.982495608331091175e-01
7.200000000000000000e+01,1.001780111750105284e+00
7.300000000000000000e+01,1.003872385536205725e+00
7.400000000000000000e+01,1.004204369358745241e+00
7.500000000000000000e+01,1.001978789741461817e+00
7.600000000000000000e+01,9.980575784925952432e-01
7.700000000000000000e+01,9.959579224968854172e-01
7.800000000000000000e+01,9.958992817908947082e-01
7.900000000000000000e+01,9.982495608331091175e-01
