r,C_n
0.000000000000000000e+00,3.149025351928139038e+00
1.000000000000000000e+00,1.029801479431702305e-01
2.000000000000000000e+00,-4.835651584265718839e-01
3.000000000000000000e+00,-4.258879197508660397e-01
4.000000000000000000e+00,-1.652543410219071696e-01
5.000000000000000000e+00,-1.127657601946809862e-01
6.000000000000000000e+00,1.658144121193805276e-02
7.000000000000000000e+00,-1.728576588230668065e-02
8.000000000000000000e+00,-2.699396825228639329e-02
9.000000000000000000e+00,-1.322143698574151927e-02
1.000000000000000000e+01,-7.913169073536785447e-03
1.100000000000000000e+01,-5.848614653205519431e-03
1.200000000000000000e+01,-1.158686472977787929e-03
1.300000000000000000e+01,-1.803361952812387869e-04
1.400000000000000000e+01,9.799596917194897117e-04
1.500000000000000000e+01,2.171958237640936318e-03
1.600000000000000000e+01,2.824317133813369907e-03
1.700000000000000000e+01,3.137753277147048436e-03
1.800000000000000000e+01,3.330026281673781341e-03
1.900000000000000000e+01,3.286728071137723362e-03
2.000000000000000000e+01,3.147390024310414702e-03
2.100000000000000000e+01,2.937779370590920536e-03
2.200000000000000000e+01,2.676204218330813234e-03
2.300000000000000000e+01,2.387906662657535151e-03
2.400000000000000000e+01,2.095736341490628263e-03
2.500000000000000000e+01,1.806957254417262959e-03
2.600000000000000000e+01,1.534163610572569780e-03
2.700000000000000000e+01,1.282225986047436095e-03
2.800000000000000000e+01,1.053952914825018183e-03
2.900000000000000000e+01,8.515670207094316879e-04
3.000000000000000000e+01,6.749108389785263284e-04
3.100000000000000000e+01,5.235645250287745966e-04
3.200000000000000000e+01,3.961230050713027140e-04
3.300000000000000000e+01,2.900980455953217074e-04
3.400000000000000000e+01,2.036001345766536019e-04
3.500000000000000000e+01,1.342616378789962539e-04
3.600000000000000000e+01,7.951939855965761694e-05
3.700000000000000000e+01,3.745063214299904075e-05
3.800000000000000000e+01,5.887926254111164326e-06
3.900000000000000000e+01,-1.683788190431911858e-05
4.000000000000000000e+01,-3.242770885458767793e-05
4.100000000000000000e+01,-4.237679001484195851e-05
4.200000000000000000e+01,-4.792081013027527092e-05
4.300000000000000000e+01,-5.008338477674456612e-05
4.400000000000000000e+01,-4.978735862337657636e-05
4.500000000000000000e+01,-4.772009148679146051e-05
4.600000000000000000e+01,-4.446943897207233931e-05
4.700000000000000000e+01,-4.048116743637919512e-05
4.800000000000000000e+01,-3.613068400643015821e-05
4.900000000000000000e+01,-3.166683456834462618e-05
5.000000000000000000e+01,-2.730605849121658935e-05
5.100000000000000000e+01,-2.317270936602611187e-05
5.200000000000000000e+01,-1.934938524028595452e-05
5.300000000000000000e+01,-1.589703962823207917e-05
5.400000000000000000e+01,-1.283178052791100754e-05
5.500000000000000000e+01,-1.016418450028311327e-05
5.600000000000000000e+01,-7.882951622573131090e-06
5.700000000000000000e+01,-5.955467844209749728e-06
5.800000000000000000e+01,-4.357787373621135885e-06
5.900000000000000000e+01,-3.054730377982650680e-06
6.000000000000000000e+01,-2.006321165648472515e-06
6.100000000000000000e+01,-1.182630549934060582e-06
6.200000000000000000e+01,-5.479920108797387002e-07
6.300000000000000000e+01,-7.490267739385103596e-08
6.400000000000000000e+01,2.654473973962012678e-07
6.500000000000000000e+01,4.991770734541489674e-07
6.600000000000000000e+01,6.477685019490309060e-07
6.700000000000000000e+01,7.295514938832070584e-07
6.800000000000000000e+01,7.613431503017409341e-07
6.900000000000000000e+01,7.556736516534101611e-07
7.000000000000000000e+01,7.236125401099968713e-07
7.100000000000000000e+01,6.735696196358276211e-07
7.200000000000000000e+01,6.128252545423151787e-07
7.300000000000000000e+01,5.464512708996949186e-07
7.400000000000000000e+01,4.788158252111429647e-07
7.500000000000000000e+01,4.126383759128771089e-07
7.600000000000000000e+01,3.498878826668772035e-07
7.700000000000000000e+01,2.920215607105092204e-07
7.800000000000000000e+01,2.396963489914583079e-07
7.900000000000000000e+01,1.933835815925988300e-07
8.000000000000000000e+01,1.531496143236665830e-07
8.100000000000000000e+01,1.186273701492268628e-07
8.200000000000000000e+01,8.956992436637278843e-08
8.300000000000000000e+01,6.548492592628463171e-08
8.400000000000000000e+01,4.577361467639207149e-08
8.500000000000000000e+01,2.998711989832258951e-08
8.600000000000000000e+01,1.755269529724046151e-08
8.700000000000000000e+01,8.027446707359331413e-09
8.800000000000000000e+01,9.324692129553113773e-10
8.900000000000000000e+01,-4.181401447311827724e-09
9.000000000000000000e+01,-7.681635771916717204e-09
9.100000000000000000e+01,-9.891678143247872868e-09
9.200000000000000000e+01,-1.111341640935847863e-08
9.300000000000000000e+01,-1.157188078693138777e-08
9.400000000000000000e+01,-1.147203976259447700e-08
9.500000000000000000e+01,-1.096989787896518465e-08
9.600000000000000000e+01,-1.020383599836804933e-08
9.700000000000000000e+01,-9.274329304531647722e-09
9.800000000000000000e+01,-8.267198925437924117e-09
9.900000000000000000e+01,-7.239216337495690823e-09
1.000000000000000000e+02,-6.233852101189540917e-09
1.010000000000000000e+02,-5.283325776872516144e-09
1.020000000000000000e+02,-4.405791731443287063e-09
1.030000000000000000e+02,-3.614594845657848055e-09
1.040000000000000000e+02,-2.915681474036091458e-09
1.050000000000000000e+02,-2.306456803324863358e-09
1.060000000000000000e+02,-1.785792846931144595e-09
1.070000000000000000e+02,-1.347456368705479690e-09
1.080000000000000000e+02,-9.829741465239294484e-10
1.090000000000000000e+02,-6.859739443143553217e-10
1.100000000000000000e+02,-4.475189108177346498e-10
1.110000000000000000e+02,-2.606870275201345066e-10
1.120000000000000000e+02,-1.176778674505385425e-10
1.130000000000000000e+02,-1.090993961838648829e-11
1.140000000000000000e+02,6.580291866953302815e-11
1.150000000000000000e+02,1.180802122746626992e-10
1.160000000000000000e+02,1.512590053209805774e-10
1.170000000000000000e+02,1.693214457532121742e-10
1.180000000000000000e+02,1.760116496996033675e-10
