r,C_sp
0.000000000000000000e+00,2.672180495415467316e+00
1.000000000000000000e+00,-1.470752312498784242e+00
2.000000000000000000e+00,-5.878824866748200525e-05
3.000000000000000000e+00,9.643749389417425322e-01
4.000000000000000000e+00,-1.132174847613162783e+00
5.000000000000000000e+00,6.673074044381712699e-01
6.000000000000000000e+00,5.676631645565764301e-05
7.000000000000000000e+00,-4.696001386898262520e-01
8.000000000000000000e+00,5.609310545267516268e-01
9.000000000000000000e+00,-3.364791266824969096e-01
1.000000000000000000e+01,-8.000724213742230369e-05
1.100000000000000000e+01,2.456688008334959594e-01
1.200000000000000000e+01,-2.985348005425575435e-01
1.300000000000000000e+01,1.821142212584965225e-01
1.400000000000000000e+01,6.050286016654257145e-05
1.500000000000000000e+01,-1.371643222959066655e-01
1.600000000000000000e+01,1.692675030005188763e-01
1.700000000000000000e+01,-1.048241815256090725e-01
1.800000000000000000e+01,-5.454331841947856520e-05
1.900000000000000000e+01,8.143411154386209772e-02
2.000000000000000000e+01,-1.018993550408649890e-01
2.100000000000000000e+01,6.393175365465506022e-02
2.200000000000000000e+01,3.487270401001264092e-05
2.300000000000000000e+01,-5.084055867239596627e-02
2.400000000000000000e+01,6.434590802563697198e-02
2.500000000000000000e+01,-4.085103295649285260e-02
2.600000000000000000e+01,-2.936164536253111447e-05
2.700000000000000000e+01,3.329514712411007354e-02
2.800000000000000000e+01,-4.262946019005373760e-02
2.900000000000000000e+01,2.735033638288599661e-02
3.000000000000000000e+01,1.753915440630159341e-05
3.100000000000000000e+01,-2.269207794057805094e-02
3.200000000000000000e+01,2.930826645662965371e-02
3.300000000000000000e+01,-1.897194959906338754e-02
3.400000000000000000e+01,-1.570442417955158159e-05
3.500000000000000000e+01,1.605518606268879420e-02
3.600000000000000000e+01,-2.092060839225317811e-02
3.700000000000000000e+01,1.365106612013146543e-02
3.800000000000000000e+01,9.237318702366804153e-06
3.900000000000000000e+01,-1.169390902484155476e-02
4.000000000000000000e+01,1.533753226194788447e-02
4.100000000000000000e+01,-1.008260140592829798e-02
4.200000000000000000e+01,-8.741666152259115554e-06
4.300000000000000000e+01,8.783128381447475458e-03
4.400000000000000000e+01,-1.161225207084580317e-02
4.500000000000000000e+01,7.682331914242401111e-03
4.600000000000000000e+01,5.971306425758760065e-06
4.700000000000000000e+01,-6.755025133187844005e-03
4.800000000000000000e+01,8.970230921760798809e-03
4.900000000000000000e+01,-5.968463075652536559e-03
5.000000000000000000e+01,-6.131494947294962349e-06
5.100000000000000000e+01,5.330140931243754557e-03
5.200000000000000000e+01,-7.132162990046164892e-03
5.300000000000000000e+01,4.777595595559105436e-03
5.400000000000000000e+01,3.619194597184598334e-06
5.500000000000000000e+01,-4.296081691189644787e-03
5.600000000000000000e+01,5.770843165413791498e-03
5.700000000000000000e+01,-3.882146056708237012e-03
