r,C_n
0.000000000000000000e+00,1.720507416942396617e+00
1.000000000000000000e+00,-2.206154574806973301e-01
2.000000000000000000e+00,-3.465739087859276424e-02
3.000000000000000000e+00,1.662108439738361199e-01
4.000000000000000000e+00,2.313486753791949013e-02
5.000000000000000000e+00,1.642993085674504528e-03
6.000000000000000000e+00,-2.156890156754798227e-04
7.000000000000000000e+00,-7.402021907410016865e-05
8.000000000000000000e+00,-5.988361529318808607e-06
9.000000000000000000e+00,1.980227651188215532e-06
1.000000000000000000e+01,9.074615761051063600e-07
1.100000000000000000e+01,2.149928235439801938e-07
1.200000000000000000e+01,3.965042338904822827e-08
1.300000000000000000e+01,7.865793349992600270e-09
1.400000000000000000e+01,2.257294795526831876e-09
1.500000000000000000e+01,8.011582508515857626e-10
1.600000000000000000e+01,2.777795771180535667e-10
1.700000000000000000e+01,8.935785444919019938e-11
1.800000000000000000e+01,2.741984417298226617e-11
1.900000000000000000e+01,8.320455435750773177e-12
2.000000000000000000e+01,2.522426711948355660e-12
2.100000000000000000e+01,7.389644451905041933e-13
2.200000000000000000e+01,2.131628207280300558e-13
2.300000000000000000e+01,4.263256414560601115e-14
2.400000000000000000e+01,-2.842170943040400743e-14
2.500000000000000000e+01,-5.684341886080801487e-14
2.600000000000000000e+01,-4.263256414560601115e-14
2.700000000000000000e+01,-4.973799150320701301e-14
2.800000000000000000e+01,-5.684341886080801487e-14
2.900000000000000000e+01,-7.105427357601001859e-14
3.000000000000000000e+01,-4.263256414560601115e-14
3.100000000000000000e+01,-5.684341886080801487e-14
3.200000000000000000e+01,-6.394884621840901673e-14
3.300000000000000000e+01,-7.815970093361102045e-14
3.400000000000000000e+01,-5.684341886080801487e-14
3.500000000000000000e+01,-7.105427357601001859e-14
3.600000000000000000e+01,-7.815970093361102045e-14
3.700000000000000000e+01,-8.526512829121202230e-14
3.800000000000000000e+01,-6.394884621840901673e-14
3.900000000000000000e+01,-7.815970093361102045e-14
4.000000000000000000e+01,-7.815970093361102045e-14
4.100000000000000000e+01,-9.237055564881302416e-14
