r,C_sp
0.000000000000000000e+00,2.507024391764772098e+00
1.000000000000000000e+00,1.929084522195977591e+00
2.000000000000000000e+00,1.291441828707615258e+00
3.000000000000000000e+00,8.239420432930242288e-01
4.000000000000000000e+00,4.965744376772023849e-01
5.000000000000000000e+00,2.738817359651931072e-01
6.000000000000000000e+00,1.332408856159411625e-01
7.000000000000000000e+00,4.934694206146587880e-02
8.000000000000000000e+00,4.301895043941271653e-03
9.000000000000000000e+00,-1.629332116197235170e-02
1.000000000000000000e+01,-2.280981023422259946e-02
1.100000000000000000e+01,-2.163522407206265250e-02
1.200000000000000000e+01,-1.749313863302984565e-02
1.300000000000000000e+01,-1.241143960973139365e-02
1.400000000000000000e+01,-7.997582049771733217e-03
1.500000000000000000e+01,-4.446393304569268984e-03
1.600000000000000000e+01,-2.043851049232322387e-03
1.700000000000000000e+01,-4.851073484026187420e-04
1.800000000000000000e+01,3.352673863938809623e-04
1.900000000000000000e+01,7.099928413402917075e-04
2.000000000000000000e+01,7.743514685399113502e-04
2.100000000000000000e+01,6.926567704597585366e-04
2.200000000000000000e+01,5.407705215017491072e-04
2.300000000000000000e+01,3.820518257205301506e-04
2.400000000000000000e+01,2.426778075177386384e-04
2.500000000000000000e+01,1.344816644362549734e-04
2.600000000000000000e+01,5.922684524760295330e-05
2.700000000000000000e+01,1.113135872462181074e-05
2.800000000000000000e+01,-1.500793403494759897e-05
2.900000000000000000e+01,-2.680296380956364471e-05
3.000000000000000000e+01,-2.890302928892658080e-05
3.100000000000000000e+01,-2.610922925698742450e-05
3.200000000000000000e+01,-2.093972691751200743e-05
3.300000000000000000e+01,-1.543721507140658123e-05
3.400000000000000000e+01,-1.045586699512158390e-05
3.500000000000000000e+01,-6.471002980049421592e-06
3.600000000000000000e+01,-3.554664433115302865e-06
3.700000000000000000e+01,-1.578412531584607562e-06
3.800000000000000000e+01,-3.737258630557583527e-07
3.900000000000000000e+01,2.910168619677340470e-07
4.000000000000000000e+01,5.736595142823633037e-07
4.100000000000000000e+01,6.386619430621059744e-07
4.200000000000000000e+01,5.756204218026097821e-07
4.300000000000000000e+01,4.653151205361964393e-07
4.400000000000000000e+01,3.426955634033327538e-07
4.500000000000000000e+01,2.348299307666049222e-07
4.600000000000000000e+01,1.479852430335031104e-07
4.700000000000000000e+01,8.512846436633654377e-08
4.800000000000000000e+01,4.283975373879163508e-08
4.900000000000000000e+01,1.682764345024055723e-08
5.000000000000000000e+01,2.637077274980269795e-09
5.100000000000000000e+01,-3.861732217642443878e-09
5.200000000000000000e+01,-5.469799921574587852e-09
5.300000000000000000e+01,-4.749902675958271711e-09
5.400000000000000000e+01,-2.866863315379645446e-09
5.500000000000000000e+01,-8.626864213964182088e-10
5.600000000000000000e+01,1.017807309194178881e-09
5.700000000000000000e+01,2.373868820870230306e-09
5.800000000000000000e+01,3.342116612359074469e-09
5.900000000000000000e+01,3.890637820184176650e-09
6.000000000000000000e+01,4.220142977527094245e-09
6.100000000000000000e+01,4.280166363040151830e-09
6.200000000000000000e+01,4.238615775832297849e-09
6.300000000000000000e+01,4.098678187493859628e-09
6.400000000000000000e+01,3.978219267278614036e-09
6.500000000000000000e+01,3.803595465978689018e-09
6.600000000000000000e+01,3.652145529945621756e-09
6.700000000000000000e+01,3.491371399907722773e-09
6.800000000000000000e+01,3.384759164411834163e-09
6.900000000000000000e+01,3.258928853062092016e-09
7.000000000000000000e+01,3.156005607979749316e-09
7.100000000000000000e+01,3.043874472718508004e-09
7.200000000000000000e+01,2.970734843333414815e-09
7.300000000000000000e+01,2.882128462251786651e-09
7.400000000000000000e+01,2.805229252996640036e-09
7.500000000000000000e+01,2.715775424030939397e-09
7.600000000000000000e+01,2.654620465082051337e-09
7.700000000000000000e+01,2.584372156232897425e-09
7.800000000000000000e+01,2.520286669226552258e-09
7.900000000000000000e+01,2.443765510965535860e-09
8.000000000000000000e+01,2.389470063779907563e-09
8.100000000000000000e+01,2.333058604403329081e-09
8.200000000000000000e+01,2.279319457879027863e-09
8.300000000000000000e+01,2.213519076067528009e-09
8.400000000000000000e+01,2.165370623371764997e-09
8.500000000000000000e+01,2.120922865456188449e-09
8.600000000000000000e+01,2.076208320724422623e-09
8.700000000000000000e+01,2.019382190657858545e-09
8.800000000000000000e+01,1.976473604742117067e-09
8.900000000000000000e+01,1.942026427646297460e-09
9.000000000000000000e+01,1.904822181645843164e-09
9.100000000000000000e+01,1.855212615500354122e-09
9.200000000000000000e+01,1.816526433072519735e-09
9.300000000000000000e+01,1.790299591427723606e-09
9.400000000000000000e+01,1.759255798887587957e-09
9.500000000000000000e+01,1.715395310268203682e-09
9.600000000000000000e+01,1.680075672339640242e-09
9.700000000000000000e+01,1.660620526959436149e-09
9.800000000000000000e+01,1.634643505569548648e-09
9.900000000000000000e+01,1.595368839788639891e-09
1.000000000000000000e+02,1.562730031342257056e-09
1.010000000000000000e+02,1.548880470498161827e-09
1.020000000000000000e+02,1.527084823791232649e-09
1.030000000000000000e+02,1.491469564236567970e-09
1.040000000000000000e+02,1.460956566018530432e-09
1.050000000000000000e+02,1.451767208129754998e-09
1.060000000000000000e+02,1.433430268325701701e-09
1.070000000000000000e+02,1.400733062603197528e-09
1.080000000000000000e+02,1.371895426873002202e-09
1.090000000000000000e+02,1.366598805326808273e-09
1.100000000000000000e+02,1.351130289183025675e-09
1.110000000000000000e+02,1.320758717267488031e-09
1.120000000000000000e+02,1.293232885556245895e-09
1.130000000000000000e+02,1.291207077796357916e-09
1.140000000000000000e+02,1.278125697597386376e-09
1.150000000000000000e+02,1.249607823208242544e-09
1.160000000000000000e+02,1.223102507271962330e-09
1.170000000000000000e+02,1.223844469950106991e-09
1.180000000000000000e+02,1.212758423563879391e-09
1.190000000000000000e+02,1.185719472240250185e-09
1.200000000000000000e+02,1.160003099218846489e-09
1.210000000000000000e+02,1.163106522531472874e-09
1.220000000000000000e+02,1.153697228919636073e-09
1.230000000000000000e+02,1.127840552349130772e-09
1.240000000000000000e+02,1.102730640919296618e-09
1.250000000000000000e+02,1.107867689428109316e-09
1.260000000000000000e+02,1.099876344244790598e-09
1.270000000000000000e+02,1.074967965496720297e-09
1.280000000000000000e+02,1.050322215610118898e-09
1.290000000000000000e+02,1.057228524847990697e-09
1.300000000000000000e+02,1.050445019270037068e-09
1.310000000000000000e+02,1.026301105914083921e-09
1.320000000000000000e+02,1.002009950122641438e-09
1.330000000000000000e+02,1.010472317687502366e-09
1.340000000000000000e+02,1.004726116252313258e-09
1.350000000000000000e+02,9.812028378557858475e-10
1.360000000000000000e+02,9.571832315262385097e-10
1.370000000000000000e+02,9.670295377325742129e-10
1.380000000000000000e+02,9.621821808563427334e-10
1.390000000000000000e+02,9.391675103445468296e-10
1.400000000000000000e+02,9.153577714384004180e-10
1.410000000000000000e+02,9.264487459635252416e-10
1.420000000000000000e+02,9.223877002405577162e-10
1.430000000000000000e+02,8.997948000552207494e-10
1.440000000000000000e+02,8.761503359821034371e-10
1.450000000000000000e+02,8.883728518184542986e-10
1.460000000000000000e+02,8.850064771866053589e-10
1.470000000000000000e+02,8.627683761638339283e-10
1.480000000000000000e+02,8.392581579293848724e-10
1.490000000000000000e+02,8.525197871800644302e-10
1.500000000000000000e+02,8.497732281570775453e-10
1.510000000000000000e+02,8.278385481061950720e-10
1.520000000000000000e+02,8.044422119727557470e-10
1.530000000000000000e+02,8.186668223735074241e-10
1.540000000000000000e+02,8.164786625551035100e-10
1.550000000000000000e+02,7.948081971403717028e-10
1.560000000000000000e+02,7.715136716139028575e-10
1.570000000000000000e+02,7.866378797145609099e-10
1.580000000000000000e+02,7.849574255603229989e-10
1.590000000000000000e+02,7.635214099707076121e-10
1.600000000000000000e+02,7.403229812795791542e-10
1.610000000000000000e+02,7.562933091822484623e-10
1.620000000000000000e+02,7.550783916114549592e-10
1.630000000000000000e+02,7.338543310193139470e-10
1.640000000000000000e+02,7.107510735556632232e-10
1.650000000000000000e+02,7.275216819952779493e-10
1.660000000000000000e+02,7.267368831607368122e-10
1.670000000000000000e+02,7.057078322420136868e-10
1.680000000000000000e+02,6.827023419047773460e-10
1.690000000000000000e+02,7.002332341056990654e-10
1.700000000000000000e+02,6.998484624906800978e-10
1.710000000000000000e+02,6.790016682235239903e-10
1.720000000000000000e+02,6.560990464370140643e-10
1.730000000000000000e+02,6.743546552765039463e-10
1.740000000000000000e+02,6.743440054550705443e-10
1.750000000000000000e+02,6.536698417851094134e-10
1.760000000000000000e+02,6.308768863649584152e-10
1.770000000000000000e+02,6.498249724945972789e-10
1.780000000000000000e+02,6.501658169178504165e-10
1.790000000000000000e+02,6.296569532983120046e-10
1.800000000000000000e+02,6.069815194767931204e-10
1.810000000000000000e+02,6.265923206742730706e-10
1.820000000000000000e+02,6.272645900381637748e-10
1.830000000000000000e+02,6.069153468379440916e-10
1.840000000000000000e+02,5.843658478115911604e-10
1.850000000000000000e+02,6.046114303605280189e-10
1.860000000000000000e+02,6.055970467693156795e-10
1.870000000000000000e+02,5.854028995180336611e-10
1.880000000000000000e+02,5.629879209901368222e-10
1.890000000000000000e+02,5.838416926513515775e-10
1.900000000000000000e+02,5.851241261576340080e-10
1.910000000000000000e+02,5.650813279210746841e-10
1.920000000000000000e+02,5.428093354167966084e-10
1.930000000000000000e+02,5.642456868453521623e-10
1.940000000000000000e+02,5.658096112355032808e-10
1.950000000000000000e+02,5.459149083791477411e-10
1.960000000000000000e+02,5.237940297267486085e-10
1.970000000000000000e+02,5.457880772439218411e-10
1.980000000000000000e+02,5.476191053185382181e-10
1.990000000000000000e+02,5.278695267673116124e-10
2.000000000000000000e+02,5.059073951715718797e-10
