r,C_d
0.000000000000000000e+00,7.014556444147511449e+00
1.000000000000000000e+00,3.809569878508816565e+00
2.000000000000000000e+00,3.858802069434354998e+00
3.000000000000000000e+00,3.859797770919441540e+00
4.000000000000000000e+00,3.865253592014342043e+00
5.000000000000000000e+00,3.863642906006371280e+00
6.000000000000000000e+00,3.872488667539979446e+00
7.000000000000000000e+00,3.863732430857974354e+00
8.000000000000000000e+00,3.871841641882797003e+00
9.000000000000000000e+00,3.870107562522391298e+00
1.000000000000000000e+01,3.878573876084488781e+00
1.100000000000000000e+01,3.869846924500656815e+00
1.200000000000000000e+01,3.877217893510873203e+00
1.300000000000000000e+01,3.875347854065860354e+00
1.400000000000000000e+01,3.883388661285163579e+00
1.500000000000000000e+01,3.874715810528851279e+00
1.600000000000000000e+01,3.881537170502749046e+00
1.700000000000000000e+01,3.879625327302699489e+00
1.800000000000000000e+01,3.887286820434273427e+00
1.900000000000000000e+01,3.878692848270039129e+00
2.000000000000000000e+01,3.885129627281498799e+00
2.100000000000000000e+01,3.883196392442369582e+00
2.200000000000000000e+01,3.890548777385962165e+00
2.300000000000000000e+01,3.881978590941356444e+00
2.400000000000000000e+01,3.888155335628110443e+00
2.500000000000000000e+01,3.886157443661775623e+00
2.600000000000000000e+01,3.893291503451161262e+00
2.700000000000000000e+01,3.884656896661832448e+00
2.800000000000000000e+01,3.890680631203512263e+00
2.900000000000000000e+01,3.888551712005645200e+00
3.000000000000000000e+01,3.895567618697961532e+00
3.100000000000000000e+01,3.886800274839079528e+00
3.200000000000000000e+01,3.892764274354429510e+00
3.300000000000000000e+01,3.890448103806906310e+00
3.400000000000000000e+01,3.897431062124971923e+00
3.500000000000000000e+01,3.888500036946541893e+00
3.600000000000000000e+01,3.894465323021611969e+00
3.700000000000000000e+01,3.891931777190126951e+00
3.800000000000000000e+01,3.898927651831120667e+00
3.900000000000000000e+01,3.889833199902056116e+00
4.000000000000000000e+01,3.895813836574780531e+00
4.100000000000000000e+01,3.893066245807364378e+00
4.200000000000000000e+01,3.900073255550919882e+00
4.300000000000000000e+01,3.890839710023104914e+00
4.400000000000000000e+01,3.896808239354536685e+00
4.500000000000000000e+01,3.893885677062039807e+00
4.600000000000000000e+01,3.900865671216015240e+00
4.700000000000000000e+01,3.891539494748698758e+00
4.800000000000000000e+01,3.897448287155100388e+00
4.900000000000000000e+01,3.894419075696654353e+00
5.000000000000000000e+01,3.901319558381336261e+00
5.100000000000000000e+01,3.891964732197633392e+00
5.200000000000000000e+01,3.897769285654127724e+00
5.300000000000000000e+01,3.894713976625208129e+00
5.400000000000000000e+01,3.901489309347081047e+00
5.500000000000000000e+01,3.892173945751338682e+00
5.600000000000000000e+01,3.897847948239614002e+00
5.700000000000000000e+01,3.894837105624473494e+00
5.800000000000000000e+01,3.901462096893732578e+00
5.900000000000000000e+01,3.892239950276429550e+00
6.000000000000000000e+01,3.897780186323706708e+00
6.100000000000000000e+01,3.894856147532738788e+00
6.200000000000000000e+01,3.901330886051830316e+00
6.300000000000000000e+01,3.892227061934157906e+00
6.400000000000000000e+01,3.897651087070361786e+00
6.500000000000000000e+01,3.894820497502001544e+00
6.600000000000000000e+01,3.901168032919906548e+00
6.700000000000000000e+01,3.892175565572340012e+00
6.800000000000000000e+01,3.897515337476448849e+00
6.900000000000000000e+01,3.894753574382897821e+00
7.000000000000000000e+01,3.901012446820485202e+00
7.100000000000000000e+01,3.892099800794716291e+00
7.200000000000000000e+01,3.897393158228405152e+00
7.300000000000000000e+01,3.894657047132221273e+00
7.400000000000000000e+01,3.900870727764356172e+00
7.500000000000000000e+01,3.891995438798874218e+00
7.600000000000000000e+01,3.897276926131473918e+00
7.700000000000000000e+01,3.894520378664756421e+00
7.800000000000000000e+01,3.900726219082676138e+00
7.900000000000000000e+01,3.891849003280370756e+00
8.000000000000000000e+01,3.897142048430483730e+00
8.100000000000000000e+01,3.894329850305821239e+00
8.200000000000000000e+01,3.900550500369825979e+00
8.300000000000000000e+01,3.891645859878653635e+00
8.400000000000000000e+01,3.896958441966561715e+00
8.500000000000000000e+01,3.894075011979361012e+00
8.600000000000000000e+01,3.900314634606167452e+00
8.700000000000000000e+01,3.891376112180636948e+00
8.800000000000000000e+01,3.896701078722550005e+00
8.900000000000000000e+01,3.893752756262748083e+00
9.000000000000000000e+01,3.899998754648891008e+00
9.100000000000000000e+01,3.891038541356957037e+00
9.200000000000000000e+01,3.896358093123708954e+00
9.300000000000000000e+01,3.893369186814369165e+00
9.400000000000000000e+01,3.899598331416807451e+00
