r,C_sp
0.000000000000000000e+00,2.442868645909281877e+00
1.000000000000000000e+00,-7.986701392021594570e-03
2.000000000000000000e+00,-1.470541812859108344e+00
3.000000000000000000e+00,1.236940896971809416e-02
4.000000000000000000e+00,9.093553617519974930e-01
5.000000000000000000e+00,-7.545349862712445559e-03
6.000000000000000000e+00,-6.380304541625065884e-01
7.000000000000000000e+00,5.550789337172154329e-03
8.000000000000000000e+00,5.003538956404112170e-01
9.000000000000000000e+00,-1.838785529327005954e-03
1.000000000000000000e+01,-4.226905763354766310e-01
1.100000000000000000e+01,1.382304294362614360e-03
1.200000000000000000e+01,3.798193998772177449e-01
1.300000000000000000e+01,-1.215364070332288279e-04
1.400000000000000000e+01,-3.486869119421980856e-01
1.500000000000000000e+01,1.137365969658635277e-03
1.600000000000000000e+01,3.316123028513270343e-01
1.700000000000000000e+01,-1.930374831430954250e-04
1.800000000000000000e+01,-3.156385917676306496e-01
1.900000000000000000e+01,7.351879840403456210e-04
2.000000000000000000e+01,3.093087721991901184e-01
2.100000000000000000e+01,4.147685777641406044e-04
2.200000000000000000e+01,-3.000521545381293897e-01
2.300000000000000000e+01,6.432798471667652244e-05
2.400000000000000000e+01,2.984720406850410734e-01
2.500000000000000000e+01,6.286056310892964519e-04
2.600000000000000000e+01,-2.925452017136366267e-01
2.700000000000000000e+01,2.933014905731806459e-04
2.800000000000000000e+01,2.929106450702109732e-01
2.900000000000000000e+01,5.871007206592042003e-04
3.000000000000000000e+01,-2.882494963178671710e-01
3.100000000000000000e+01,8.979300626648596941e-06
3.200000000000000000e+01,2.896478287143631203e-01
3.300000000000000000e+01,8.593105097299093883e-04
3.400000000000000000e+01,-2.856617957092427162e-01
3.500000000000000000e+01,-2.022562827744468392e-04
3.600000000000000000e+01,2.877792901326204911e-01
3.700000000000000000e+01,9.590467378685315399e-04
3.800000000000000000e+01,-2.844312342882305278e-01
3.900000000000000000e+01,-1.729386856697032019e-04
4.000000000000000000e+01,2.868033041209768763e-01
4.100000000000000000e+01,1.005659326642998133e-03
4.200000000000000000e+01,-2.835958452734243518e-01
4.300000000000000000e+01,-3.448474780935657812e-04
4.400000000000000000e+01,2.861250732897197002e-01
4.500000000000000000e+01,1.155213414914794566e-03
