r,C_nn
0.000000000000000000e+00,8.873906555110080419e-01
1.000000000000000000e+00,-4.004757620654979533e-01
2.000000000000000000e+00,-1.498421648549808083e-02
3.000000000000000000e+00,-2.135786628108871099e-02
4.000000000000000000e+00,-2.044824963946645369e-03
5.000000000000000000e+00,-1.084552464911681113e-03
6.000000000000000000e+00,3.705745914412972297e-04
7.000000000000000000e+00,2.034853154144755649e-04
8.000000000000000000e+00,2.342803588160080608e-04
9.000000000000000000e+00,1.313875968236288827e-04
1.000000000000000000e+01,7.879797138787836275e-05
1.100000000000000000e+01,4.303928518822885962e-05
1.200000000000000000e+01,4.358409408666830132e-05
1.300000000000000000e+01,2.397223305550255645e-05
1.400000000000000000e+01,3.794099107246040603e-05
1.500000000000000000e+01,2.506556033488038793e-05
1.600000000000000000e+01,3.033481980896368668e-05
1.700000000000000000e+01,2.223868179473953433e-05
1.800000000000000000e+01,1.277970534196981589e-05
1.900000000000000000e+01,8.663572878653269527e-06
2.000000000000000000e+01,7.794904419711201626e-06
2.100000000000000000e+01,3.540423211489951427e-06
2.200000000000000000e+01,3.708830524473682999e-06
2.300000000000000000e+01,-2.304050417123448824e-07
2.400000000000000000e+01,1.751948852657392308e-06
2.500000000000000000e+01,1.256367638369226825e-06
2.600000000000000000e+01,-1.089164510581497325e-06
2.700000000000000000e+01,-4.416680505769932097e-07
2.800000000000000000e+01,-1.088552736838721557e-06
2.900000000000000000e+01,-2.575982867014658950e-06
3.000000000000000000e+01,-2.514660650376754347e-06
3.100000000000000000e+01,-4.153348360347308699e-06
3.200000000000000000e+01,-2.755836036705261449e-06
3.300000000000000000e+01,-2.247858892800991271e-06
3.400000000000000000e+01,-2.169257767192789288e-06
3.500000000000000000e+01,-1.344477627895912519e-06
3.600000000000000000e+01,-1.185273870163428001e-06
3.700000000000000000e+01,-1.673683764025213350e-06
3.800000000000000000e+01,-1.503071213271311990e-06
3.900000000000000000e+01,-2.179828082482515583e-06
4.000000000000000000e+01,-1.579859000955252668e-06
4.100000000000000000e+01,-1.348384308208494531e-06
4.200000000000000000e+01,-1.131291470279904843e-06
4.300000000000000000e+01,-7.529005756623519119e-07
4.400000000000000000e+01,-5.760229839779640315e-07
4.500000000000000000e+01,-6.728742691919364916e-07
4.600000000000000000e+01,-6.648554942145779023e-07
4.700000000000000000e+01,-8.931793509248109331e-07
4.800000000000000000e+01,-7.169000690865345859e-07
4.900000000000000000e+01,-6.341822080813130924e-07
5.000000000000000000e+01,-5.153117923484273888e-07
5.100000000000000000e+01,-3.567781119429014325e-07
5.200000000000000000e+01,-2.654342141639176589e-07
5.300000000000000000e+01,-2.491048824992958544e-07
5.400000000000000000e+01,-2.846425717351053208e-07
5.500000000000000000e+01,-3.391512102268734452e-07
5.600000000000000000e+01,-3.090912299441583855e-07
5.700000000000000000e+01,-2.804243397491745782e-07
5.800000000000000000e+01,-2.121050908243660160e-07
5.900000000000000000e+01,-1.488039043096023306e-07
6.000000000000000000e+01,-1.017012385418070153e-07
6.100000000000000000e+01,-7.166833260185967447e-08
6.200000000000000000e+01,-9.485265195507963654e-08
6.300000000000000000e+01,-9.520065358259444110e-08
6.400000000000000000e+01,-1.068446042751247660e-07
6.500000000000000000e+01,-1.025738063376024911e-07
6.600000000000000000e+01,-6.615669789766798203e-08
6.700000000000000000e+01,-4.699512956563012267e-08
6.800000000000000000e+01,-2.351946282175276792e-08
6.900000000000000000e+01,-1.953920580888279801e-09
7.000000000000000000e+01,-1.347198796963766654e-08
7.100000000000000000e+01,-2.059583614766324899e-09
7.200000000000000000e+01,-2.046282077117211884e-08
