r,C_j
0.000000000000000000e+00,5.739951835688985682e+01
1.000000000000000000e+00,-1.121215475145581308e+01
2.000000000000000000e+00,1.310338720183808370e+00
3.000000000000000000e+00,3.039835341447436612e-01
4.000000000000000000e+00,-4.385882872969881774e-02
5.000000000000000000e+00,8.476896861803417949e-03
6.000000000000000000e+00,-4.242955602061559972e-03
7.000000000000000000e+00,-1.452095556384591646e-04
8.000000000000000000e+00,-3.602230261363636998e-04
9.000000000000000000e+00,-3.571115827933901699e-04
1.000000000000000000e+01,-2.147271201722311673e-04
1.100000000000000000e+01,-1.381763876286967729e-04
1.200000000000000000e+01,-8.847065363681849703e-05
1.300000000000000000e+01,-5.743482987163872622e-05
1.400000000000000000e+01,-3.771991536183350036e-05
1.500000000000000000e+01,-2.496806050666933174e-05
1.600000000000000000e+01,-1.670006564058468257e-05
1.700000000000000000e+01,-1.127263429712144216e-05
1.800000000000000000e+01,-7.668838154728518930e-06
1.900000000000000000e+01,-5.251773696812733760e-06
2.000000000000000000e+01,-3.616445909404575332e-06
2.100000000000000000e+01,-2.501809830413037616e-06
2.200000000000000000e+01,-1.737323024109116432e-06
2.300000000000000000e+01,-1.210275687224537933e-06
2.400000000000000000e+01,-8.453546773701248185e-07
2.500000000000000000e+01,-5.917790151244162189e-07
2.600000000000000000e+01,-4.150367898247964149e-07
2.700000000000000000e+01,-2.915363914723911876e-07
2.800000000000000000e+01,-2.050596212832545007e-07
2.900000000000000000e+01,-1.443965160774496326e-07
3.000000000000000000e+01,-1.017756985355333654e-07
3.100000000000000000e+01,-7.179306971138998961e-08
3.200000000000000000e+01,-5.067847563822169832e-08
3.300000000000000000e+01,-3.579531160369242571e-08
3.400000000000000000e+01,-2.529586806687689204e-08
3.500000000000000000e+01,-1.788396719604179452e-08
3.600000000000000000e+01,-1.264888283003529068e-08
3.700000000000000000e+01,-8.949285312809251991e-09
3.800000000000000000e+01,-6.333576330064261128e-09
3.900000000000000000e+01,-4.483528659449120823e-09
4.000000000000000000e+01,-3.174605467393121216e-09
4.100000000000000000e+01,-2.248270902782678604e-09
4.200000000000000000e+01,-1.592506571057583642e-09
4.300000000000000000e+01,-1.128188209520430973e-09
4.400000000000000000e+01,-7.993676831574703101e-10
4.500000000000000000e+01,-5.664602120702966204e-10
4.600000000000000000e+01,-4.014619747749748058e-10
4.700000000000000000e+01,-2.845448321409094206e-10
4.800000000000000000e+01,-2.016999900433802395e-10
4.900000000000000000e+01,-1.429905083227822615e-10
5.000000000000000000e+01,-1.013784611814116943e-10
5.100000000000000000e+01,-7.187361816818338411e-11
5.200000000000000000e+01,-5.096545407923258608e-11
5.300000000000000000e+01,-3.613909171917839558e-11
5.400000000000000000e+01,-2.562439149755846302e-11
5.500000000000000000e+01,-1.817124228864486213e-11
5.600000000000000000e+01,-1.289235385115716781e-11
5.700000000000000000e+01,-9.143796830812789267e-12
5.800000000000000000e+01,-6.486811088279864634e-12
5.900000000000000000e+01,-4.599876035626948578e-12
6.000000000000000000e+01,-3.264055692397960229e-12
6.100000000000000000e+01,-2.315481140158226481e-12
6.200000000000000000e+01,-1.637801005927030928e-12
6.300000000000000000e+01,-1.165290086646564305e-12
6.400000000000000000e+01,-8.282263763703667792e-13
6.500000000000000000e+01,-5.844214001626824029e-13
6.600000000000000000e+01,-4.090061622719076695e-13
6.700000000000000000e+01,-2.962075029699917650e-13
6.800000000000000000e+01,-2.118305530984798679e-13
6.900000000000000000e+01,-1.518785097687214147e-13
7.000000000000000000e+01,-1.043609643147647148e-13
7.100000000000000000e+01,-7.371880883511039428e-14
7.200000000000000000e+01,-5.151434834260726348e-14
7.300000000000000000e+01,-3.774758283725532237e-14
7.400000000000000000e+01,-2.575717417130363174e-14
7.500000000000000000e+01,-1.953992523340275511e-14
7.600000000000000000e+01,-1.421085471520200372e-14
7.700000000000000000e+01,-1.154631945610162802e-14
7.800000000000000000e+01,-4.884981308350688778e-15
7.900000000000000000e+01,-7.105427357601001859e-15
8.000000000000000000e+01,-2.664535259100375697e-15
8.100000000000000000e+01,-8.881784197001252323e-16
8.200000000000000000e+01,-8.881784197001252323e-16
8.300000000000000000e+01,4.440892098500626162e-16
8.400000000000000000e+01,-1.332267629550187849e-15
8.500000000000000000e+01,-8.881784197001252323e-16
8.600000000000000000e+01,-4.440892098500626162e-16
8.700000000000000000e+01,-8.881784197001252323e-16
