site,n
0.000000000000000000e+00,8.743073160236046748e-01
1.000000000000000000e+00,9.320024127199979525e-01
2.000000000000000000e+00,1.050541966124995952e+00
3.000000000000000000e+00,1.059918722069804531e+00
4.000000000000000000e+00,1.096812299085777820e+00
5.000000000000000000e+00,1.049279543164910899e+00
6.000000000000000000e+00,9.980898598419206680e-01
7.000000000000000000e+00,9.390478809689881690e-01
8.000000000000000000e+00,8.743073160236046748e-01
9.000000000000000000e+00,9.320024127199979525e-01
1.000000000000000000e+01,1.050541966124995952e+00
1.100000000000000000e+01,1.059918722069804531e+00
1.200000000000000000e+01,1.096812299085777820e+00
1.300000000000000000e+01,1.049279543164910899e+00
1.400000000000000000e+01,9.980898598419206680e-01
1.500000000000000000e+01,9.390478809689881690e-01
1.600000000000000000e+01,8.743073160236046748e-01
1.700000000000000000e+01,9.320024127199979525e-01
1.800000000000000000e+01,1.050541966124995952e+00
1.900000000000000000e+01,1.059918722069804531e+00
2.000000000000000000e+01,1.096812299085777820e+00
2.100000000000000000e+01,1.049279543164910899e+00
2.200000000000000000e+01,9.980898598419206680e-01
2.300000000000000000e+01,9.390478809689881690e-01
2.400000000000000000e+01,8.743073160236046748e-01
2.500000000000000000e+01,9.320024127199979525e-01
2.600000000000000000e+01,1.050541966124995952e+00
2.700000000000000000e+01,1.059918722069804531e+00
2.800000000000000000e+01,1.096812299085777820e+00
2.900000000000000000e+01,1.049279543164910899e+00
3.000000000000000000e+01,9.980898598419206680e-01
3.100000000000000000e+01,9.390478809689881690e-01
3.200000000000000000e+01,8.743073160236046748e-01
3.300000000000000000e+01,9.320024127199979525e-01
3.400000000000000000e+01,1.050541966124995952e+00
3.500000000000000000e+01,1.059918722069804531e+00
3.600000000000000000e+01,1.096812299085777820e+00
3.700000000000000000e+01,1.049279543164910899e+00
3.800000000000000000e+01,9.980898598419206680e-01
3.900000000000000000e+01,9.390478809689881690e-01
4.000000000000000000e+01,8.743073160236046748e-01
4.100000000000000000e+01,9.320024127199979525e-01
4.200000000000000000e+01,1.050541966124995952e+00
4.300000000000000000e+01,1.059918722069804531e+00
4.400000000000000000e+01,1.096812299085777820e+00
4.500000000000000000e+01,1.049279543164910899e+00
4.600000000000000000e+01,9.980898598419206680e-01
4.700000000000000000e+01,9.390478809689881690e-01
4.800000000000000000e+01,8.743073160236046748e-01
4.900000000000000000e+01,9.320024127199979525e-01
5.000000000000000000e+01,1.050541966124995952e+00
5.100000000000000000e+01,1.059918722069804531e+00
5.200000000000000000e+01,1.096812299085777820e+00
5.300000000000000000e+01,1.049279543164910899e+00
5.400000000000000000e+01,9.980898598419206680e-01
5.500000000000000000e+01,9.390478809689881690e-01
5.600000000000000000e+01,8.743073160236046748e-01
5.700000000000000000e+01,9.320024127199979525e-01
5.800000000000000000e+01,1.050541966124995952e+00
5.900000000000000000e+01,1.059918722069804531e+00
6.000000000000000000e+01,1.096812299085777820e+00
6.100000000000000000e+01,1.049279543164910899e+00
6.200000000000000000e+01,9.980898598419206680e-01
6.300000000000000000e+01,9.390478809689881690e-01
6.400000000000000000e+01,8.743073160236046748e-01
6.500000000000000000e+01,9.320024127199979525e-01
6.600000000000000000e+01,1.050541966124995952e+00
6.700000000000000000e+01,1.059918722069804531e+00
6.800000000000000000e+01,1.096812299085777820e+00
6.900000000000000000e+01,1.049279543164910899e+00
7.000000000000000000e+01,9.980898598419206680e-01
7.100000000000000000e+01,9.390478809689881690e-01
7.200000000000000000e+01,8.743073160236046748e-01
7.300000000000000000e+01,9.320024127199979525e-01
7.400000000000000000e+01,1.050541966124995952e+00
7.500000000000000000e+01,1.059918722069804531e+00
7.600000000000000000e+01,1.096812299085777820e+00
7.700000000000000000e+01,1.049279543164910899e+00
7.800000000000000000e+01,9.980898598419206680e-01
7.900000000000000000e+01,9.390478809689881690e-01
