r,C_j
0.000000000000000000e+00,5.435690470058546886e+00
1.000000000000000000e+00,-7.823941967623155858e-01
2.000000000000000000e+00,2.475811947194720419e-01
3.000000000000000000e+00,3.415717991489783389e-02
4.000000000000000000e+00,-6.433811974030367864e-03
5.000000000000000000e+00,-2.757462378061126262e-03
6.000000000000000000e+00,-3.740936433271335737e-04
7.000000000000000000e+00,7.960294292835845553e-05
8.000000000000000000e+00,4.744933579375887334e-05
9.000000000000000000e+00,6.766650153589015559e-06
1.000000000000000000e+01,-2.154764128459163430e-06
1.100000000000000000e+01,-1.321600148040946721e-06
1.200000000000000000e+01,-2.356993002994300923e-07
1.300000000000000000e+01,4.765614852741961727e-08
1.400000000000000000e+01,3.897131450880664261e-08
1.500000000000000000e+01,8.114543759152326174e-09
1.600000000000000000e+01,-1.449272590825501084e-09
1.700000000000000000e+01,-1.418667627817171706e-09
1.800000000000000000e+01,-3.406098736391527382e-10
1.900000000000000000e+01,3.903566359042542899e-11
2.000000000000000000e+01,5.138295344764287620e-11
2.100000000000000000e+01,1.296529550387504059e-11
2.200000000000000000e+01,-1.519007142292139179e-12
2.300000000000000000e+01,-2.021327549783791255e-12
2.400000000000000000e+01,-5.155875726359226974e-13
2.500000000000000000e+01,5.589972928987663181e-14
2.600000000000000000e+01,7.710498906021712173e-14
2.700000000000000000e+01,1.920685832601520815e-14
2.800000000000000000e+01,-2.609024107869117870e-15
2.900000000000000000e+01,-2.886579864025407005e-15
3.000000000000000000e+01,-6.661338147750939243e-16
3.100000000000000000e+01,1.110223024625156540e-16
3.200000000000000000e+01,5.551115123125782702e-17
3.300000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,5.551115123125782702e-17
3.600000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,-5.551115123125782702e-17
3.900000000000000000e+01,-5.551115123125782702e-17
4.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,-5.551115123125782702e-17
4.200000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,5.551115123125782702e-17
4.600000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,5.551115123125782702e-17
4.900000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,-5.551115123125782702e-17
5.100000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,-5.551115123125782702e-17
5.300000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,5.551115123125782702e-17
5.500000000000000000e+01,-1.110223024625156540e-16
5.600000000000000000e+01,-5.551115123125782702e-17
5.700000000000000000e+01,5.551115123125782702e-17
5.800000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,5.551115123125782702e-17
6.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,5.551115123125782702e-17
6.500000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,5.551115123125782702e-17
6.900000000000000000e+01,5.551115123125782702e-17
7.000000000000000000e+01,-5.551115123125782702e-17
7.100000000000000000e+01,5.551115123125782702e-17
7.200000000000000000e+01,1.110223024625156540e-16
7.300000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00
