r,C_n
0.000000000000000000e+00,3.227381398082865616e+00
1.000000000000000000e+00,-3.528977423703700822e-01
2.000000000000000000e+00,-3.747489660395153521e-01
3.000000000000000000e+00,1.523623223891767964e-01
4.000000000000000000e+00,5.394886447435709442e-02
5.000000000000000000e+00,3.002853050499609822e-02
6.000000000000000000e+00,1.404151347906079650e-02
7.000000000000000000e+00,6.667547620811120623e-03
8.000000000000000000e+00,2.712398165044760390e-03
9.000000000000000000e+00,1.163515263424841351e-03
1.000000000000000000e+01,5.344486949319104951e-04
1.100000000000000000e+01,2.655485733598084153e-04
1.200000000000000000e+01,1.438355474085994956e-04
1.300000000000000000e+01,8.466272125673413029e-05
1.400000000000000000e+01,5.325259279942429202e-05
1.500000000000000000e+01,3.504409757582038765e-05
1.600000000000000000e+01,2.370918670635546732e-05
1.700000000000000000e+01,1.630958643161761756e-05
1.800000000000000000e+01,1.133695309007975993e-05
1.900000000000000000e+01,7.938369780191578684e-06
2.000000000000000000e+01,5.591742731070326045e-06
2.100000000000000000e+01,3.960083326148833294e-06
2.200000000000000000e+01,2.819056525993346440e-06
2.300000000000000000e+01,2.016864588227917920e-06
2.400000000000000000e+01,1.449909891704237452e-06
2.500000000000000000e+01,1.047110142593510318e-06
2.600000000000000000e+01,7.594608746330777649e-07
2.700000000000000000e+01,5.530252060736984276e-07
2.800000000000000000e+01,4.041757613038043928e-07
2.900000000000000000e+01,2.963779408560185402e-07
3.000000000000000000e+01,2.179943763280789426e-07
3.100000000000000000e+01,1.607860617980350071e-07
3.200000000000000000e+01,1.188898366422108666e-07
3.300000000000000000e+01,8.811209184500512492e-08
3.400000000000000000e+01,6.543760378008300904e-08
3.500000000000000000e+01,4.869029979204242409e-08
3.600000000000000000e+01,3.629127931503717264e-08
3.700000000000000000e+01,2.709183277715965232e-08
3.800000000000000000e+01,2.025313960984931327e-08
3.900000000000000000e+01,1.516034586757086799e-08
4.000000000000000000e+01,1.136149663238938956e-08
4.100000000000000000e+01,8.523805661297956249e-09
4.200000000000000000e+01,6.400735941269886098e-09
4.300000000000000000e+01,4.811059994835886755e-09
4.400000000000000000e+01,3.619199162585573504e-09
4.500000000000000000e+01,2.724604541981534567e-09
4.600000000000000000e+01,2.052559011644916609e-09
4.700000000000000000e+01,1.547316941241660970e-09
4.800000000000000000e+01,1.167077101627000957e-09
4.900000000000000000e+01,8.807994333892565919e-10
5.000000000000000000e+01,6.646843075941433199e-10
5.100000000000000000e+01,5.021583149300568039e-10
5.200000000000000000e+01,3.795150860241847113e-10
5.300000000000000000e+01,2.869775528324680636e-10
5.400000000000000000e+01,2.170992274841410108e-10
5.500000000000000000e+01,1.643414293539535720e-10
5.600000000000000000e+01,1.244195857452723430e-10
5.700000000000000000e+01,9.428902103536529467e-11
5.800000000000000000e+01,7.108269528544042259e-11
5.900000000000000000e+01,5.389821922108239960e-11
6.000000000000000000e+01,4.091305072506656870e-11
6.100000000000000000e+01,3.109690283054078463e-11
6.200000000000000000e+01,2.365041495977493469e-11
6.300000000000000000e+01,1.804423277462774422e-11
6.400000000000000000e+01,1.373479108224273659e-11
6.500000000000000000e+01,1.054090148500108626e-11
6.600000000000000000e+01,7.709388682997087017e-12
6.700000000000000000e+01,5.904610134166432545e-12
6.800000000000000000e+01,4.611422355083050206e-12
6.900000000000000000e+01,3.574029960873303935e-12
7.000000000000000000e+01,2.795985665215994231e-12
7.100000000000000000e+01,2.231104190286714584e-12
7.200000000000000000e+01,1.747935129969846457e-12
7.300000000000000000e+01,1.453059894629404880e-12
7.400000000000000000e+01,8.313350008393172175e-13
7.500000000000000000e+01,6.927791673660976812e-13
7.600000000000000000e+01,6.181721801112871617e-13
7.700000000000000000e+01,5.613287612504791468e-13
7.800000000000000000e+01,5.222489107836736366e-13
7.900000000000000000e+01,5.080380560684716329e-13
8.000000000000000000e+01,4.263256414560601115e-13
8.100000000000000000e+01,4.405364961712621152e-13
8.200000000000000000e+01,5.329070518200751394e-14
8.300000000000000000e+01,1.030286966852145270e-13
8.400000000000000000e+01,1.705302565824240446e-13
8.500000000000000000e+01,2.486899575160350651e-13
8.600000000000000000e+01,2.735589532676385716e-13
8.700000000000000000e+01,3.339550858072470874e-13
8.800000000000000000e+01,3.268496584496460855e-13
8.900000000000000000e+01,3.730349362740525976e-13
9.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,7.105427357601001859e-14
9.200000000000000000e+01,1.563194018672220409e-13
9.300000000000000000e+01,2.415845301584340632e-13
9.400000000000000000e+01,2.806643806252395734e-13
9.500000000000000000e+01,3.339550858072470874e-13
9.600000000000000000e+01,3.268496584496460855e-13
9.700000000000000000e+01,4.014566457044566050e-13
9.800000000000000000e+01,2.486899575160350651e-14
9.900000000000000000e+01,9.237055564881302416e-14
1.000000000000000000e+02,1.918465386552270502e-13
1.010000000000000000e+02,2.664535259100375697e-13
1.020000000000000000e+02,3.019806626980425790e-13
1.030000000000000000e+02,3.623767952376510948e-13
1.040000000000000000e+02,3.517186542012495920e-13
1.050000000000000000e+02,4.263256414560601115e-13
1.060000000000000000e+02,4.618527782440651208e-14
1.070000000000000000e+02,1.243449787580175325e-13
1.080000000000000000e+02,2.202682480856310576e-13
1.090000000000000000e+02,2.984279490192420781e-13
1.100000000000000000e+02,3.410605131648480892e-13
1.110000000000000000e+02,4.014566457044566050e-13
1.120000000000000000e+02,4.014566457044566050e-13
1.130000000000000000e+02,4.689582056016661227e-13
1.140000000000000000e+02,9.592326932761352509e-14
1.150000000000000000e+02,1.776356839400250465e-13
1.160000000000000000e+02,2.700062395888380706e-13
1.170000000000000000e+02,3.446132268436485901e-13
1.180000000000000000e+02,3.836930773104541004e-13
1.190000000000000000e+02,4.476419235288631171e-13
1.200000000000000000e+02,4.511946372076636180e-13
1.210000000000000000e+02,5.222489107836736366e-13
1.220000000000000000e+02,1.492139745096210390e-13
1.230000000000000000e+02,2.202682480856310576e-13
1.240000000000000000e+02,3.126388037344440818e-13
1.250000000000000000e+02,3.907985046680551022e-13
1.260000000000000000e+02,4.156675004196586087e-13
1.270000000000000000e+02,4.725109192804666236e-13
1.280000000000000000e+02,4.796163466380676255e-13
1.290000000000000000e+02,5.400124791776761413e-13
1.300000000000000000e+02,1.776356839400250465e-13
1.310000000000000000e+02,2.486899575160350651e-13
1.320000000000000000e+02,3.481659405224490911e-13
1.330000000000000000e+02,4.227729277772596106e-13
1.340000000000000000e+02,4.511946372076636180e-13
1.350000000000000000e+02,5.044853423896711320e-13
1.360000000000000000e+02,5.044853423896711320e-13
1.370000000000000000e+02,5.755396159656811506e-13
1.380000000000000000e+02,1.989519660128280520e-13
1.390000000000000000e+02,2.735589532676385716e-13
1.400000000000000000e+02,3.730349362740525976e-13
1.410000000000000000e+02,4.405364961712621152e-13
1.420000000000000000e+02,4.867217739956686273e-13
1.430000000000000000e+02,5.435651928564766422e-13
1.440000000000000000e+02,5.400124791776761413e-13
1.450000000000000000e+02,6.004086117172846571e-13
1.460000000000000000e+02,2.309263891220325604e-13
1.470000000000000000e+02,3.019806626980425790e-13
1.480000000000000000e+02,3.943512183468556032e-13
1.490000000000000000e+02,4.654054919228656217e-13
1.500000000000000000e+02,5.151434834260726348e-13
1.510000000000000000e+02,5.719869022868806496e-13
1.520000000000000000e+02,5.719869022868806496e-13
1.530000000000000000e+02,6.394884621840901673e-13
1.540000000000000000e+02,2.629008122312370688e-13
1.550000000000000000e+02,3.232969447708455846e-13
1.560000000000000000e+02,4.263256414560601115e-13
1.570000000000000000e+02,5.115907697472721338e-13
1.580000000000000000e+02,5.400124791776761413e-13
1.590000000000000000e+02,6.004086117172846571e-13
1.600000000000000000e+02,6.075140390748856589e-13
1.610000000000000000e+02,6.572520305780926719e-13
1.620000000000000000e+02,2.948752353404415771e-13
1.630000000000000000e+02,3.659295089164515957e-13
1.640000000000000000e+02,4.618527782440651208e-13
1.650000000000000000e+02,5.364597654988756403e-13
1.660000000000000000e+02,5.613287612504791468e-13
1.670000000000000000e+02,6.359357485052896664e-13
1.680000000000000000e+02,6.394884621840901673e-13
1.690000000000000000e+02,6.998845947236986831e-13
1.700000000000000000e+02,3.268496584496460855e-13
1.710000000000000000e+02,3.979039320256561041e-13
1.720000000000000000e+02,4.973799150320701301e-13
1.730000000000000000e+02,5.755396159656811506e-13
1.740000000000000000e+02,6.075140390748856589e-13
1.750000000000000000e+02,6.679101716144941747e-13
1.760000000000000000e+02,6.643574579356936738e-13
1.770000000000000000e+02,7.389644451905041933e-13
1.780000000000000000e+02,3.659295089164515957e-13
1.790000000000000000e+02,4.369837824924616143e-13
1.800000000000000000e+02,5.329070518200751394e-13
1.810000000000000000e+02,6.110667527536861598e-13
1.820000000000000000e+02,6.394884621840901673e-13
1.830000000000000000e+02,7.034373084024991840e-13
1.840000000000000000e+02,6.998845947236986831e-13
1.850000000000000000e+02,7.709388682997087017e-13
1.860000000000000000e+02,4.050093593832571059e-13
1.870000000000000000e+02,4.725109192804666236e-13
1.880000000000000000e+02,5.719869022868806496e-13
1.890000000000000000e+02,6.536993168992921710e-13
1.900000000000000000e+02,6.856737400084966794e-13
1.910000000000000000e+02,7.460698725481051952e-13
1.920000000000000000e+02,7.389644451905041933e-13
1.930000000000000000e+02,7.993605777301127091e-13
1.940000000000000000e+02,4.369837824924616143e-13
1.950000000000000000e+02,5.186961971048731357e-13
1.960000000000000000e+02,6.039613253960851580e-13
1.970000000000000000e+02,6.856737400084966794e-13
1.980000000000000000e+02,7.283063041541026905e-13
1.990000000000000000e+02,7.815970093361102045e-13
