r,C_d
0.000000000000000000e+00,4.339873187366717795e-03
1.000000000000000000e+00,3.483814018323927155e-05
2.000000000000000000e+00,1.501792073202832103e-06
3.000000000000000000e+00,7.008081128590152544e-08
4.000000000000000000e+00,4.702607365880816146e-09
5.000000000000000000e+00,4.167595859250895854e-09
6.000000000000000000e+00,6.195454220233904698e-13
7.000000000000000000e+00,1.495514725790024451e-14
8.000000000000000000e+00,3.465518123532222225e-16
9.000000000000000000e+00,1.009683730565264003e-17
1.000000000000000000e+01,4.045472249345558252e-19
1.100000000000000000e+01,1.975462742349404955e-20
1.200000000000000000e+01,1.429643685117680830e-21
1.300000000000000000e+01,1.504000359576272312e-21
1.400000000000000000e+01,2.690222511147345630e-25
1.500000000000000000e+01,7.220078920581363572e-27
1.600000000000000000e+01,1.672754193852784404e-28
1.700000000000000000e+01,4.909628395891230715e-30
1.800000000000000000e+01,2.015686754442125343e-31
1.900000000000000000e+01,9.890210713343562552e-33
2.000000000000000000e+01,7.186543979400058910e-34
2.100000000000000000e+01,7.696435130098615590e-34
2.200000000000000000e+01,1.397099361038278277e-37
2.300000000000000000e+01,3.773539470174370110e-39
2.400000000000000000e+01,8.741987869338318420e-41
2.500000000000000000e+01,2.568125136418011458e-42
2.600000000000000000e+01,1.056249589438200312e-43
2.700000000000000000e+01,5.184170023039703065e-45
2.800000000000000000e+01,3.768117906930583943e-46
2.900000000000000000e+01,4.041231278614925024e-46
3.000000000000000000e+01,7.344678059621265853e-50
3.100000000000000000e+01,1.984709728809213291e-51
3.200000000000000000e+01,4.597881367366117093e-53
3.300000000000000000e+01,1.350823258170139950e-54
3.400000000000000000e+01,5.556596499077015960e-56
3.500000000000000000e+01,2.727289013522545022e-57
3.600000000000000000e+01,1.982374356406094900e-58
3.700000000000000000e+01,2.126295851416018627e-58
3.800000000000000000e+01,3.864783564803268367e-62
3.900000000000000000e+01,1.044392663756732365e-63
4.000000000000000000e+01,2.419495270292964738e-65
4.100000000000000000e+01,7.108346944465538499e-67
4.200000000000000000e+01,2.924042066800375110e-68
4.300000000000000000e+01,1.435180841713652643e-69
4.400000000000000000e+01,1.043186076211786333e-70
4.500000000000000000e+01,1.118931949516726127e-70
4.600000000000000000e+01,2.033802153004890807e-74
4.700000000000000000e+01,5.496020337150171626e-76
4.800000000000000000e+01,1.273237228374755527e-77
4.900000000000000000e+01,3.740704834551234663e-79
5.000000000000000000e+01,1.538752607528257965e-80
5.100000000000000000e+01,7.552519693255581239e-82
5.200000000000000000e+01,5.489680382057450310e-83
5.300000000000000000e+01,5.888290962286358334e-83
5.400000000000000000e+01,1.070273052349897355e-86
5.500000000000000000e+01,2.892239693997621897e-88
5.600000000000000000e+01,6.700315972071456445e-90
5.700000000000000000e+01,1.968518137234779035e-91
5.800000000000000000e+01,8.097571830944346000e-93
5.900000000000000000e+01,3.974457684618625144e-94
6.000000000000000000e+01,2.888903751696613494e-95
6.100000000000000000e+01,3.098669802024644308e-95
6.200000000000000000e+01,5.632233540350999059e-99
6.300000000000000000e+01,1.522019964984468599e-100
6.400000000000000000e+01,3.525992230996868493e-102
6.500000000000000000e+01,1.035918264661238414e-103
6.600000000000000000e+01,4.261287940737157225e-105
6.700000000000000000e+01,2.091529283891859144e-106
6.800000000000000000e+01,1.520264467421965601e-107
6.900000000000000000e+01,1.630652324478436121e-107
7.000000000000000000e+01,2.963921730748652370e-111
7.100000000000000000e+01,8.009518812488481547e-113
7.200000000000000000e+01,1.855527638239011491e-114
7.300000000000000000e+01,5.451444149719533872e-116
7.400000000000000000e+01,2.242471632699751619e-117
7.500000000000000000e+01,1.100651998528363942e-118
7.600000000000000000e+01,8.000280642463206068e-120
7.700000000000000000e+01,8.581188675056903681e-120
7.800000000000000000e+01,1.559742148568648380e-123
7.900000000000000000e+01,4.214950736268922929e-125
8.000000000000000000e+01,9.764578582241212805e-127
8.100000000000000000e+01,2.868782641231804968e-128
8.200000000000000000e+01,1.180084307354538861e-129
8.300000000000000000e+01,5.792100699891598188e-131
8.400000000000000000e+01,4.210089217138020913e-132
8.500000000000000000e+01,4.515787823792909627e-132
8.600000000000000000e+01,8.208029061909907132e-136
8.700000000000000000e+01,2.218087019661255889e-137
8.800000000000000000e+01,5.138538113716718270e-139
8.900000000000000000e+01,1.509675898232093859e-140
9.000000000000000000e+01,6.210107420104230667e-142
9.100000000000000000e+01,3.048050661314695796e-143
9.200000000000000000e+01,2.215528680763527009e-144
9.300000000000000000e+01,2.376400338300015413e-144
9.400000000000000000e+01,4.319415304856286463e-148
9.500000000000000000e+01,1.167252083046241081e-149
9.600000000000000000e+01,2.704118126963773781e-151
9.700000000000000000e+01,7.944559078688395598e-153
9.800000000000000000e+01,3.268023642809659686e-154
9.900000000000000000e+01,1.604014383617671233e-155
1.000000000000000000e+02,1.165905775899730964e-156
1.010000000000000000e+02,1.250563309936372779e-156
1.020000000000000000e+02,2.273060735421809574e-160
1.030000000000000000e+02,6.142578777568294441e-162
1.040000000000000000e+02,1.423022401071832471e-163
1.050000000000000000e+02,4.180766151775478881e-165
1.060000000000000000e+02,1.719773557441572624e-166
1.070000000000000000e+02,8.441008463237352088e-168
1.080000000000000000e+02,6.135493934605882834e-169
1.090000000000000000e+02,6.580998020216744993e-169
1.100000000000000000e+02,1.196181599187086379e-172
1.110000000000000000e+02,3.232487188214392653e-174
1.120000000000000000e+02,7.488551383019921229e-176
1.130000000000000000e+02,2.200097631940293980e-177
1.140000000000000000e+02,9.050182655142990133e-179
1.150000000000000000e+02,4.442019012058291659e-180
1.160000000000000000e+02,3.228758841385523612e-181
1.170000000000000000e+02,3.463202110439438400e-181
