r,C_nn
0.000000000000000000e+00,4.920038983880758998e-02
1.000000000000000000e+00,-3.181490215857318837e-02
2.000000000000000000e+00,6.576258989862915350e-03
3.000000000000000000e+00,6.590773208723366139e-04
4.000000000000000000e+00,-1.052876737894781201e-05
5.000000000000000000e+00,-9.799843159186139019e-06
6.000000000000000000e+00,-4.681643867021634264e-07
7.000000000000000000e+00,1.477861878429465037e-07
8.000000000000000000e+00,2.145423327881701425e-08
9.000000000000000000e+00,-1.036435270940216924e-09
1.000000000000000000e+01,-4.902552808161431130e-10
1.100000000000000000e+01,-1.919742143030589432e-11
1.200000000000000000e+01,7.919886968466016697e-12
1.300000000000000000e+01,1.016964290556643391e-12
1.400000000000000000e+01,-6.761258219967203331e-14
1.500000000000000000e+01,-2.364775042451583431e-14
1.600000000000000000e+01,6.661338147750939243e-16
1.700000000000000000e+01,4.440892098500626162e-16
1.800000000000000000e+01,2.331468351712828735e-15
1.900000000000000000e+01,1.776356839400250465e-15
2.000000000000000000e+01,1.998401444325281773e-15
2.100000000000000000e+01,2.220446049250313081e-15
2.200000000000000000e+01,2.220446049250313081e-15
2.300000000000000000e+01,1.887379141862766119e-15
2.400000000000000000e+01,1.776356839400250465e-15
2.500000000000000000e+01,4.440892098500626162e-16
2.600000000000000000e+01,2.775557561562891351e-15
2.700000000000000000e+01,2.442490654175344389e-15
2.800000000000000000e+01,2.553512956637860043e-15
2.900000000000000000e+01,2.886579864025407005e-15
3.000000000000000000e+01,2.664535259100375697e-15
3.100000000000000000e+01,2.442490654175344389e-15
3.200000000000000000e+01,2.220446049250313081e-15
3.300000000000000000e+01,8.881784197001252323e-16
3.400000000000000000e+01,3.330669073875469621e-15
3.500000000000000000e+01,2.886579864025407005e-15
3.600000000000000000e+01,3.108624468950438313e-15
3.700000000000000000e+01,3.552713678800500929e-15
3.800000000000000000e+01,3.330669073875469621e-15
3.900000000000000000e+01,2.997602166487922659e-15
4.000000000000000000e+01,2.886579864025407005e-15
4.100000000000000000e+01,1.554312234475219157e-15
4.200000000000000000e+01,3.996802888650563546e-15
4.300000000000000000e+01,3.552713678800500929e-15
4.400000000000000000e+01,3.774758283725532237e-15
4.500000000000000000e+01,4.218847493575594854e-15
4.600000000000000000e+01,3.996802888650563546e-15
4.700000000000000000e+01,3.663735981263016583e-15
4.800000000000000000e+01,3.552713678800500929e-15
4.900000000000000000e+01,2.220446049250313081e-15
5.000000000000000000e+01,4.551914400963141816e-15
5.100000000000000000e+01,3.996802888650563546e-15
5.200000000000000000e+01,4.329869796038110508e-15
5.300000000000000000e+01,4.662936703425657470e-15
5.400000000000000000e+01,4.218847493575594854e-15
5.500000000000000000e+01,3.996802888650563546e-15
5.600000000000000000e+01,3.774758283725532237e-15
5.700000000000000000e+01,2.442490654175344389e-15
5.800000000000000000e+01,4.884981308350688778e-15
5.900000000000000000e+01,4.440892098500626162e-15
6.000000000000000000e+01,4.662936703425657470e-15
6.100000000000000000e+01,4.884981308350688778e-15
6.200000000000000000e+01,4.662936703425657470e-15
6.300000000000000000e+01,4.440892098500626162e-15
6.400000000000000000e+01,4.218847493575594854e-15
6.500000000000000000e+01,2.886579864025407005e-15
6.600000000000000000e+01,5.218048215738235740e-15
6.700000000000000000e+01,4.884981308350688778e-15
6.800000000000000000e+01,4.996003610813204432e-15
6.900000000000000000e+01,5.329070518200751394e-15
7.000000000000000000e+01,4.884981308350688778e-15
7.100000000000000000e+01,4.773959005888173124e-15
7.200000000000000000e+01,4.440892098500626162e-15
7.300000000000000000e+01,3.108624468950438313e-15
7.400000000000000000e+01,5.551115123125782702e-15
7.500000000000000000e+01,5.107025913275720086e-15
7.600000000000000000e+01,5.329070518200751394e-15
7.700000000000000000e+01,5.773159728050814010e-15
7.800000000000000000e+01,5.329070518200751394e-15
7.900000000000000000e+01,5.218048215738235740e-15
8.000000000000000000e+01,4.884981308350688778e-15
8.100000000000000000e+01,3.552713678800500929e-15
8.200000000000000000e+01,5.995204332975845318e-15
8.300000000000000000e+01,5.551115123125782702e-15
8.400000000000000000e+01,5.773159728050814010e-15
8.500000000000000000e+01,6.217248937900876626e-15
8.600000000000000000e+01,5.773159728050814010e-15
8.700000000000000000e+01,5.662137425588298356e-15
8.800000000000000000e+01,5.329070518200751394e-15
8.900000000000000000e+01,3.996802888650563546e-15
9.000000000000000000e+01,6.217248937900876626e-15
9.100000000000000000e+01,5.773159728050814010e-15
9.200000000000000000e+01,5.995204332975845318e-15
9.300000000000000000e+01,6.439293542825907934e-15
9.400000000000000000e+01,5.995204332975845318e-15
9.500000000000000000e+01,5.884182030513329664e-15
9.600000000000000000e+01,5.551115123125782702e-15
9.700000000000000000e+01,4.218847493575594854e-15
9.800000000000000000e+01,6.439293542825907934e-15
9.900000000000000000e+01,5.995204332975845318e-15
